transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
9874694|1587|1|13|3|36|3|993.89|Failed
2043900|1710|4|55|1|32|1|7009.5|Pending
7697134|353|4|71|3|41|1|6962.29|Failed
9412870|1785|4|20|1|20|3|6626.93|Completed
2413206|1553|4|37|3|7|2|6874.88|Completed
4333836|1028|1|34|2|15|2|1464.26|Completed
3055190|1192|1|10|1|1|3|9324.1|Completed
5859104|1304|3|4|2|32|2|4323.11|Completed
7314875|1027|2|20|3|50|1|2053.51|Pending
2542607|1224|4|37|2|23|3|504.08|Failed
3236040|659|3|60|5|40|1|182.42|Completed
412387|773|1|93|2|17|1|3843.93|Failed
6739601|1439|3|46|3|23|2|5696.59|Pending
3242694|1491|2|69|2|8|1|1830.52|Completed
5024647|824|2|39|3|41|1|58.64|Completed
3061962|651|2|44|4|41|3|2170.26|Pending
4736500|1056|3|19|5|31|2|6448.42|Completed
436015|1263|1|92|2|6|3|5769.27|Pending
6641031|1080|3|87|3|23|2|7793.12|Failed
4674981|206|1|71|2|36|3|3962.99|Failed
5033632|1729|4|86|2|16|3|7664.2|Pending
2635846|1805|1|37|4|33|1|1664.86|Failed
3212617|61|2|29|2|33|3|1844.94|Failed
8424227|1819|3|94|1|9|1|7098.04|Pending
6805996|155|4|10|5|28|3|4172.83|Failed
3643423|1643|2|71|2|17|1|9183.61|Pending
4104740|1766|1|73|3|8|1|7734.94|Failed
884955|1425|1|45|1|13|3|3472.96|Completed
5332905|588|4|17|5|33|2|4169.99|Completed
4870277|1704|1|96|3|16|1|6240.47|Pending
7081249|1389|1|50|3|1|3|4004.4|Failed
4782588|1643|2|72|3|31|3|7133.37|Pending
3923550|1146|2|69|4|41|2|1031.48|Pending
5116470|739|3|31|2|26|2|5013.6|Pending
7338099|582|1|69|4|49|3|2399.02|Failed
4284526|202|4|7|2|48|1|20.93|Completed
6406018|1774|4|97|3|43|1|1368.79|Failed
8326027|399|1|19|3|27|2|1592.64|Failed
5212562|1394|2|11|4|42|1|6946.51|Failed
9056537|522|1|91|1|41|1|1112.38|Failed
2298363|832|3|40|5|33|1|9964.06|Pending
275953|767|4|89|4|47|2|8411.91|Completed
7489140|949|2|22|1|25|2|2050.19|Failed
1388480|1516|3|39|5|36|2|8932.68|Completed
1815628|651|3|16|4|19|1|8899.96|Failed
9301875|679|4|20|3|39|1|9549.19|Pending
3585022|1130|3|38|2|26|3|3282.29|Completed
9459527|1087|2|76|4|36|1|8416.21|Pending
8751213|1552|4|64|5|26|1|684.19|Failed
8423654|646|3|77|1|28|1|2800.34|Completed
5302894|628|3|91|1|13|1|4527.66|Pending
8158039|411|3|41|2|7|3|1617.05|Failed
8756319|1021|2|86|1|10|2|4372.96|Completed
1609559|1379|3|75|1|42|2|1929.63|Failed
5141580|1094|2|45|2|16|2|5328.48|Completed
61193|1669|3|48|3|46|2|7059.11|Pending
5943294|296|4|87|2|36|2|1757.59|Failed
6703121|1420|1|38|5|16|3|2626.43|Failed
9675784|1784|4|53|1|11|3|8372.77|Pending
556820|789|4|11|1|43|3|5186.18|Completed
8551249|1492|4|76|1|47|3|1051.51|Failed
8794514|1052|1|1|4|19|2|8660.34|Completed
4129619|1601|4|32|3|40|3|1655.69|Failed
5149734|1546|3|88|2|45|2|2836.8|Failed
2997651|1280|4|70|5|49|1|9343.76|Failed
2136023|196|2|50|2|23|1|6745.06|Failed
3831223|290|2|9|1|10|2|7376.73|Pending
7322424|1037|4|82|2|9|3|3137.49|Failed
9527957|1741|4|9|2|35|1|6794.22|Pending
5259482|1592|1|38|1|31|2|5861.85|Pending
5455750|1287|2|9|1|6|1|6695.58|Failed
3985397|1163|4|79|5|26|2|312.71|Failed
6902464|90|2|98|4|7|1|1644.58|Completed
2298735|591|3|58|3|43|1|9629.29|Pending
7850574|1692|2|11|3|14|1|4691.76|Failed
3145548|715|4|80|3|31|1|1400.94|Failed
5257921|690|4|63|2|10|1|308.58|Failed
1565106|1034|2|96|3|42|1|7546.66|Failed
3734893|732|1|20|2|34|3|7270.29|Failed
9308772|1471|1|42|1|4|3|6628.99|Pending
7783320|60|3|14|2|38|3|1889.73|Completed
2199018|379|1|86|3|31|3|9276.37|Failed
3880203|295|3|72|1|2|1|40.54|Completed
3517014|386|2|8|3|49|2|3312.1|Pending
6696249|229|4|62|3|7|3|2957.56|Failed
2351535|935|3|12|4|27|2|6484.54|Pending
8568253|768|3|73|1|9|1|9319.06|Failed
4515381|1154|4|18|4|36|2|773.61|Completed
1823047|1141|2|86|4|15|3|5685.65|Failed
5097728|1003|2|43|5|18|2|2102.69|Pending
775234|1478|2|84|2|8|2|9053.58|Failed
2774885|847|2|54|3|11|3|6069.36|Failed
9284572|105|1|82|4|21|2|4535.32|Completed
8136561|1560|1|54|5|19|2|8444.07|Pending
9182574|614|1|50|2|28|3|1527.7|Completed
2687756|1125|2|3|3|25|2|7527.27|Failed
5412195|577|4|7|1|9|2|8895.03|Completed
4690508|1283|1|12|3|45|2|1571.72|Failed
6261028|1327|2|86|4|29|3|3361.29|Failed
3225885|1157|1|62|2|46|1|2570.01|Completed
8487369|1593|2|14|1|11|3|8073.69|Failed
1999227|1608|1|38|1|23|1|4245.77|Pending
3387076|374|2|33|1|40|3|7894.85|Pending
6744725|1075|2|19|5|31|1|5437.29|Pending
7976688|1034|1|68|4|47|2|1036.08|Completed
4638545|1379|1|35|3|33|1|4161.44|Failed
7882546|644|4|61|5|29|1|292.69|Pending
992673|1666|2|53|2|11|2|1521.95|Failed
15133|1191|3|58|5|2|1|6428.07|Failed
5115838|738|3|73|1|27|3|8953.19|Failed
9785430|1400|2|90|1|10|3|6685.85|Pending
946257|1311|2|3|3|38|2|7784.36|Pending
3499933|899|4|97|3|39|1|7153.42|Failed
3401463|1586|1|61|2|16|3|2079.23|Pending
8649933|727|2|22|2|36|1|7009.35|Completed
6578055|1814|1|3|4|10|3|2679.59|Completed
8056434|1121|1|84|2|5|3|7105.58|Pending
9270456|1282|3|34|5|6|3|2425.06|Completed
1935443|1712|4|2|5|47|3|5415.32|Completed
1527523|1224|2|46|4|2|3|4675.22|Pending
2399281|774|1|54|2|40|2|7331.95|Completed
1530033|1221|4|81|4|34|3|3527.94|Pending
4894982|96|2|41|4|36|3|922.32|Pending
9264941|941|3|82|3|22|2|5838.46|Pending
6064593|682|3|76|2|5|2|3791.6|Completed
144442|265|4|5|3|4|3|6683.59|Pending
665688|1032|4|79|1|32|3|4133.89|Pending
2661323|218|4|17|4|33|1|2119.7|Completed
3194780|1632|2|36|1|6|1|986.59|Pending
2941693|873|4|24|4|49|2|6253.54|Failed
4871952|730|3|36|4|34|1|5642.37|Failed
3229256|1547|2|51|1|38|2|6926.7|Completed
5331702|119|4|30|4|26|2|6310.39|Failed
1509802|1573|2|61|1|47|2|400.68|Pending
6989010|1245|1|61|5|44|3|9032.89|Completed
8379423|1408|2|13|2|38|1|4018.19|Completed
2324817|1722|3|50|4|5|2|3197.72|Completed
6890352|1736|3|88|1|12|2|4347.94|Failed
5929891|506|3|65|4|3|1|5477.74|Completed
1444779|353|3|64|1|11|2|7045.97|Failed
4849229|1387|2|81|3|42|1|2905.83|Completed
1415560|935|1|61|5|32|2|3221.45|Completed
5796709|1470|2|62|3|17|1|4175.78|Pending
8368551|1645|3|93|3|21|2|9991.44|Pending
134307|995|1|30|2|39|3|7246.64|Completed
8599730|1519|4|19|3|44|1|8224.3|Completed
5310189|1001|1|34|5|36|1|9451.56|Failed
1256296|380|1|69|2|27|2|4113.34|Failed
8489726|1569|1|35|4|19|2|2714.81|Failed
8275406|646|2|16|4|22|1|9224.79|Completed
5634098|1125|1|5|4|35|1|8921.83|Completed
3321931|1439|4|27|5|16|3|3817.6|Failed
9512603|1629|3|85|4|15|3|6887.88|Failed
5374363|1424|3|92|5|16|1|5484.25|Pending
2016581|1146|3|51|1|7|3|533.39|Failed
5046597|1691|1|72|5|5|2|7222.34|Completed
7587220|378|2|53|1|2|1|5544.15|Failed
7071530|1000|2|19|4|32|2|432.46|Pending
9596496|282|1|88|1|12|1|3840.27|Failed
2419737|67|2|58|5|23|2|7589.02|Completed
3726044|489|4|69|5|7|1|2220.65|Pending
708092|1633|3|9|3|29|3|2939.86|Failed
7808392|420|4|55|2|12|2|4829.87|Completed
2531406|743|4|17|3|34|1|4902.55|Completed
4322968|1659|4|88|5|46|3|4281.42|Failed
9499319|668|1|97|1|36|1|8481.13|Failed
5274343|1058|3|30|2|12|2|7446.72|Completed
409253|761|1|19|1|22|3|492.4|Pending
650821|1106|4|80|3|30|2|7824.63|Failed
7177917|1374|2|88|4|21|1|5987.8|Pending
7758843|1532|3|60|4|5|2|5059.15|Completed
5149865|1253|2|61|1|50|2|5085.85|Failed
6037526|1469|4|52|1|18|3|1403.5|Pending
5068247|722|3|90|3|1|1|6635.64|Failed
8480962|1332|1|6|2|19|1|2419.78|Pending
6402311|883|3|61|3|32|1|7874.45|Failed
1409442|830|3|86|2|24|3|6102.1|Pending
4437098|775|4|88|4|46|2|8122.48|Pending
7424109|56|3|67|5|31|1|9578.81|Completed
5836578|509|2|68|3|10|3|459.02|Failed
1392153|136|1|28|3|42|2|919.58|Completed
2246608|429|4|9|2|35|1|7109.4|Pending
822115|1790|2|40|5|43|2|5383.08|Pending
557573|1506|1|11|4|41|2|5690.0|Completed
1202234|671|1|33|1|31|1|620.15|Failed
6598461|95|2|37|2|15|3|4869.82|Completed
1549299|673|1|48|2|21|1|4199.55|Pending
3937571|1632|2|6|2|24|1|2422.9|Pending
7998317|1502|2|62|2|48|1|6202.86|Completed
8228659|1200|2|62|5|33|2|5388.42|Pending
9100896|1072|4|74|2|12|3|2087.58|Failed
9325262|614|2|36|2|43|1|3493.87|Completed
5960329|214|4|4|5|21|1|6593.79|Failed
9576227|694|3|30|5|30|2|9926.62|Pending
1819476|197|1|29|2|9|3|687.73|Failed
2183797|764|4|80|4|1|1|7007.32|Pending
2730256|1302|3|30|4|26|3|1512.08|Completed
8681672|1085|4|53|5|50|1|331.4|Completed
9217132|332|1|64|5|24|2|2655.41|Completed
3176302|459|4|3|1|32|3|7819.74|Failed
587397|1105|1|95|3|50|1|31.62|Pending
7792040|1430|4|97|1|29|1|513.58|Pending
1188832|1006|3|76|1|12|1|5783.07|Pending
1320193|279|1|7|5|41|3|6367.23|Completed
1755882|535|1|58|2|38|1|9861.49|Pending
3385177|460|4|15|5|34|3|1659.96|Failed
7603658|281|1|87|1|37|3|1963.55|Failed
1382931|934|1|22|1|27|1|7060.77|Completed
6442782|1169|1|90|4|5|2|1544.34|Failed
8138718|699|2|15|5|47|1|1907.2|Completed
2161174|1344|2|31|1|48|3|1784.74|Completed
6158863|508|4|67|2|14|2|2961.64|Failed
3291657|6|4|64|3|6|3|4747.07|Pending
7634439|959|1|38|4|38|2|4899.53|Completed
7011255|848|1|14|1|40|3|2262.15|Completed
882419|1258|4|53|3|7|1|799.86|Completed
6705145|1105|2|25|5|12|3|2598.84|Failed
7281762|1028|2|59|2|21|3|7626.81|Completed
3700304|891|4|8|5|29|3|6415.41|Failed
7734357|50|2|33|4|1|1|5163.94|Completed
6854707|1008|4|7|1|28|1|4763.61|Failed
8348920|39|2|39|1|48|1|7913.84|Pending
278593|728|2|82|1|49|1|9606.06|Pending
2527684|1134|3|32|5|48|2|7587.66|Completed
9193178|679|1|35|2|20|1|6098.65|Failed
9742163|691|3|56|4|41|2|7433.65|Pending
9202877|453|1|1|2|44|1|863.69|Pending
7596805|1288|1|40|3|2|3|3790.88|Failed
6343081|298|2|17|2|48|1|824.79|Pending
5964465|694|3|89|1|22|3|2352.08|Completed
5201506|742|2|71|4|48|2|6916.83|Completed
4406998|645|4|57|2|18|3|8367.76|Completed
6202713|109|1|66|3|4|1|6935.71|Failed
1001248|971|2|35|5|14|2|4894.54|Failed
6915286|695|4|46|4|4|1|2216.82|Pending
5130992|653|2|42|3|5|1|698.06|Completed
6497962|540|2|68|3|49|3|7130.23|Pending
8189510|1641|2|59|4|38|2|8890.82|Pending
2915576|966|2|93|2|28|3|7975.14|Pending
7532021|322|4|56|4|2|1|6100.81|Pending
890700|77|4|7|1|8|2|7446.21|Failed
8566766|1790|2|13|1|5|1|1846.37|Failed
2948633|675|4|36|1|21|3|7288.89|Failed
5322702|706|4|3|2|20|2|2311.73|Completed
6576964|1041|3|31|3|24|3|776.2|Pending
7203110|942|1|45|2|30|1|5538.69|Failed
7384333|722|3|71|4|16|3|7441.76|Pending
5009464|1599|3|1|2|34|3|2787.62|Completed
1054868|1020|1|48|1|20|1|2336.59|Pending
8434769|219|1|21|3|30|1|5115.1|Pending
1685431|1134|1|77|5|8|3|8451.29|Completed
5833738|777|2|57|1|11|3|3307.4|Failed
4315724|118|3|54|4|25|1|8612.24|Completed
2813394|1169|2|68|2|33|1|3325.45|Failed
4334181|285|1|15|3|40|2|9678.4|Failed
2231113|46|2|78|3|2|1|9192.95|Completed
4584821|876|4|44|2|21|2|87.64|Failed
7609167|1102|2|32|3|29|1|6404.17|Completed
9482622|1155|1|10|1|11|1|6924.21|Failed
2570130|115|2|11|5|17|2|2762.5|Failed
437193|1575|1|96|3|43|3|3955.31|Failed
9131439|270|1|56|5|15|2|1088.53|Failed
1236214|386|1|62|3|15|1|4309.07|Failed
2404191|1070|3|46|3|1|3|2117.7|Pending
8891160|1262|1|33|5|1|1|3442.99|Pending
69598|694|2|44|1|40|1|9376.93|Failed
2086003|1351|4|11|4|30|3|4415.46|Failed
3268361|1168|4|60|5|4|2|1977.45|Failed
9157564|1000|2|85|4|16|2|7276.63|Pending
6006987|1560|4|36|4|41|2|1968.12|Pending
2700011|1514|4|3|3|25|1|298.24|Pending
8040205|1288|3|12|4|28|3|6146.69|Pending
9014812|472|3|89|4|39|1|5650.15|Completed
6170953|1254|3|96|4|37|3|6178.71|Completed
6466497|371|2|39|2|25|3|7700.43|Failed
7449744|1643|2|60|3|26|3|8320.32|Pending
2342569|760|2|76|4|37|1|6504.6|Failed
6143088|1285|2|94|5|50|2|5648.82|Pending
5656767|600|3|96|1|22|1|8708.57|Pending
874095|854|3|97|3|36|2|2499.47|Failed
542204|70|2|27|1|17|3|3775.69|Completed
1080301|594|2|18|3|29|3|6192.28|Failed
9815715|1425|2|85|2|40|3|1854.39|Completed
2600192|59|4|99|4|26|2|5246.85|Failed
176714|697|4|3|5|27|3|2534.28|Failed
8315067|1290|2|8|5|2|1|5128.15|Failed
4563071|659|2|22|2|45|1|489.1|Failed
8312260|1297|2|89|5|34|3|7376.9|Failed
4833574|799|1|98|2|2|1|6635.29|Failed
8554063|508|2|65|3|16|2|4263.13|Pending
6053747|1579|2|88|1|22|2|220.96|Pending
8014904|130|1|16|1|35|2|2241.92|Completed
6636388|527|4|47|4|19|3|4015.16|Pending
3545083|1795|3|24|3|20|3|6521.46|Failed
7569260|134|2|40|3|32|1|7607.68|Failed
537587|1686|3|83|3|30|3|7854.25|Pending
5120563|1754|3|6|1|45|1|5543.21|Failed
8723989|1261|2|17|4|40|2|8592.76|Completed
4311699|1435|1|53|3|17|1|6843.52|Completed
5365300|1203|3|32|1|28|2|8551.14|Failed
6203948|1433|2|73|1|18|2|4355.91|Pending
4376217|1404|3|2|1|45|3|8464.17|Pending
5818599|1445|1|18|5|35|3|4636.65|Completed
6286377|754|4|100|5|48|2|6822.5|Pending
7900954|1048|4|3|4|49|3|912.29|Failed
6460688|846|4|28|1|41|3|3701.34|Completed
8409232|1672|1|6|2|41|2|118.03|Pending
5530721|332|1|9|5|40|1|9141.38|Pending
3141559|742|4|69|2|29|2|3525.38|Completed
2497132|449|3|8|3|14|2|1657.79|Pending
4315767|974|1|96|1|9|3|8560.17|Completed
7501224|439|2|2|2|13|1|5246.14|Completed
3117291|1634|2|20|1|33|3|8481.16|Completed
3105472|1098|2|94|2|20|1|7836.97|Pending
7864015|255|4|81|5|27|3|5343.48|Completed
8683991|1207|3|35|5|46|1|4884.0|Completed
7483427|951|3|98|3|2|1|5864.14|Completed
1441133|1227|2|22|2|18|2|658.79|Pending
6350957|1067|4|22|5|6|3|9739.88|Failed
1818076|430|2|31|4|21|1|4324.4|Failed
9358018|883|1|50|1|28|1|2711.11|Completed
3904704|1660|4|23|1|3|2|8381.2|Failed
2446928|1420|3|14|1|14|1|9529.33|Completed
7150193|1827|2|95|3|37|1|9886.25|Failed
3564526|607|4|54|1|15|1|6694.05|Completed
3659443|1130|1|48|3|45|1|510.39|Failed
8508413|680|3|54|2|26|2|4494.85|Pending
5624537|1326|2|91|2|25|1|8484.67|Failed
9114265|1181|1|48|3|43|1|7931.95|Failed
4881715|383|2|9|5|45|2|5263.07|Failed
4895350|559|2|14|3|39|1|9196.34|Completed
1999163|1159|3|46|3|4|2|2405.77|Completed
8050943|640|4|4|5|42|2|5565.3|Pending
6978096|1760|3|68|2|19|2|6952.13|Pending
2184117|1319|1|74|3|42|2|6796.42|Pending
8165860|914|3|23|3|32|1|5380.0|Pending
7562927|307|1|77|1|35|2|2155.08|Pending
6523352|146|2|56|1|7|2|92.86|Failed
6845120|1336|1|90|1|27|2|5450.76|Failed
1292606|35|1|37|1|9|3|8211.18|Completed
7005864|284|1|27|5|40|2|3015.54|Failed
3299989|1730|1|95|4|8|1|3375.28|Completed
6267904|1713|3|12|5|28|3|2955.47|Completed
7622591|75|3|26|1|6|3|7764.31|Pending
970343|84|4|59|1|33|1|3049.62|Pending
2496381|1070|4|90|5|37|2|182.83|Completed
4194994|1434|1|92|5|45|1|3918.13|Completed
346416|1389|2|45|4|2|3|3402.65|Pending
657210|1778|4|33|2|36|2|2294.74|Failed
4610483|796|3|81|1|5|3|3222.22|Pending
1563562|1274|4|32|5|1|1|6552.76|Completed
7940991|1383|1|75|4|13|3|7453.87|Failed
3800088|1227|1|78|5|2|2|3787.87|Pending
6650631|384|3|12|2|23|3|381.09|Pending
409631|724|3|9|5|30|3|1431.28|Failed
8505520|1458|4|97|1|30|2|4765.73|Pending
8625062|830|4|42|2|35|1|6483.94|Pending
1596765|182|3|2|2|17|3|1525.75|Failed
6150802|1491|2|86|3|29|3|2810.18|Failed
9565655|495|2|36|2|40|3|8908.31|Failed
8131187|1065|4|29|5|2|1|4825.95|Failed
5020666|635|1|49|5|35|3|2311.13|Failed
4137741|430|4|10|4|14|2|1970.68|Pending
4243166|1335|1|78|2|34|2|3763.25|Completed
2780370|696|1|36|2|4|1|1079.21|Pending
9323583|456|1|47|4|9|3|4718.96|Completed
9606236|916|2|86|1|33|3|1766.0|Pending
9770369|897|3|30|2|38|1|184.71|Failed
153854|102|3|34|5|10|2|7344.43|Completed
5314129|913|3|16|4|40|1|3858.97|Completed
2151940|1705|3|87|1|35|1|8124.8|Pending
7889758|383|4|77|1|32|3|1049.09|Completed
3650503|1627|2|14|1|25|1|5048.53|Pending
8892322|169|4|29|1|9|2|66.82|Completed
8367346|1536|3|97|3|46|1|7904.52|Completed
3656715|1063|2|43|5|17|2|9177.32|Completed
6509637|16|3|85|5|12|3|8084.28|Completed
8030457|926|2|2|3|13|2|8861.58|Pending
6814465|1606|2|47|2|7|2|4851.42|Failed
822179|563|2|48|5|26|1|9207.28|Failed
1546402|682|2|44|1|35|2|203.81|Pending
4415191|571|4|3|5|18|2|3324.37|Failed
8499875|492|1|41|2|29|2|2064.76|Pending
7175672|1439|4|87|5|34|2|9439.01|Failed
8959367|22|4|12|1|20|1|9625.06|Failed
8711036|1358|2|44|2|3|2|7386.51|Pending
2391604|1509|2|1|3|19|2|1580.78|Pending
5572340|1214|4|73|3|44|3|1507.54|Pending
2252961|1783|3|82|4|3|1|7888.5|Pending
2980782|1315|3|71|1|42|2|655.47|Pending
29599|577|4|25|1|28|1|7806.14|Completed
9676563|1045|4|68|3|47|1|2002.17|Failed
4651860|463|3|90|3|18|2|1083.6|Pending
4922881|1376|4|40|5|15|1|2731.05|Pending
5730848|1662|2|91|3|6|1|3133.27|Pending
1774530|1343|3|7|2|6|1|4497.96|Failed
1539038|1420|2|76|5|19|3|3794.6|Failed
1587738|512|1|78|2|47|1|8059.79|Completed
8031334|174|1|73|2|3|2|5274.02|Completed
8244441|718|2|24|1|27|2|6836.05|Pending
6790656|1076|2|33|4|29|1|5662.97|Completed
7483724|1639|2|23|4|44|3|8404.13|Pending
5208248|417|3|76|5|50|3|9353.77|Failed
7312856|977|2|40|1|17|1|1706.13|Failed
7764021|1560|4|85|1|30|3|4700.59|Failed
7828137|876|1|34|5|26|1|9587.91|Completed
4707456|1129|3|55|4|45|3|2401.78|Pending
162591|1008|3|62|5|21|3|4512.16|Pending
5227297|1152|3|50|3|36|1|4067.08|Completed
1054584|317|2|62|1|34|3|185.8|Failed
3393544|1549|1|2|3|23|1|226.43|Failed
2428891|136|2|80|1|46|3|5440.62|Failed
6937786|1586|2|89|3|19|1|6865.2|Pending
705435|740|2|8|4|18|3|7009.53|Pending
8434175|196|2|80|1|23|3|924.99|Pending
6244011|1247|2|44|1|15|3|8560.34|Pending
6693583|970|1|11|1|47|2|3966.31|Completed
1081639|507|2|43|3|20|3|1282.66|Failed
6089308|325|3|10|3|36|3|250.44|Failed
5430785|591|4|77|1|1|1|105.1|Failed
8229671|665|1|48|5|48|2|2025.56|Failed
5883017|514|1|97|3|43|1|9999.01|Pending
7511352|56|3|56|3|3|2|6854.7|Pending
1957874|703|1|4|3|29|1|9070.06|Pending
8484149|175|1|31|1|34|1|3324.79|Failed
9524264|485|1|23|5|7|1|2173.6|Pending
3213108|1304|3|60|5|17|2|6836.59|Completed
1866162|819|4|19|2|3|1|2440.78|Completed
4432645|594|1|7|3|19|3|8207.29|Failed
5625855|222|2|94|5|48|2|1159.07|Failed
1212285|888|2|20|5|15|1|2455.6|Failed
6754624|1458|3|83|3|37|3|802.1|Failed
9320679|1819|4|95|1|12|2|6920.1|Failed
398014|440|1|19|3|43|1|1052.24|Failed
4379206|20|1|67|3|25|2|7732.78|Failed
5675456|1804|2|8|1|25|1|8680.56|Completed
7641759|1415|1|20|3|10|2|475.87|Failed
5246592|980|2|18|2|11|2|5406.15|Failed
5697210|1804|4|87|4|33|3|2134.65|Pending
5072356|1387|3|1|4|26|3|1883.18|Completed
9777419|1811|3|20|2|8|3|347.76|Pending
7326444|979|4|57|3|8|3|6841.81|Failed
2323498|97|1|22|4|40|1|9576.09|Pending
8702527|1196|3|3|5|33|2|7922.93|Pending
6122624|591|2|21|1|22|1|666.97|Pending
9569804|1581|2|74|3|6|1|5318.59|Failed
8747991|1664|4|5|5|21|1|2899.84|Failed
2035862|444|3|78|2|27|1|6259.31|Pending
5898097|1302|4|85|4|49|2|4223.4|Pending
9756929|760|3|46|2|39|2|733.1|Pending
7403376|27|2|17|4|46|2|5726.08|Pending
9860386|1009|2|78|3|41|3|4752.04|Pending
2106314|1306|1|61|1|12|2|9676.93|Completed
6329327|1267|4|9|5|21|2|4757.69|Failed
8364521|1498|1|8|1|1|2|2458.95|Completed
7924046|1004|2|83|1|47|1|8356.74|Failed
7162429|880|4|21|3|28|2|7537.03|Pending
586833|1544|1|91|5|50|1|9790.75|Failed
7225425|127|1|91|1|16|1|8749.06|Failed
4601837|1557|3|55|4|32|1|4255.28|Pending
6916206|753|1|83|1|38|3|9267.2|Completed
215920|1664|4|36|3|18|3|4067.54|Pending
6469839|1483|3|66|5|33|3|2950.84|Pending
6223405|1771|1|66|4|24|1|8114.65|Completed
8891336|718|3|21|2|36|3|5963.33|Completed
3239744|1587|3|27|1|11|1|8664.02|Pending
8011701|298|2|83|4|16|2|7987.94|Failed
521878|814|4|25|5|39|1|9506.93|Completed
6940302|1511|3|37|5|23|1|3714.09|Completed
1232790|1667|2|54|3|8|2|8975.76|Completed
8160255|1579|1|99|5|50|2|9708.89|Pending
3506441|1522|4|73|1|19|2|2796.98|Completed
9514885|820|3|36|3|19|1|9332.11|Pending
3656082|1591|4|53|4|10|1|328.14|Pending
3151357|1015|1|11|4|35|2|2516.42|Failed
722293|1353|1|21|3|18|1|233.32|Completed
9646875|1085|1|59|3|17|1|6730.22|Completed
5849650|682|3|50|3|39|2|7685.39|Pending
743075|275|2|9|4|48|3|1820.52|Completed
2270499|529|3|11|1|40|2|6992.51|Pending
235224|1684|3|32|4|33|2|7438.25|Pending
4861853|462|2|87|3|30|2|25.64|Completed
2005898|254|1|73|4|46|3|8725.84|Pending
7498654|49|1|86|1|33|3|8044.56|Failed
1040611|1577|4|20|1|25|1|8332.57|Failed
8293022|612|1|42|2|23|1|1127.41|Failed
2873444|826|1|85|2|39|2|8775.16|Pending
6471642|377|2|71|5|18|1|4792.21|Pending
1522552|183|3|76|3|24|3|4474.78|Completed
5136379|665|4|97|5|19|3|4083.63|Pending
1096865|372|1|73|5|30|2|5299.26|Completed
2723566|551|1|18|5|7|3|9342.76|Pending
6410541|1495|4|62|4|11|2|9971.98|Completed
6241281|135|1|88|4|7|1|2249.02|Failed
7351788|521|2|65|4|34|3|9893.0|Failed
4064866|38|4|96|1|15|1|3123.73|Failed
5943748|1811|4|30|1|21|1|8969.4|Failed
4227895|880|1|7|4|43|2|89.29|Failed
576103|808|1|24|3|9|1|24.7|Completed
9139066|1000|3|86|5|8|2|8582.96|Pending
8772975|883|4|62|5|11|1|1445.21|Completed
7979053|1325|4|92|5|43|3|4994.68|Failed
9025803|977|2|88|4|24|1|8357.14|Pending
5977536|82|4|89|2|9|2|9725.3|Failed
744090|410|3|27|2|36|1|3524.54|Failed
8514084|1095|2|48|3|39|3|8979.98|Pending
1473193|626|2|80|2|42|2|465.93|Completed
7177839|74|3|10|3|6|1|9284.09|Pending
4785777|197|2|45|3|22|1|909.99|Failed
4930626|129|3|67|2|15|2|6319.62|Pending
5460173|337|3|41|2|2|1|130.2|Pending
848716|1484|2|52|2|19|2|2550.92|Pending
5084857|206|4|42|5|41|3|368.42|Failed
4771266|1349|4|49|5|39|3|6501.38|Failed
3585200|1673|3|33|5|27|2|6952.22|Completed
7945090|1734|1|19|1|8|3|7206.67|Pending
7151802|1165|4|44|5|14|1|3683.71|Completed
5811520|281|3|19|2|39|2|9702.27|Completed
4183998|713|3|69|5|2|3|6591.65|Failed
9632695|329|3|54|1|3|3|5683.25|Completed
5501788|409|4|24|2|21|1|2562.85|Completed
1754180|1202|4|16|1|40|2|9054.13|Failed
3136059|1428|3|16|3|23|1|7915.9|Failed
1333054|1524|3|35|2|48|2|3492.11|Pending
9063472|743|3|84|4|33|2|8838.28|Failed
167205|1783|1|7|4|3|1|6960.67|Completed
279590|1131|3|100|5|42|3|4916.43|Failed
3215516|582|2|98|2|3|1|89.45|Pending
8460635|1686|1|2|2|28|2|4994.01|Pending
5419201|1259|2|94|5|32|2|7425.41|Pending
1252105|252|3|27|4|34|2|1098.69|Completed
2118487|1621|2|59|4|2|2|7776.32|Completed
3769387|488|3|62|2|15|3|1719.13|Failed
4506768|40|3|14|5|1|1|2903.68|Pending
9510190|400|2|72|2|16|1|4317.48|Pending
8101369|1656|1|27|2|9|3|7341.7|Failed
5197352|1810|2|2|5|9|3|4835.5|Failed
9433554|1365|2|100|5|22|2|4897.31|Pending
2946226|605|2|94|5|36|3|3403.11|Completed
7191910|1756|1|11|2|13|2|762.36|Pending
2584961|756|1|1|4|6|2|2386.92|Completed
9735528|867|4|87|3|40|2|2922.07|Pending
6842670|113|1|89|1|3|1|7616.26|Pending
252736|1229|4|77|4|36|2|4068.08|Failed
8144764|589|3|32|1|43|1|2606.9|Failed
3538416|61|4|55|5|1|1|2714.8|Completed
8668628|1457|1|97|2|44|1|3630.06|Completed
9216045|738|4|45|2|27|1|5830.83|Pending
104143|2|1|3|3|27|2|943.36|Completed
3286414|1567|2|50|3|1|3|8129.66|Pending
1518848|95|1|54|2|41|3|9370.25|Completed
