interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
1762736|604|34|4|22|Call|3
5960943|1674|63|1|26|In-Person|4
3922341|350|41|1|42|Email|2
7682982|787|89|2|14|Call|3
194708|573|99|1|30|Email|2
9816021|578|31|4|23|Chat|2
6430474|864|49|5|28|In-Person|3
8522015|718|24|5|16|Call|5
1270747|1104|63|3|14|Chat|5
9774810|931|66|5|48|Chat|1
6108672|201|82|2|24|In-Person|4
7461358|482|86|4|34|Email|4
413549|1154|29|1|1|In-Person|1
1306157|799|83|4|40|Chat|1
4236644|1468|12|3|41|Call|2
152626|78|55|2|5|In-Person|2
5774048|1522|56|1|31|In-Person|3
1039921|1388|7|2|24|Call|5
6509766|1604|51|5|2|In-Person|4
6082297|528|83|5|23|Chat|5
5638575|69|48|4|15|In-Person|1
9341017|1662|66|5|39|In-Person|5
5049903|940|57|1|37|Chat|3
6211839|355|54|5|42|Call|2
938173|183|77|3|49|Chat|4
5427635|810|19|5|37|Call|3
6059762|1820|47|3|20|Chat|2
2966264|102|6|5|19|In-Person|1
1981746|1241|26|1|44|In-Person|1
2903396|1197|82|4|48|In-Person|1
7799090|1775|12|1|33|In-Person|4
9594053|1573|71|5|39|Call|3
8905457|226|21|5|3|Email|4
8759501|1379|42|2|43|Chat|1
1833858|718|29|2|15|In-Person|2
3447092|1031|83|2|32|In-Person|3
5348492|672|72|4|33|Chat|3
7601178|1464|55|2|3|Email|4
7450096|973|90|4|25|In-Person|3
1308181|398|36|4|3|Call|2
7122997|714|49|4|27|In-Person|1
9566023|116|51|3|11|Call|5
9387508|169|19|2|32|Email|1
7889593|907|50|4|17|Call|3
8038068|1386|13|4|11|In-Person|5
8061303|636|89|2|15|Chat|2
6073453|674|87|1|14|Call|1
8826157|1306|29|4|16|Chat|1
3831530|315|22|1|13|Call|4
5690666|894|49|3|14|Call|1
5793404|1398|67|3|34|Call|5
1713449|301|13|5|38|Chat|2
564980|796|77|2|29|Email|4
5585528|808|22|5|41|Chat|2
688492|1328|53|2|38|In-Person|1
3651986|443|80|4|38|Call|5
6370612|582|67|4|28|In-Person|2
7055395|102|3|3|35|Email|4
6851166|534|6|3|40|Call|1
6107850|770|70|4|24|Call|4
2296211|240|73|4|6|In-Person|4
2503112|714|6|5|42|Call|3
9246796|227|2|3|46|Chat|5
7505410|1003|32|5|2|Call|2
8634263|1450|99|1|31|Email|5
969868|1610|21|5|14|Email|2
6029648|49|4|3|38|Call|4
6442493|1374|9|1|1|Chat|2
4932319|314|46|4|8|Call|5
3828633|1455|51|3|29|Call|4
1068278|495|1|2|19|In-Person|4
299758|220|51|3|40|Call|1
2919847|1403|86|2|7|Chat|5
4509603|459|36|4|41|Call|3
5973472|1094|44|3|5|Chat|4
9582650|1604|42|3|15|In-Person|5
4961404|268|46|4|4|In-Person|2
2696840|1587|36|2|22|Chat|4
102033|892|27|1|2|In-Person|3
8365555|823|18|2|28|Chat|3
5812707|1317|66|5|38|Email|2
1048635|660|52|2|50|Call|1
3126779|3|82|1|45|Call|2
4577374|287|25|2|16|Email|4
4883302|1300|42|1|4|In-Person|1
4925140|520|20|2|43|Email|3
5397236|1380|25|2|19|Email|3
2936161|684|9|1|1|Email|5
5362803|877|2|1|14|Call|3
2239796|1774|29|1|48|Chat|5
1007953|1099|93|1|50|Call|3
1113865|73|58|5|42|In-Person|2
3327882|769|90|1|32|Chat|5
9923540|1372|56|2|13|Call|3
9183409|1072|14|3|22|Email|4
2194359|260|89|2|22|Email|2
8649397|502|73|4|37|In-Person|3
5365119|179|96|2|49|In-Person|1
8806752|733|96|1|22|Email|3
4173289|1178|97|2|26|In-Person|3
3162709|1460|38|4|10|Chat|2
9435040|231|41|3|42|Email|5
8292351|1410|4|3|38|Call|2
6571792|1001|26|2|8|Chat|4
4080805|1389|54|1|11|Chat|1
3162447|939|49|1|28|Call|5
7790505|1783|72|3|15|In-Person|5
9170651|273|5|4|32|Email|1
3631529|104|97|1|37|In-Person|5
8758887|382|40|4|39|In-Person|3
4969912|1616|65|3|36|Chat|4
5610744|656|60|3|37|Email|3
821789|1219|10|4|49|Call|5
1175058|866|7|1|33|Call|3
6216946|310|72|1|26|In-Person|5
832457|738|38|1|10|Call|4
5451640|168|94|3|17|In-Person|3
6645755|42|92|3|35|In-Person|2
368914|48|44|3|34|Call|4
4148193|1496|74|2|46|Chat|1
1897245|921|68|3|30|In-Person|5
8782324|1146|27|2|48|Call|4
8708080|743|62|3|14|Call|1
2050834|369|94|2|6|In-Person|4
6505577|429|46|5|4|Call|2
1009611|1376|45|3|34|Chat|5
2810849|1346|5|2|38|Chat|1
5851|1698|15|4|6|In-Person|5
1153857|332|59|3|50|In-Person|3
9162856|1190|64|4|29|Chat|4
8244806|518|94|2|5|Chat|3
8378084|1390|53|1|41|Call|1
5030933|1404|88|3|6|Chat|1
1622881|176|73|3|11|Chat|3
3599127|1313|73|1|8|Email|4
2281046|1496|42|2|23|Email|1
9068751|1474|82|5|27|Email|3
8520704|776|62|4|47|In-Person|2
5468940|683|14|5|31|Chat|5
1234946|160|23|4|49|In-Person|3
5857639|116|90|4|41|In-Person|4
2609148|360|40|2|18|Call|3
6959247|1049|99|2|1|Call|3
9651255|1420|9|4|25|Chat|3
9898257|1384|40|2|28|Chat|4
3537772|871|52|4|22|In-Person|1
2455995|273|24|1|22|In-Person|4
2614900|526|41|3|32|Chat|2
8075587|151|97|1|13|Email|2
9617211|824|19|1|23|In-Person|5
9438724|1642|17|2|5|In-Person|3
3499398|453|100|1|22|Call|3
7899614|523|44|5|31|Email|3
6965469|1711|15|2|48|Chat|5
5595343|1323|87|1|45|Call|4
6945596|753|74|4|28|Email|4
9356387|1728|50|5|49|Email|5
7150158|1181|33|1|42|Email|5
4012294|1827|92|4|5|In-Person|4
9809788|1683|59|2|15|Email|3
2613465|77|20|4|49|Chat|3
608362|490|73|4|18|Chat|2
2209877|1472|12|1|18|Chat|5
4977192|1777|25|3|45|Email|1
6142659|392|37|1|41|In-Person|2
4087931|639|73|2|44|Chat|4
5198331|782|91|2|9|In-Person|4
1415642|583|47|3|41|Chat|1
365955|74|93|2|24|Call|2
8264722|1208|36|2|28|Call|5
455106|1115|80|1|15|Call|4
3354047|662|41|2|18|Chat|1
4138379|412|85|3|1|Call|2
1600892|1825|34|5|39|Call|1
7056040|699|73|2|24|In-Person|2
4100308|1330|40|5|7|Chat|3
9367141|307|95|1|26|In-Person|2
6741020|878|59|4|15|Email|3
9672510|113|6|1|6|In-Person|5
2244025|1114|27|1|29|Chat|3
5676844|1286|63|1|6|Email|3
1376275|1328|86|2|34|In-Person|4
9802505|1737|61|3|19|Call|1
6398849|266|31|3|5|Call|2
9018376|1629|78|1|41|Chat|4
9037540|466|94|4|17|Chat|1
8739721|1284|7|2|5|In-Person|2
5566439|1813|4|4|15|Chat|4
14305|144|30|3|3|Chat|4
8291722|1349|44|1|10|Call|3
5717747|438|19|1|15|Email|2
5565895|1543|29|5|36|Call|4
4815794|484|98|2|31|In-Person|4
7293118|1204|11|4|7|In-Person|4
2958821|1017|90|5|47|Call|1
7426900|236|29|1|37|Email|2
8361383|276|98|3|22|In-Person|3
4464492|822|95|5|33|Email|5
5941387|1741|95|5|19|In-Person|1
3998578|1157|28|3|10|Chat|4
640565|697|4|1|3|Call|3
4904512|93|34|2|20|Chat|1
4742577|296|38|5|43|Call|3
7331906|599|16|1|46|Email|5
5503872|1328|2|3|17|Call|5
7898455|666|77|4|1|Email|4
5797628|698|83|3|9|Chat|5
9945373|1725|98|3|26|In-Person|5
3026886|981|2|5|3|Email|1
8470180|65|32|3|15|Chat|1
9607714|13|14|2|17|In-Person|1
3585714|647|7|3|12|Chat|2
4913262|139|65|5|9|Email|3
7437461|1754|4|1|48|Call|5
1736169|392|78|2|28|In-Person|2
7373763|1526|26|1|24|Email|3
5517060|1177|98|4|28|In-Person|5
6242296|387|11|5|10|Email|2
2249467|1583|21|5|26|Chat|5
5213655|1255|50|5|5|Call|1
7495129|1203|39|5|10|Email|2
9701050|812|38|5|36|Call|3
1099015|178|94|5|7|Chat|5
5346379|682|59|4|28|Call|5
3829171|926|45|4|30|In-Person|3
9866608|1481|26|2|50|Email|1
7110372|1004|83|2|38|In-Person|4
5131883|911|35|5|32|Call|5
1484571|382|78|1|23|Chat|3
2234474|347|79|1|25|In-Person|1
4161036|1042|72|5|1|Chat|3
4704285|289|99|2|28|Call|2
2126954|863|26|3|21|Chat|3
9962038|605|61|3|44|Email|5
4515493|1141|56|3|37|In-Person|4
4094053|764|34|4|41|Call|3
182620|1538|16|5|27|Email|4
4905855|881|7|4|26|Email|5
7729247|743|31|1|47|Email|1
2801838|1279|89|3|13|In-Person|4
1819190|56|16|2|30|In-Person|1
9012206|851|64|5|20|In-Person|4
2910281|135|27|5|9|Call|5
2318352|1584|36|5|23|Call|1
870098|283|64|2|23|Call|2
3826247|13|62|1|37|Email|3
1984003|145|32|5|50|In-Person|1
4437731|1390|97|3|39|Call|5
3692676|1774|16|1|42|Chat|3
176091|1558|61|2|40|Email|4
6712324|1590|77|2|15|Chat|3
5939169|235|54|1|29|Call|4
7617179|1546|80|2|47|In-Person|3
3228788|1639|88|5|50|Call|4
6925889|640|36|4|17|Email|1
8441132|1433|79|4|9|In-Person|5
1540727|1513|44|3|20|Chat|3
2471262|386|33|3|44|Chat|4
5633608|116|22|4|10|Chat|4
491730|863|87|1|49|Email|1
5022272|966|84|3|39|Chat|2
6149621|1333|59|3|28|Email|1
1847|1072|49|4|29|Chat|4
9496457|1560|83|2|28|Call|4
6906837|426|72|4|42|Chat|2
3433298|583|84|1|8|Email|2
9927617|542|28|4|31|Call|4
2926414|661|58|1|37|Email|5
3521147|503|20|1|11|In-Person|1
1846207|1389|89|1|47|Call|3
2164629|570|30|4|31|In-Person|3
1601070|163|94|4|46|In-Person|1
8076904|1550|82|3|3|In-Person|3
4197348|1255|11|4|33|In-Person|3
6313481|1481|38|2|16|Email|5
349436|114|90|1|1|Email|4
5322503|793|34|2|28|Call|3
4663653|652|2|3|29|Email|4
920149|1492|15|5|35|In-Person|5
4958632|610|8|4|15|Chat|2
8898719|755|64|3|34|Chat|3
2604045|980|72|4|38|In-Person|4
1957292|1727|62|1|35|In-Person|2
3118856|135|30|5|20|Email|3
7916514|913|51|2|42|Email|1
7128710|1511|80|2|7|Chat|2
4098556|1192|67|2|43|In-Person|4
2603160|70|16|4|3|Call|1
9919339|515|62|5|17|Chat|1
3895381|1386|76|4|32|Email|3
9834283|162|63|1|6|Chat|2
217632|1544|93|1|38|In-Person|3
1619347|1520|1|3|18|In-Person|4
8246848|950|58|5|31|Chat|3
6826252|595|62|1|10|In-Person|2
9886118|1007|42|2|3|Chat|2
3440237|1124|81|5|42|In-Person|4
1472717|1002|72|5|44|Call|2
1155855|134|80|4|33|Chat|5
1907661|1289|24|3|34|Chat|5
4267017|57|36|4|28|In-Person|2
4545184|919|97|2|46|In-Person|5
7619704|127|2|1|2|Call|3
343489|711|36|3|44|Email|3
1373091|476|15|4|9|Chat|5
3757440|1560|66|1|11|Chat|3
2134535|857|23|2|19|In-Person|1
5440148|1340|49|5|28|Email|4
6046669|1377|12|3|45|Email|1
8130133|1192|95|5|27|Chat|3
1531589|1678|66|1|17|In-Person|5
1282647|1775|78|1|35|Call|2
8636452|1016|47|4|19|In-Person|3
7543736|659|80|3|48|Email|4
2280316|453|22|5|23|In-Person|3
4952774|1398|76|3|42|Email|2
6854377|826|88|5|13|Chat|5
1665543|1362|54|3|30|Chat|3
3318292|1382|88|2|37|In-Person|1
4682749|364|40|1|23|Call|3
2608211|1292|57|2|37|Chat|3
5321994|796|72|4|42|Call|2
6392584|64|18|1|36|In-Person|1
1441555|1600|4|2|36|Email|5
9903538|851|30|2|21|Chat|3
9787856|416|98|5|30|Call|4
4313257|1223|83|4|46|Call|4
8109968|1273|43|3|48|Chat|1
9951892|1766|58|2|44|Chat|5
1391382|194|54|3|49|Email|2
8618030|468|21|5|37|Email|5
5846737|13|58|1|29|Chat|2
9823088|545|43|3|13|In-Person|4
145959|631|87|5|44|In-Person|4
8005827|1609|22|5|32|Chat|3
21348|1550|60|1|40|Email|1
5413549|1339|43|4|9|Call|2
4681357|256|20|3|44|Call|1
6212372|1803|58|1|7|Email|4
4892826|1809|99|5|9|Chat|2
6292317|621|65|3|10|Call|1
6748887|952|74|1|27|Call|5
8882548|1394|21|1|48|Call|4
5106421|1456|60|4|39|In-Person|2
5464253|1611|88|5|34|In-Person|2
33449|1082|76|1|20|Chat|5
9360516|1219|69|3|28|Call|5
9221970|1628|15|2|40|Email|5
3105344|258|43|2|18|Call|2
7897307|1665|86|4|48|Call|2
9213017|671|52|5|9|In-Person|1
4419943|492|16|4|11|Call|2
7313496|1492|64|1|22|In-Person|4
7559869|755|16|3|28|Chat|1
3832730|1067|83|1|2|Call|5
4856593|1108|49|2|48|Call|2
1776420|665|15|3|36|Chat|1
9990619|1566|62|5|2|In-Person|2
6791039|1586|29|3|34|Chat|2
4776372|415|29|4|33|Call|4
9204445|1131|40|2|17|In-Person|1
6658093|577|23|3|25|Email|4
7530559|112|66|2|27|In-Person|3
9671576|1470|63|1|16|Call|3
7386699|1089|55|5|15|Chat|4
6818514|1192|12|2|36|Call|3
8127538|1322|56|3|36|Call|3
9316738|1785|91|3|40|Email|3
473564|225|90|3|9|Email|1
4517351|884|89|4|44|Email|1
5462795|1247|78|3|28|Chat|5
5128239|958|76|2|10|Chat|5
8421837|1009|81|4|22|Email|4
339888|1577|80|4|29|Chat|5
7460424|1359|39|5|25|In-Person|1
1851573|528|70|4|49|In-Person|5
6865374|1725|66|2|38|Email|5
2725433|301|34|3|14|Email|3
7989999|1264|89|2|5|Email|2
3129947|357|44|2|40|In-Person|5
2536029|1635|11|3|23|Chat|5
6985021|34|42|1|13|Chat|2
4017836|1586|49|1|27|Call|2
4490769|1362|2|4|50|Chat|2
6361016|1288|48|1|43|Call|2
7132706|609|91|3|1|Email|5
4142619|176|22|1|13|Chat|1
1559093|5|38|4|36|Email|5
4663707|139|39|1|43|Chat|5
8180344|577|25|4|29|Chat|4
668355|412|72|3|26|Chat|4
177230|1413|62|5|41|Email|1
552031|519|6|5|21|Email|2
1055174|1232|53|5|32|Call|4
5527333|98|36|4|49|Call|4
3030710|1437|6|4|24|Email|3
328098|420|75|1|9|Chat|3
2217978|1097|96|2|20|In-Person|4
8489288|1582|12|5|45|In-Person|3
712141|749|31|5|18|Email|1
7192228|969|39|5|26|Email|3
4141267|81|37|4|40|Call|2
8302430|865|94|2|3|Chat|4
6084284|1094|70|1|31|Call|3
8114066|1474|18|5|21|Email|2
3734029|163|20|3|17|Email|4
9337334|1110|57|5|43|Email|2
4419605|1526|85|1|14|Email|1
2578648|1312|73|2|50|In-Person|4
1513106|607|29|3|10|Email|2
2457413|1469|23|2|39|Call|1
4497683|1358|67|2|28|Chat|2
9062852|4|38|5|23|Call|2
6188187|276|74|4|20|In-Person|1
603403|8|53|3|35|Call|5
5940587|655|49|1|49|Chat|1
8906535|1358|37|5|38|Chat|3
6971648|780|33|5|47|Chat|1
1286163|1194|64|1|38|In-Person|3
196249|563|44|3|47|Email|4
8597796|335|8|2|12|In-Person|2
5564479|1668|76|5|30|Call|4
290257|249|84|2|21|In-Person|1
3059379|1508|34|4|3|Email|3
6532454|112|18|5|29|Call|5
7022135|1759|20|3|3|Chat|1
6013299|910|37|2|33|In-Person|2
9472104|1263|89|4|35|Email|1
6953024|1531|58|4|47|Email|1
4697197|419|11|1|46|Call|4
4173359|809|81|5|17|Call|2
688096|473|94|3|38|Chat|4
8900995|8|3|1|45|Chat|2
356442|1624|38|2|35|In-Person|4
2996526|1752|27|1|31|In-Person|1
3633839|512|20|5|4|Call|5
8945801|1670|70|2|28|Call|2
4758647|1547|25|5|20|Email|5
6988876|1644|77|5|11|Call|3
2431729|1083|27|5|25|Call|3
6753991|1080|83|2|47|Chat|5
8452791|1180|33|4|40|Chat|3
7036147|1695|77|5|2|Chat|3
7875612|233|37|4|29|Call|4
2968663|938|23|3|47|Call|1
438889|209|31|2|49|Chat|2
8777874|142|65|2|2|Email|5
6108039|1301|27|3|37|In-Person|3
3859462|500|60|4|39|In-Person|1
3991229|955|45|5|31|Call|2
5213782|1278|33|5|50|Call|4
267757|786|25|2|34|Chat|1
159288|823|31|3|37|In-Person|2
2578013|1333|86|5|44|Call|2
1170906|1035|24|2|15|Chat|4
5159651|1027|37|2|28|Call|2
5418339|1307|95|4|14|Chat|4
4573985|170|13|2|37|In-Person|5
2049548|1220|22|2|33|In-Person|4
9793476|781|82|3|41|Call|2
1423179|1271|66|2|25|Chat|5
5849988|748|3|4|28|Chat|2
8492720|1075|47|2|12|In-Person|4
694764|784|74|4|40|Email|3
3780189|96|67|2|14|Email|5
3504059|500|87|5|29|In-Person|5
9359256|1375|74|5|15|Email|3
9467162|1372|37|5|41|Call|1
3852265|1601|90|5|15|In-Person|3
8577531|1358|66|1|3|Chat|2
3820283|1779|53|5|28|In-Person|4
3920062|986|52|4|28|Email|1
227251|925|75|3|13|Chat|3
5791632|1217|13|1|12|Email|1
5729185|1097|93|2|28|Call|3
7955161|1675|100|3|45|Email|2
4118782|1798|88|4|32|Call|1
7431056|936|73|2|43|Email|5
1519360|541|84|3|18|In-Person|4
3176366|1702|47|2|33|Call|4
5628458|1164|40|2|5|In-Person|4
8527785|1704|46|4|32|Email|1
3224970|1054|31|1|18|Email|4
5280525|1668|96|2|30|Email|1
432103|1546|73|2|21|In-Person|5
7075812|1368|100|2|45|In-Person|1
4537941|290|81|2|48|Call|3
5411546|805|52|1|47|In-Person|1
2697051|43|86|1|42|Email|2
2990101|789|50|4|11|Call|5
5009356|1020|36|1|46|Call|4
8307219|1539|5|1|29|Email|3
9235739|775|40|4|40|In-Person|4
2123859|1588|33|4|6|Call|1
886265|231|79|1|22|Email|3
9183466|372|75|3|37|In-Person|4
2549737|142|16|1|49|Call|5
9469355|934|53|3|43|Email|1
1430400|1501|49|1|34|Call|2
7437056|845|21|5|12|Call|1
1321948|534|48|3|10|Email|2
6313705|1190|2|3|35|Chat|4
8107874|450|96|5|18|In-Person|2
1700617|461|2|4|36|Chat|1
4449155|594|55|2|3|In-Person|2
8463486|1407|48|4|4|In-Person|1
3359792|910|50|3|3|Call|3
8940610|1804|91|4|4|Email|2
2481279|886|31|5|34|In-Person|2
3964768|1493|85|1|42|In-Person|1
4495522|1586|7|4|26|Call|3
2133942|665|97|2|1|Chat|3
5314152|240|43|2|7|Call|1
4018893|162|86|3|26|In-Person|5
7935958|945|22|3|12|Chat|3
9071591|727|89|4|40|Chat|1
6412681|1463|61|1|26|Chat|4
1392482|66|46|2|19|In-Person|4
6834906|1257|3|2|11|In-Person|4
1155851|1793|87|4|48|Email|2
6503768|1425|10|2|37|Call|2
16964|1063|35|1|49|Email|4
661160|362|53|5|45|In-Person|3
1714804|1508|39|2|25|In-Person|5
6247138|272|75|2|26|In-Person|1
9947671|1453|86|1|46|Call|1
9040220|1820|56|2|5|Chat|1
8552924|1229|40|5|38|Chat|1
2182525|1215|62|1|30|In-Person|4
6627999|502|42|1|23|Chat|2
1253960|1541|8|2|4|Chat|2
7021175|612|25|4|26|Call|4
8772758|1766|62|1|14|In-Person|1
3032458|1565|72|4|49|Call|1
7110402|1674|59|5|22|In-Person|5
8810711|142|84|1|7|Chat|3
2257916|1728|64|1|37|Call|5
6691877|1742|65|1|1|In-Person|2
211407|165|57|1|20|Email|1
7739510|314|2|3|34|In-Person|2
7598300|471|18|1|15|Call|1
1559190|365|28|1|27|Call|4
8550887|814|51|2|15|Chat|3
1546222|1178|43|3|13|Call|3
4482258|1348|47|1|31|Call|2
4921039|725|93|1|8|In-Person|2
9493349|1182|75|1|5|Email|5
9675048|1782|66|3|44|In-Person|4
4711205|1000|78|2|18|Email|5
3088727|244|34|4|44|Chat|2
3377868|940|25|5|43|Email|1
7438466|1284|26|4|6|Email|1
6265226|828|92|4|40|In-Person|1
6767143|984|7|4|20|In-Person|1
1071170|1253|63|1|22|Email|4
8062023|1589|4|5|15|Call|3
5474227|1550|90|3|22|In-Person|4
8333525|608|62|1|10|Email|1
4587550|764|80|5|15|In-Person|3
1786945|396|64|2|40|Email|3
927950|1584|74|3|4|In-Person|2
8977961|1187|16|2|30|Call|1
1349754|522|74|1|43|In-Person|1
9707965|1653|34|4|30|Email|1
8538733|17|34|2|46|Email|1
3800704|111|18|2|1|Call|1
7389444|640|88|2|32|Chat|1
4984622|1456|29|4|27|In-Person|1
6914341|234|41|2|47|Call|2
3668037|229|29|3|47|Email|3
6377764|202|12|3|27|Call|1
2091783|1588|26|1|28|Call|5
6079747|1806|28|4|24|In-Person|5
507944|858|33|3|7|Email|3
7952819|724|80|1|44|Call|2
3509971|1731|19|3|9|In-Person|2
9491346|208|70|3|33|Chat|3
4559397|603|49|3|37|In-Person|4
8841480|1521|44|1|30|Call|2
654214|82|83|5|17|Call|1
3613328|1391|5|2|16|Chat|1
5576559|261|67|1|10|Email|2
8419299|24|50|2|16|Email|4
3419444|397|28|5|34|Email|5
2776392|1364|33|3|27|Call|4
2879508|1718|5|5|20|Chat|5
9056027|420|71|4|40|In-Person|4
4443920|557|25|2|41|In-Person|1
9163135|1808|64|2|49|In-Person|4
466801|976|58|2|36|In-Person|2
420468|1594|9|5|4|In-Person|4
1266997|1002|24|1|10|Email|2
9585740|759|69|3|44|In-Person|4
8686608|828|23|2|12|Email|4
5205643|290|63|5|40|Email|1
5862834|1552|56|5|40|Chat|1
5727038|1567|91|3|31|Chat|1
6120224|486|88|4|1|Email|3
6026494|439|74|3|28|Email|1
339463|1408|56|1|11|Chat|5
171905|466|84|3|38|Email|4
9915930|771|45|5|7|In-Person|2
7942321|1670|18|3|9|Call|2
8644832|721|76|1|48|Call|3
8893147|473|55|2|43|Email|5
178614|1277|61|3|16|Chat|1
1016030|108|11|1|17|Chat|4
1213656|1462|21|1|47|Chat|3
4525496|125|4|2|11|In-Person|1
5579921|569|69|5|39|Call|5
9153180|339|67|1|15|Chat|1
7006833|975|5|2|46|In-Person|3
6756028|1006|83|5|23|Call|4
737453|376|24|2|32|Chat|2
9453411|298|25|1|15|Email|3
545653|1169|71|1|50|Email|1
9013148|1350|17|3|37|In-Person|1
1883205|707|73|4|48|Call|3
3055846|142|23|4|15|In-Person|1
4465497|547|62|5|38|Chat|5
547216|1501|43|1|43|Email|1
6639026|885|67|2|40|Call|4
6066679|1292|81|5|31|In-Person|1
6978833|47|25|4|28|Chat|3
4827976|749|3|1|10|Email|2
2427259|1116|43|2|49|Email|3
2222700|585|57|5|15|Chat|1
9865011|1808|11|5|7|Email|4
3443976|527|86|5|26|Chat|1
2832031|1008|40|5|44|Chat|4
5963126|1311|26|4|49|Chat|1
1036074|877|24|1|19|Chat|5
2555907|1217|74|5|27|In-Person|4
3609898|761|8|5|6|Call|1
9051538|78|42|4|26|Call|1
9964715|185|13|2|40|In-Person|3
8929847|1433|87|3|18|Email|3
6199181|617|76|4|18|Call|4
1566941|775|44|5|14|Email|5
3921560|1748|57|1|27|Call|4
3149407|555|84|1|12|In-Person|2
7492645|1297|18|1|32|Chat|5
7317835|1681|9|2|3|Email|1
4779675|170|37|2|33|Email|4
9435194|400|92|5|9|Call|5
988025|1636|22|3|25|In-Person|3
9382835|97|87|5|20|Call|4
2972944|585|43|3|42|Call|2
7991822|735|2|3|34|Chat|2
6189251|129|5|4|8|Call|2
6742825|1390|100|5|12|In-Person|1
218719|37|74|1|24|Email|4
4346588|1044|98|5|43|In-Person|1
1969167|434|49|3|1|Email|2
9099951|570|94|2|44|Email|3
9854562|257|86|5|25|Call|2
2496117|648|4|4|12|Call|1
6153260|567|71|2|24|Email|3
3943439|502|17|5|19|Chat|1
7467348|1017|65|1|39|Email|4
8582962|1161|30|4|15|Chat|4
3828448|1789|54|1|27|Email|3
638889|987|59|1|9|Call|3
3847163|1440|87|2|6|Email|4
8540647|888|80|5|44|Call|3
571520|587|10|4|45|Chat|5
2595294|732|43|4|7|Call|4
1720797|1533|58|5|3|Chat|5
9758461|490|91|1|25|Chat|3
2538639|1292|86|5|7|Call|5
6538292|59|93|3|24|Call|2
8571778|708|95|2|13|In-Person|3
9547504|18|36|1|42|Chat|5
2338344|865|39|3|19|Email|4
4505331|1220|24|3|2|Chat|1
5728336|397|90|5|47|Email|3
5486109|1428|11|3|28|Call|1
4027103|766|76|5|27|Call|2
8462507|870|31|3|13|Chat|4
1524488|618|11|1|14|Email|3
4301079|1196|73|1|13|Call|3
6661243|1168|94|5|23|Email|2
9284327|186|5|2|44|In-Person|5
1971239|1130|76|3|2|Chat|4
9803183|225|6|2|31|Chat|3
765067|127|80|1|14|In-Person|2
5621181|328|19|4|37|In-Person|1
8258262|145|63|2|24|In-Person|1
8952803|153|28|1|30|Call|3
5666575|56|71|1|30|Call|3
8036177|454|1|2|14|In-Person|2
9125601|3|91|2|17|In-Person|3
9420984|188|45|4|39|Call|5
5406026|35|49|2|15|Chat|3
2072420|1144|33|2|27|Email|2
8866263|1367|13|4|27|Email|1
5633883|294|79|1|36|Email|2
8263590|1078|34|4|9|Email|1
7584854|301|79|1|48|Email|5
9417044|1801|27|5|44|In-Person|2
4843280|590|21|5|47|In-Person|1
5380109|1391|83|3|33|Email|2
9290757|608|96|2|32|In-Person|3
9278918|197|19|1|32|Chat|5
9385291|838|38|1|5|In-Person|3
8273460|897|11|3|44|Chat|5
816490|1048|100|3|35|Call|5
8604165|1608|51|3|47|Email|5
617356|837|17|1|28|In-Person|4
3571511|1570|37|2|34|In-Person|1
8075390|1218|12|3|38|Email|2
8385881|588|15|2|24|Chat|4
8328845|1457|43|4|35|Email|3
8267485|129|23|4|43|Email|1
4945996|1665|58|5|46|Email|2
251496|1202|19|5|1|Chat|2
1094788|1584|91|2|2|Call|1
4069272|126|99|2|11|Chat|3
4540923|729|68|5|9|Email|1
4643341|1044|11|4|1|Email|1
8086916|1428|8|4|19|Email|4
7278408|1504|36|1|27|Call|1
3862421|1413|90|3|36|Call|1
2070236|1783|80|4|14|Chat|3
8028789|699|22|2|9|In-Person|5
616864|1446|50|2|12|Chat|4
1525724|3|15|5|33|In-Person|4
58180|971|52|5|34|Email|4
5985440|1001|46|1|25|Email|4
8507124|1562|32|1|4|Email|3
8492262|784|44|5|4|Call|1
3133307|536|90|4|44|In-Person|4
5626799|1222|80|1|17|Email|1
6013332|518|92|2|20|Chat|1
2805220|1658|4|3|44|Chat|2
7778330|268|22|4|8|Email|2
9712091|1117|9|1|27|Chat|3
805097|1079|33|4|42|In-Person|4
5951413|1223|74|4|37|In-Person|5
3844772|576|22|3|1|Call|2
2741505|866|1|5|14|Call|1
680321|100|74|1|12|Email|3
9559489|638|71|4|21|Email|1
1097234|458|42|4|29|Call|4
7139974|708|54|1|34|Call|5
5775942|66|12|4|44|Email|2
3293236|1536|97|3|4|Call|1
7224740|1734|11|4|23|In-Person|5
205514|1787|82|3|34|Chat|3
6607144|1297|14|1|2|In-Person|4
5331695|1775|70|4|14|Chat|3
1974914|275|96|2|20|Chat|3
3877146|1316|66|1|33|Call|2
676606|1710|74|5|9|Email|2
3262985|341|26|2|34|Email|4
8727671|619|15|3|25|Chat|2
8780566|1145|58|5|43|Chat|3
222048|1773|1|2|45|Chat|5
4169280|709|68|4|25|Call|2
3057978|84|5|3|38|Call|4
1515787|825|86|4|37|In-Person|4
8754230|372|97|5|25|Call|4
4344067|6|83|1|28|Email|3
2871204|945|39|4|17|Email|3
5817491|1548|70|1|21|Chat|1
5365427|1785|62|1|10|In-Person|4
3835312|1033|91|5|46|Chat|2
1314293|1051|65|5|34|Call|2
5589043|862|49|3|25|Call|3
9754565|442|42|5|19|Email|4
