balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
3127170|1523|73|3|67693.43|162002.87|114848.15
578466|1542|55|3|505328.95|378897.78|442113.36
1293162|1523|11|2|291745.34|871700.47|581722.91
6479655|1259|57|3|241525.73|763459.28|502492.51
8355742|827|81|2|401813.25|63208.91|232511.08
9977477|1038|15|1|811253.38|371588.44|591420.91
6107827|623|59|1|535123.78|298935.86|417029.82
3466471|1379|74|1|541599.94|534700.96|538150.45
3964695|378|58|3|869341.3|226493.54|547917.42
2547459|987|88|3|960190.09|616635.85|788412.97
8872271|656|74|2|870017.41|242661.5|556339.46
1936327|1813|43|3|5233.36|559108.14|282170.75
3301512|1755|78|1|521988.11|781708.85|651848.48
1237056|1777|100|2|957615.27|592663.94|775139.6
2648535|739|72|1|365047.37|685146.12|525096.74
7619143|75|28|2|786331.68|121421.94|453876.81
6575439|1098|3|2|751197.55|977843.38|864520.47
1298725|199|44|2|966743.4|463410.77|715077.08
8929038|1225|65|2|775973.23|678325.58|727149.41
3788578|1482|20|3|103542.87|317924.28|210733.58
3415585|907|30|1|640896.96|579691.79|610294.38
3898196|182|95|1|313712.43|800193.71|556953.07
4417928|1813|99|3|879879.93|421617.52|650748.73
2151628|646|77|1|621886.69|508540.99|565213.84
649768|1429|38|2|548858.39|816817.58|682837.98
6918724|78|51|1|152234.01|279899.53|216066.77
9967782|1376|24|2|413793.06|319798.54|366795.8
7103184|790|50|3|150657.69|330172.7|240415.2
1490078|10|76|1|72788.05|722036.28|397412.17
4912542|725|76|1|126387.18|792340.46|459363.82
6205051|1539|96|3|502638.19|936642.56|719640.38
4149358|556|19|1|77960.66|457337.09|267648.88
4216208|1634|28|1|601809.3|438542.27|520175.79
4311644|1476|42|2|487609.88|9043.42|248326.65
9455505|533|90|2|771804.54|146888.36|459346.45
4500771|1397|1|3|293953.65|470078.76|382016.21
2475052|1146|84|3|137525.78|478837.65|308181.72
2167554|533|78|3|106873.25|990651.52|548762.39
3335119|1342|47|1|323325.79|598727.64|461026.71
1704198|1110|78|3|363575.34|228719.56|296147.45
3792165|1477|46|1|777147.39|16456.01|396801.7
7316272|1079|22|2|51926.8|322688.6|187307.7
6352236|1609|21|1|354461.34|194448.77|274455.05
836739|465|7|2|899702.01|221461.02|560581.52
8343894|1787|100|3|260515.99|226384.55|243450.27
2462278|1757|41|2|436261.62|183681.7|309971.66
5900378|1137|77|2|975849.02|464389.91|720119.46
6339089|1312|25|2|145511.46|9163.31|77337.38
8347308|738|82|1|6397.68|214899.02|110648.35
7493470|930|77|2|453678.57|879662.31|666670.44
3316341|1575|32|3|838262.59|624809.87|731536.23
6677147|32|20|2|250396.43|613720.11|432058.27
6319005|193|53|2|937284.77|237584.24|587434.51
7160687|275|31|1|99252.82|293735.76|196494.29
2247115|592|47|1|532718.09|120713.14|326715.61
2969170|1419|100|2|158561.69|681850.82|420206.26
9123168|164|9|2|905831.45|187127.38|546479.42
2030626|653|71|1|442696.1|219617.68|331156.89
9627209|760|92|3|240013.67|846627.46|543320.56
2913362|764|49|2|840419.81|904245.77|872332.79
3057445|1593|45|1|66944.17|860386.25|463665.21
8407480|199|55|3|515560.53|879453.43|697506.98
9598666|412|36|3|920608.48|9356.58|464982.53
4080901|1796|18|2|904297.91|300111.33|602204.62
7944507|1380|9|3|570954.01|106077.35|338515.68
7233480|1734|3|1|346798.49|339537.54|343168.02
1547621|57|49|2|250830.56|434189.29|342509.92
7732960|1377|60|1|159697.8|793790.76|476744.28
6918185|1631|7|2|175968.98|318711.47|247340.22
4099192|48|41|2|299359.29|459582.49|379470.89
7118448|1444|88|2|258610.63|541537.84|400074.23
2359342|121|91|1|567062.6|370315.4|468689.0
2401757|1326|64|3|472941.48|342356.43|407648.95
18725|1140|35|3|747360.85|728287.73|737824.29
9259536|1612|8|1|352027.88|705468.34|528748.11
2646119|749|41|1|343078.73|565636.77|454357.75
5870249|746|22|2|400897.82|779151.81|590024.82
5772866|1077|17|1|608873.48|165773.27|387323.38
4769323|476|38|1|629144.46|950601.94|789873.2
6738554|1636|69|1|451557.07|659173.8|555365.44
9713753|1323|52|1|812046.42|515095.51|663570.97
7611227|109|2|3|193094.56|34137.6|113616.08
2837399|642|34|3|906936.96|137409.07|522173.02
5410272|926|4|3|400152.11|528386.57|464269.34
3279294|1292|62|3|898705.06|745431.41|822068.24
6158442|903|59|3|958054.64|481767.54|719911.09
8728704|1019|33|1|567590.61|869225.92|718408.27
5666108|991|3|2|729789.0|871396.25|800592.62
9198248|1665|16|3|55772.89|298403.2|177088.05
445427|369|25|1|875386.41|399238.97|637312.69
2531565|1730|37|3|514526.32|457111.79|485819.05
1595843|1329|78|2|102343.68|23287.07|62815.38
7793816|413|100|3|510309.23|967710.34|739009.78
2568679|56|40|1|905171.86|671991.1|788581.48
738851|252|71|3|307491.86|612358.99|459925.42
573831|757|3|1|155091.79|960659.23|557875.51
7443256|342|93|3|603863.79|104465.24|354164.52
966436|234|17|1|225484.75|798758.99|512121.87
3544451|313|26|3|314386.1|885185.63|599785.86
3269724|786|28|3|493784.27|213104.66|353444.47
6940087|735|73|3|715248.38|819237.78|767243.08
910660|1385|62|1|414234.25|832680.23|623457.24
7503482|1632|68|3|294707.75|861893.41|578300.58
6432844|487|42|3|375520.98|411974.67|393747.82
1675489|320|78|2|497546.42|194355.91|345951.16
1041656|1145|63|2|927052.66|824057.34|875555.0
9353604|1424|69|1|628943.41|845285.74|737114.57
6718398|1491|38|2|154424.49|821201.5|487812.99
5476643|890|58|1|158833.61|253263.9|206048.76
4417583|1395|40|3|737184.84|520279.99|628732.42
9182299|471|37|2|946811.53|129870.08|538340.81
8996854|1222|98|3|650087.77|773580.75|711834.26
9718607|229|81|2|901792.6|211639.65|556716.12
5593990|215|73|3|345432.53|921201.13|633316.83
2633471|166|30|2|125018.98|793474.66|459246.82
8613260|18|54|1|21011.44|945178.84|483095.14
7444280|1265|13|3|807593.81|501319.29|654456.55
1047405|1323|13|3|116161.9|550197.0|333179.45
5010870|1301|47|1|985964.73|839344.91|912654.82
5229808|14|28|1|844110.88|186991.0|515550.94
9622858|1547|18|1|818372.38|522564.9|670468.64
7453658|1743|41|1|891533.61|880300.26|885916.94
7848350|406|77|3|135309.73|854820.09|495064.91
4937511|746|87|3|505521.61|9683.26|257602.43
5192089|552|29|2|404685.16|605928.0|505306.58
2728234|718|16|3|524053.41|101871.79|312962.6
4962850|863|14|1|980356.6|250609.4|615483.0
7117416|1668|54|2|692845.55|304449.57|498647.56
4744193|325|62|1|594022.82|91006.51|342514.66
553508|720|34|2|545500.51|517229.49|531365.0
6140732|909|96|2|847504.66|178627.48|513066.07
2536446|215|8|3|948285.09|10553.04|479419.07
7095214|1402|87|1|950768.21|109707.58|530237.9
1182525|1805|89|2|382841.69|51679.81|217260.75
8570641|1284|92|1|302808.55|430705.54|366757.04
7215493|997|72|3|106010.06|126670.97|116340.51
9548398|1236|90|1|696335.23|246046.81|471191.02
843884|380|58|2|804696.43|776319.69|790508.06
1046039|1303|3|3|991936.64|699616.67|845776.66
6309156|1019|49|2|353383.33|562112.32|457747.82
4564263|512|67|1|119237.88|793619.88|456428.88
5442833|1212|89|2|112063.19|280023.84|196043.52
8757170|928|74|3|825451.47|258962.51|542206.99
3422270|323|87|3|714852.74|88365.99|401609.36
2943092|1133|31|3|760002.12|742419.77|751210.95
4896769|68|77|1|228517.6|547556.4|388037.0
6337816|1684|26|2|817657.01|283090.82|550373.92
6549165|1317|7|3|150246.36|367215.56|258730.96
4651914|622|61|3|112694.77|227176.27|169935.52
4464141|402|36|3|591639.14|593549.9|592594.52
2254557|893|5|1|152180.71|502265.85|327223.28
7151894|770|44|1|512794.83|241127.76|376961.3
2976551|726|68|2|951257.3|997245.32|974251.31
3581508|820|19|3|385013.68|796684.53|590849.1
5490488|619|22|2|43690.13|611413.86|327551.99
4576061|1576|25|1|931063.06|214774.38|572918.72
7379813|613|66|3|979769.7|641318.85|810544.27
6473803|1572|6|2|174541.22|64177.91|119359.57
2004173|320|50|2|757524.46|55408.54|406466.5
7797711|21|73|3|744960.47|370733.09|557846.78
3668163|1456|23|3|647928.18|289356.62|468642.4
5132081|819|83|2|764412.01|38366.37|401389.19
2887692|1135|26|3|916580.79|71283.97|493932.38
3851160|1528|61|1|625987.89|481521.79|553754.84
1315042|967|97|1|637170.16|449932.33|543551.24
2237091|1512|22|3|988306.62|255541.64|621924.13
6192883|1256|80|3|316619.01|677348.28|496983.65
7495446|1172|33|3|82141.21|764277.58|423209.39
2607770|448|90|1|961594.41|352741.67|657168.04
2790026|188|72|1|827527.47|119770.03|473648.75
2057551|386|72|2|718735.86|271612.84|495174.35
7884907|669|20|2|528385.03|265499.35|396942.19
4416430|1807|25|1|991569.33|606234.49|798901.91
1099330|1548|13|3|389205.46|796871.67|593038.57
2205085|761|82|1|741395.74|623524.65|682460.2
1021624|650|74|1|934401.71|113517.9|523959.8
7757122|1494|54|2|707653.05|273155.75|490404.4
4451436|784|4|3|171693.92|160545.7|166119.81
1951690|629|3|3|370010.35|502380.89|436195.62
3301235|257|54|2|518364.76|874003.04|696183.9
4574198|602|3|3|924515.82|948894.05|936704.94
1600880|402|11|2|586878.82|542911.31|564895.06
2536403|1806|83|1|766966.86|650489.52|708728.19
1445009|1348|50|3|795188.43|605978.37|700583.4
3456312|135|41|2|658701.59|647735.05|653218.32
167958|1141|35|3|92704.58|578312.7|335508.64
9439330|650|67|2|800118.04|927382.68|863750.36
3253964|1536|43|1|998213.66|126787.05|562500.35
484802|1790|75|3|322146.89|512685.97|417416.43
7095473|804|81|2|974293.22|624898.02|799595.62
7699530|551|64|3|819574.89|963486.22|891530.55
4695491|763|36|3|304027.94|315142.54|309585.24
5930315|558|44|1|518968.72|782441.32|650705.02
8327524|1178|67|1|146817.55|868982.44|507899.99
5155433|1122|92|1|946163.38|78363.28|512263.33
4909838|528|68|2|441071.5|852025.31|646548.41
9922512|1571|24|3|339652.2|177892.58|258772.39
3202912|1002|85|2|529117.18|479851.31|504484.24
8524048|758|88|1|11882.25|972496.44|492189.34
7795802|1547|83|1|509480.77|781472.88|645476.82
4753882|522|42|2|384035.37|24753.21|204394.29
5745917|1674|12|3|855002.94|269732.08|562367.51
4698156|1228|10|1|965202.12|764393.88|864798.0
3712618|1703|75|3|185227.4|220039.25|202633.33
6846235|790|30|3|186608.4|612314.17|399461.29
3289669|576|54|3|594735.95|988947.7|791841.82
4603780|1401|43|1|249486.05|797691.58|523588.81
5772293|1025|24|2|426400.7|30203.8|228302.25
9428992|1041|68|1|791019.31|891856.36|841437.83
4610282|1808|13|3|991646.51|202868.58|597257.55
323739|1772|60|3|785559.73|870487.11|828023.42
7851506|1166|35|2|328602.27|317223.65|322912.96
1933777|1429|25|2|433107.41|297482.38|365294.9
1076309|889|9|3|922646.28|152823.81|537735.05
2277883|1215|76|1|236084.94|46910.29|141497.61
5028232|1011|94|2|548851.03|98929.01|323890.02
3502138|1505|22|3|709634.18|154920.89|432277.54
7776661|398|100|2|525696.06|618323.25|572009.66
2277501|406|45|3|208291.26|288202.46|248246.86
9608797|821|29|3|543201.38|617326.69|580264.03
3098823|478|6|3|584054.93|701272.9|642663.92
8685181|627|3|3|830727.46|847958.79|839343.12
9847864|199|46|2|725757.59|196460.77|461109.18
4503778|305|84|1|473537.18|958234.6|715885.89
7694322|969|21|3|411582.78|64980.61|238281.7
1414846|300|82|1|21902.35|226210.69|124056.52
2277273|1157|35|1|270765.49|991145.11|630955.3
5802793|1718|2|3|206967.26|827754.55|517360.91
9128399|821|69|1|124911.78|598330.56|361621.17
834418|974|98|2|326133.18|305230.81|315681.99
451456|1490|11|2|121362.85|94414.91|107888.88
7202291|444|75|2|770514.09|103804.15|437159.12
2342667|1729|10|2|157187.72|218892.41|188040.07
561078|134|47|3|531245.59|142163.26|336704.42
5122607|1327|98|1|148904.55|478967.03|313935.79
1416896|1392|34|2|45538.07|748561.86|397049.96
9232555|537|44|2|76220.76|779869.64|428045.2
1490739|639|2|1|202896.88|721491.45|462194.16
5849289|137|94|2|908050.94|660650.47|784350.7
8556232|355|4|2|453940.46|905629.53|679784.99
5853564|1355|57|1|120253.73|253107.98|186680.86
4421790|1386|47|1|601155.82|604573.81|602864.81
8079735|1437|48|2|343311.37|959.98|172135.67
5859522|655|87|1|546524.32|776386.84|661455.58
8948653|229|98|2|700122.2|394592.37|547357.28
2275958|61|30|2|414916.28|24765.45|219840.87
2666921|225|39|2|197102.29|933681.45|565391.87
5392111|588|31|2|338219.43|422423.9|380321.67
2876649|1473|58|3|984779.1|192191.22|588485.16
9707737|1135|86|1|261124.46|35984.67|148554.57
7350292|1587|22|1|741709.84|464772.8|603241.32
4774073|430|22|3|387922.99|724821.58|556372.28
8708872|1335|50|1|45561.2|803054.47|424307.83
9761826|343|62|2|869486.86|273730.75|571608.8
7257048|428|44|1|537726.41|141021.5|339373.96
893969|655|68|3|646689.03|298493.07|472591.05
6508104|20|4|1|730632.13|657890.16|694261.15
2447374|785|83|1|38969.33|783976.61|411472.97
7026877|1361|97|3|677143.0|407908.74|542525.87
3018141|718|81|3|814112.48|406351.58|610232.03
4607461|289|80|1|471065.19|47764.18|259414.68
1025017|1220|17|1|566758.89|523520.8|545139.84
4888356|1706|96|1|893497.73|807058.92|850278.32
1149635|1658|16|3|105520.14|538431.07|321975.6
3581067|592|10|3|373050.96|149783.26|261417.11
5424153|16|93|3|242016.39|661317.88|451667.14
8769089|1496|30|2|862015.4|354536.09|608275.74
2134653|765|9|3|70941.15|296601.62|183771.39
9496858|861|13|1|69458.64|915518.71|492488.67
4686917|489|2|2|909739.88|692972.19|801356.03
6860520|861|63|1|45529.82|509553.87|277541.84
6387843|645|27|3|448456.32|6887.16|227671.74
2334767|519|36|3|959949.27|64951.48|512450.38
5627894|1353|34|2|74963.94|142036.97|108500.46
3827002|1027|61|2|545911.28|230664.52|388287.9
2396562|170|92|1|517167.02|998495.01|757831.02
9052964|561|35|3|980156.16|712446.79|846301.48
7150969|988|44|2|545009.42|280606.69|412808.06
7543598|1736|99|3|357942.1|989548.18|673745.14
6458776|657|97|3|557893.0|826077.76|691985.38
7057634|1571|74|3|917664.72|881539.42|899602.07
1945615|74|25|1|957076.16|304180.8|630628.48
9836849|1275|73|1|151092.2|559618.45|355355.32
81022|672|42|2|805545.32|585237.37|695391.34
1435710|1509|60|1|727910.28|438593.29|583251.79
234424|439|81|3|125954.89|608415.55|367185.22
7816348|890|9|2|727412.33|715637.37|721524.85
8884832|587|48|1|138054.49|427445.42|282749.95
3347722|1651|83|3|289859.74|351211.71|320535.72
8399219|380|74|3|700445.96|923034.52|811740.24
6822924|1305|19|3|581870.41|690107.31|635988.86
4423090|956|24|2|207924.79|702320.79|455122.79
412763|624|5|1|152346.19|389944.7|271145.45
5575295|492|21|1|463812.23|316502.68|390157.45
3376559|653|67|2|172276.67|76365.69|124321.18
3742500|1588|39|1|805365.23|62141.3|433753.27
8560940|1513|36|1|622941.7|507898.87|565420.28
3354530|1314|96|1|434072.88|363067.4|398570.14
6375011|629|24|2|448696.31|834703.72|641700.02
6363373|267|73|1|306373.16|620068.74|463220.95
6614761|862|52|1|604491.13|398675.27|501583.2
6231506|1511|19|3|902614.12|559142.77|730878.45
5043112|286|67|2|384550.88|331989.45|358270.17
1953725|1492|91|1|124900.9|269568.22|197234.56
7108083|1319|45|1|120049.32|350312.51|235180.92
4313056|584|36|2|707693.71|249427.07|478560.39
1734972|1198|59|2|567157.26|327061.89|447109.58
6582271|1051|61|1|183695.39|838066.53|510880.96
9090932|1073|35|1|486296.33|932401.76|709349.05
6805602|1683|91|1|619022.36|960914.78|789968.57
1722804|293|69|3|479798.8|436466.77|458132.79
3799634|811|17|1|71070.83|660263.66|365667.24
248178|229|65|2|583376.25|144863.09|364119.67
3813550|1804|52|1|753519.28|720771.03|737145.16
791876|248|65|2|546533.47|273875.2|410204.33
8757571|885|60|3|663863.47|271824.81|467844.14
9381424|1510|99|1|60431.38|208691.69|134561.54
4486378|1254|21|1|586409.93|669772.62|628091.28
8908335|1042|63|3|199575.83|420963.7|310269.77
3664057|525|51|1|598826.28|752947.65|675886.97
4924474|1474|100|2|781924.78|846033.55|813979.17
432220|1324|8|3|325205.84|288807.81|307006.83
4977305|1284|28|2|193666.72|804634.07|499150.39
8158886|1737|37|1|963216.72|842825.86|903021.29
4019917|1369|15|2|255506.11|993533.85|624519.98
4970526|1449|63|1|435402.94|713995.52|574699.23
6586058|474|70|2|231253.0|836026.87|533639.94
5887270|1609|28|3|120022.83|794465.5|457244.16
8175423|1397|27|2|972862.16|386743.87|679803.02
5936702|991|27|3|528454.8|27069.03|277761.92
5395751|32|64|3|703473.73|947373.27|825423.5
6287753|1617|38|1|76732.13|455396.56|266064.34
4064090|884|71|2|648887.74|291153.49|470020.61
1624068|1254|41|1|282877.41|236444.67|259661.04
9084889|1035|20|2|775120.44|504478.57|639799.51
7358851|1069|43|2|241227.59|755530.57|498379.08
2447231|121|64|1|326953.18|908335.55|617644.36
815325|516|100|1|492595.87|713970.33|603283.1
1708113|873|54|1|273563.57|305499.59|289531.58
125326|712|73|2|957742.43|385871.97|671807.2
8246409|165|84|1|280582.64|350163.55|315373.09
6638052|1668|13|3|217169.45|689818.51|453493.98
1334420|1333|42|1|458885.23|546171.48|502528.35
8450148|1787|15|2|228703.9|135569.09|182136.49
1439331|650|6|1|306521.72|861305.22|583913.47
7710819|809|82|1|237106.74|835502.85|536304.79
6177094|1487|89|2|948580.56|990876.51|969728.54
8824072|1823|35|2|310044.86|596877.72|453461.29
9778098|9|78|1|478543.69|148168.2|313355.95
9164149|587|31|3|428839.13|501214.27|465026.7
9734034|910|84|1|408004.4|452478.12|430241.26
2946878|1245|53|2|419591.7|80690.59|250141.15
3325945|310|26|3|128973.66|166414.38|147694.02
4428918|1517|54|1|179564.78|323329.15|251446.97
9415055|724|91|2|831841.16|7528.52|419684.84
5157500|1427|4|3|407680.38|580556.11|494118.24
1783038|979|65|3|584822.1|485032.02|534927.06
9278859|833|88|1|794918.71|103718.83|449318.77
3017270|1712|17|2|987031.09|643453.39|815242.24
3424568|758|60|1|526631.89|521323.47|523977.68
673686|1192|65|3|996949.72|332970.07|664959.9
2253009|1463|10|2|608094.37|511527.11|559810.74
183748|1327|68|3|353122.87|865273.57|609198.22
1673581|345|37|2|101507.46|847222.11|474364.78
9669590|261|4|2|233855.97|805737.38|519796.67
7873709|664|34|3|671540.11|478332.22|574936.17
5494963|260|55|2|388948.76|427445.08|408196.92
5294768|1176|80|2|447523.09|237246.76|342384.93
2347602|567|46|3|489272.95|616358.28|552815.61
9592339|897|16|1|935165.17|522513.47|728839.32
3446011|847|4|1|607469.61|791349.95|699409.78
6355622|719|96|3|196274.56|975835.03|586054.8
5155482|245|61|2|706952.73|762165.58|734559.16
7077212|750|36|2|852207.76|458529.42|655368.59
5565962|422|32|1|241810.35|713434.31|477622.33
2136042|1556|40|3|976283.18|632782.65|804532.92
5091914|1562|21|2|161196.77|295265.58|228231.17
3186186|222|62|3|359069.63|987272.51|673171.07
3904612|1308|24|3|50891.49|955380.46|503135.97
2903555|1812|52|3|561617.28|698729.48|630173.38
6539490|643|43|3|688456.56|931716.59|810086.57
2639798|1122|77|3|715666.16|387553.01|551609.58
9510851|395|7|3|79093.46|348218.84|213656.15
7752603|985|23|3|363107.16|245119.65|304113.4
9047471|1413|100|1|289679.07|493423.18|391551.12
3876633|1282|50|1|293351.19|645720.57|469535.88
2251800|971|54|2|698412.46|445763.9|572088.18
2558463|787|90|1|94045.64|819979.73|457012.68
4332966|1762|57|2|789301.63|913991.79|851646.71
5412906|541|95|3|826560.15|683455.09|755007.62
7876580|1739|66|3|828941.79|895914.73|862428.26
6237950|1786|38|3|368364.13|452733.93|410549.03
1684031|165|62|2|290762.19|312819.54|301790.86
2932326|966|70|1|727179.86|522638.18|624909.02
8232347|1357|28|3|652865.77|783610.5|718238.14
6951856|519|18|3|326762.57|913748.22|620255.4
9741950|1588|87|3|441926.44|763372.58|602649.51
933495|336|62|2|830923.15|533052.27|681987.71
1996651|801|95|1|130788.53|748507.88|439648.21
745234|1136|12|1|922824.42|241219.41|582021.92
9058164|960|50|3|501470.37|853958.42|677714.4
1608950|626|57|2|336052.48|99831.33|217941.9
9731684|584|12|3|731444.88|862172.69|796808.78
6349821|728|97|2|680046.01|192133.96|436089.98
3088493|1639|89|3|31902.62|519334.92|275618.77
9980283|696|60|1|621824.21|542630.43|582227.32
3517956|68|40|3|372426.34|434492.8|403459.57
1439652|569|62|1|845436.29|299601.79|572519.04
1736282|1825|40|1|202854.04|226659.72|214756.88
807148|1427|5|3|800512.59|446661.51|623587.05
4005226|571|95|3|478778.2|558889.15|518833.68
2650421|707|4|3|539338.09|852972.1|696155.09
6997842|416|98|2|596058.78|340502.35|468280.57
8426416|995|66|3|744120.57|711230.39|727675.48
7169779|710|23|1|399270.12|995574.58|697422.35
3612066|1718|93|3|777470.89|107997.05|442733.97
9919590|353|34|2|187735.3|153312.46|170523.88
9465183|993|31|2|38822.5|464457.88|251640.19
4366148|798|54|2|245128.59|28092.05|136610.32
5548346|815|14|1|39598.5|849597.57|444598.03
1602526|378|55|2|347807.35|493993.37|420900.36
3486894|1387|90|2|810779.0|555579.94|683179.47
840082|73|100|3|828211.85|60971.65|444591.75
3401635|175|41|2|671843.76|73786.74|372815.25
8326152|1821|73|2|754231.61|537159.57|645695.59
3709029|68|69|1|595730.82|546117.79|570924.3
4825762|1513|32|3|916489.26|148064.77|532277.02
881162|1326|55|3|767773.16|204700.84|486237.0
6029010|726|45|2|986508.74|169140.7|577824.72
1865432|932|8|1|489036.22|10119.18|249577.7
9639276|360|99|1|9931.69|884601.79|447266.74
5118991|264|100|1|399703.39|146214.79|272959.09
5005418|1135|15|2|454046.31|193767.38|323906.84
9391805|511|60|2|430818.8|106730.92|268774.86
6395592|1125|11|1|490523.67|116683.4|303603.53
3274987|958|70|1|141820.3|348237.59|245028.95
9719759|1223|64|1|800613.71|90362.56|445488.14
9188364|868|65|2|357907.11|124076.76|240991.93
1730170|1422|31|3|769590.46|634682.08|702136.27
1894731|1786|19|3|429269.3|681163.43|555216.36
2916314|1529|100|3|19768.19|38162.44|28965.32
3854829|1567|13|2|267341.9|847595.79|557468.84
2545218|1674|73|2|982832.03|884519.28|933675.66
1759317|334|61|2|465012.84|836563.61|650788.22
8627444|1325|25|3|9385.65|429991.61|219688.63
9923159|624|69|3|704528.95|740756.29|722642.62
3561708|1821|35|3|103095.95|998625.02|550860.48
4275933|249|8|1|798066.2|624509.32|711287.76
5464908|1298|14|3|976227.87|668980.03|822603.95
9520856|961|24|1|623378.2|491042.54|557210.37
5313018|1471|12|1|456229.84|141220.8|298725.32
9581004|834|97|2|498676.45|91008.71|294842.58
6636811|1063|10|1|349149.52|815788.77|582469.15
7417235|1474|86|3|827054.04|458938.73|642996.39
4205433|1166|71|3|555083.34|266459.4|410771.37
7484328|1079|80|2|91612.04|188228.13|139920.08
4485514|835|72|2|712642.38|598833.34|655737.86
2507801|552|61|3|498334.14|282912.7|390623.42
9628178|967|72|2|72629.8|650728.06|361678.93
7334760|482|4|2|499472.99|448246.09|473859.54
5183976|153|94|1|270210.06|248651.0|259430.53
6386700|5|23|1|680831.85|259927.45|470379.65
8292756|697|80|1|780601.18|585793.98|683197.58
7352900|124|39|3|890200.47|799599.3|844899.89
1372846|533|57|1|501818.1|335112.51|418465.3
6473278|1545|38|2|361092.61|848580.49|604836.55
7124693|863|39|3|168153.26|556032.61|362092.93
949237|1774|80|2|364213.94|229519.02|296866.48
1427671|248|74|2|980864.77|258670.58|619767.68
2678056|938|23|3|905242.99|595206.25|750224.62
5735224|1314|13|2|203306.42|673845.17|438575.8
2731843|1636|27|2|492543.65|838193.34|665368.49
3273913|17|21|3|282380.92|154150.77|218265.84
5421420|490|76|1|81951.3|322860.58|202405.94
9738061|992|15|3|740905.36|52128.08|396516.72
1697646|1424|21|1|779758.93|443446.5|611602.72
5955248|900|51|2|208525.42|245725.63|227125.53
9219066|110|92|1|766118.25|579654.01|672886.13
1182880|1013|100|1|613641.37|708087.68|660864.53
6419624|1582|90|2|878785.93|710745.75|794765.84
6651299|1592|99|3|572089.26|565573.75|568831.51
2232973|47|28|2|553856.44|82480.91|318168.67
6133497|465|85|2|782200.29|616977.03|699588.66
9133072|313|58|2|702294.21|188547.15|445420.68
7081226|1497|88|3|372207.21|446847.11|409527.16
6281416|862|93|2|122842.37|163282.52|143062.45
7774940|1032|38|2|970310.45|105868.67|538089.56
3766084|508|86|3|463431.03|785589.31|624510.17
3385035|1141|67|3|496198.57|602777.65|549488.11
2297942|206|80|1|768158.49|235915.02|502036.76
2312654|535|36|3|213975.48|555746.35|384860.91
8639052|1440|90|3|999288.59|917611.73|958450.16
2506399|587|94|3|498986.2|410071.69|454528.95
8637789|1436|8|1|862954.93|31430.82|447192.88
2884121|671|45|1|964203.9|486734.33|725469.11
1706100|1300|12|3|455531.09|930469.89|693000.49
4075903|1613|22|2|203659.76|850229.71|526944.73
8047402|1376|16|1|777338.85|84695.04|431016.95
3417421|931|32|1|402675.88|951774.38|677225.13
4293540|280|22|1|149112.59|480487.09|314799.84
6761845|662|4|2|274812.87|413657.32|344235.09
5308664|1616|19|2|901801.56|456448.65|679125.1
143717|881|18|2|236151.01|776474.72|506312.86
3783070|567|61|1|677088.55|998614.78|837851.67
1507314|448|70|1|848643.73|141931.91|495287.82
1203439|1088|79|2|546228.76|982580.6|764404.68
4836347|1256|94|1|998406.93|174743.44|586575.19
3540319|1045|61|2|266553.8|622324.48|444439.14
7211176|153|26|2|23230.07|697732.35|360481.21
4475650|33|27|1|727054.14|591500.63|659277.39
458015|1310|2|1|974130.65|8485.13|491307.89
918998|291|17|1|505509.35|321112.13|413310.74
6802213|1132|12|3|839461.9|933733.64|886597.77
2657801|1567|51|2|146350.51|126890.68|136620.6
6429285|1083|51|3|996876.99|470578.38|733727.69
2349573|1725|34|1|664495.99|125621.76|395058.88
3944484|1434|56|2|79429.59|399959.37|239694.48
2579576|163|10|1|325087.78|263052.76|294070.27
5079202|1178|77|1|379068.14|837975.8|608521.97
6168627|1559|7|2|296156.24|813500.87|554828.55
8528998|483|78|3|33272.33|808914.43|421093.38
5895860|1741|29|3|520571.33|879009.08|699790.2
7044409|896|28|2|377412.03|244206.78|310809.41
940271|1351|3|2|845942.34|759473.97|802708.16
5050550|1166|64|1|662522.08|986500.62|824511.35
9313184|413|42|3|331660.99|173675.72|252668.35
3578599|1464|2|2|19207.94|62731.26|40969.6
4817303|1431|58|1|851828.72|267712.76|559770.74
7477955|1027|39|2|683419.41|640040.95|661730.18
6631931|1790|27|1|707632.21|76999.1|392315.65
3624051|937|37|2|242617.23|82625.7|162621.46
8164359|267|87|3|535848.56|508499.39|522173.98
4303466|1784|89|3|847945.41|730396.67|789171.04
1959708|481|2|1|873510.22|892676.89|883093.55
5614296|1711|27|3|98469.17|102135.41|100302.29
696435|461|97|3|54338.66|385858.49|220098.58
8245864|1040|57|1|351429.62|300281.94|325855.78
6447733|1369|73|1|924481.5|692395.92|808438.71
4874062|631|49|1|392188.96|369879.34|381034.15
6870906|977|95|1|126185.27|227493.05|176839.16
2869951|1471|82|2|571044.19|890082.18|730563.19
7021616|1180|21|1|880220.55|497049.05|688634.8
1628308|243|61|1|935349.92|273810.97|604580.45
6573168|1197|85|1|371901.93|326877.25|349389.59
3404920|1262|58|1|742662.7|300770.5|521716.6
3779718|1201|42|1|22321.04|424411.11|223366.07
801325|762|70|1|122007.12|166940.92|144474.02
5602208|1332|11|1|947215.78|865871.03|906543.41
3737456|413|59|1|903076.64|886150.14|894613.39
8241359|1645|61|2|846400.89|511742.87|679071.88
