loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
23909|1638|1|26|38|3|61134.68|Approved
59472|1027|27|16|23|1|5379.19|Rejected
70815|922|44|75|27|2|316411.89|Pending
78528|177|38|22|6|1|95416.5|Pending
91424|1194|50|72|32|1|373436.53|Pending
11414|983|34|98|32|2|24448.19|Approved
35273|1355|47|82|31|1|435672.86|Pending
1025|1442|47|15|39|1|429267.08|Pending
51611|924|33|32|31|2|205697.05|Pending
49407|1418|48|33|43|3|359379.34|Pending
66927|1463|34|19|25|1|254081.71|Rejected
32503|55|38|74|30|1|154191.3|Approved
99910|1260|22|21|2|3|35101.36|Pending
75241|1428|4|43|18|1|62627.68|Rejected
66926|1344|12|23|4|2|299889.16|Approved
76294|249|23|77|22|2|102056.17|Rejected
77126|1637|19|17|32|3|486665.49|Approved
34077|42|38|16|27|2|253254.21|Approved
87663|1139|43|4|27|3|236340.5|Rejected
43777|52|7|9|21|1|195589.02|Approved
98845|753|1|70|24|1|75374.45|Approved
54764|273|28|8|37|1|164344.99|Pending
53201|880|6|56|7|1|498909.54|Rejected
59608|732|13|79|26|1|179200.95|Pending
83157|175|16|57|25|2|32211.45|Rejected
16137|647|21|92|43|1|212347.73|Pending
69343|1417|15|98|8|2|86271.43|Approved
92093|1273|34|30|20|3|29701.01|Approved
81964|1311|19|28|15|1|105218.76|Approved
99738|1768|4|60|33|1|437580.08|Approved
96115|581|19|34|34|3|297357.42|Pending
52074|1373|24|26|11|2|5245.44|Pending
9994|1817|24|28|36|3|489982.37|Approved
88250|588|22|3|4|3|251581.34|Rejected
35226|1219|7|19|12|1|67687.42|Rejected
21806|1403|15|30|8|2|362858.81|Approved
38960|1352|45|37|35|3|98071.35|Pending
72130|1053|11|42|41|3|415974.67|Pending
75210|137|10|4|23|1|431246.25|Pending
79823|896|48|3|1|3|71724.66|Pending
62409|900|10|44|48|3|53858.41|Pending
70995|748|18|66|38|3|70340.15|Rejected
31605|1615|21|5|33|1|55762.49|Approved
3409|203|8|68|34|3|270386.05|Pending
32469|196|22|37|31|1|304773.05|Rejected
95608|87|31|100|25|2|202884.86|Pending
42436|903|5|71|23|1|268868.09|Rejected
96369|1050|33|33|24|1|342560.22|Pending
99537|1431|14|95|48|2|230384.06|Pending
16415|1695|20|88|49|3|497611.45|Pending
38273|354|15|71|32|1|147584.22|Approved
58505|268|7|91|34|2|464449.11|Rejected
14715|1006|35|76|37|1|294520.78|Pending
6654|23|45|11|43|3|81438.11|Approved
392|76|46|58|46|3|449870.92|Pending
59599|1569|27|88|26|3|305711.34|Rejected
76537|792|6|79|50|3|175025.65|Pending
50495|515|36|40|48|2|398398.97|Rejected
62663|1551|50|16|22|3|150109.21|Approved
38537|2|19|96|12|1|427387.02|Rejected
79585|1643|4|29|50|1|332352.09|Pending
1856|981|32|95|41|1|224279.21|Rejected
72997|1704|42|44|17|3|70469.25|Pending
59878|86|21|66|36|1|377740.59|Rejected
5939|499|9|18|31|3|54003.56|Rejected
15974|746|5|66|35|3|490090.16|Rejected
35120|1427|11|73|39|3|12456.69|Pending
23378|1564|38|98|32|1|284473.37|Pending
10704|446|13|94|22|3|391038.73|Approved
97527|190|33|51|13|2|450378.97|Pending
57480|14|26|43|34|3|26307.63|Rejected
8211|1813|25|58|47|2|342231.56|Approved
97874|1591|1|53|18|3|135216.97|Pending
75596|1734|31|29|19|1|484442.58|Pending
36758|1426|21|55|21|1|290491.52|Pending
1381|1047|12|66|20|3|376967.57|Rejected
26740|1434|7|54|3|2|89604.66|Pending
58272|1193|43|11|14|2|282138.58|Approved
81149|305|40|64|26|1|50590.21|Rejected
27521|272|13|59|22|3|60533.31|Approved
43903|1433|6|71|9|2|393651.34|Rejected
11605|1606|26|46|46|1|358035.93|Pending
69844|740|38|90|7|2|137313.67|Rejected
15404|177|26|83|6|2|453869.0|Rejected
43794|201|38|46|22|1|61503.06|Pending
9275|1605|45|57|31|3|445756.14|Pending
14878|692|42|11|16|2|50609.52|Approved
58206|1197|5|13|5|2|56616.15|Approved
33734|1499|4|8|33|3|481788.19|Approved
95824|390|9|13|17|3|258691.74|Rejected
44921|1132|10|47|41|2|282945.51|Approved
42091|1369|20|44|15|2|498295.82|Rejected
12366|318|50|88|38|3|52220.51|Rejected
69645|861|20|62|41|1|224854.28|Approved
63704|1369|37|38|44|1|274412.15|Pending
36810|1574|5|12|5|3|153465.68|Rejected
17189|89|26|91|27|3|384630.02|Approved
26501|1019|14|60|26|2|334886.73|Pending
88841|540|46|48|8|2|424884.44|Pending
35891|564|34|37|39|2|81978.0|Rejected
68203|1302|49|70|27|3|493156.7|Approved
51679|1691|24|33|47|1|205688.76|Pending
37047|1526|21|98|28|3|407024.35|Pending
49765|189|18|82|9|1|112882.37|Approved
2330|320|41|40|45|1|417194.77|Pending
14398|506|24|13|40|1|316511.68|Approved
2686|200|6|53|43|2|341084.89|Rejected
95024|227|22|77|38|3|389110.17|Rejected
44514|1566|7|10|25|1|272018.28|Approved
10096|506|48|3|43|2|489289.13|Rejected
16736|132|39|84|19|1|97924.51|Approved
66527|419|7|40|24|3|247165.74|Approved
46084|1529|41|43|40|3|359458.65|Rejected
70759|108|14|8|15|1|196605.67|Rejected
62761|1725|6|1|3|2|441034.88|Approved
8913|1415|20|54|13|3|155364.26|Rejected
45924|505|12|46|45|1|134990.64|Rejected
60830|1052|22|78|43|3|241410.82|Pending
75946|1335|2|83|47|3|188892.97|Pending
13864|1817|30|81|30|2|239200.84|Rejected
86868|1036|8|41|21|2|46192.33|Approved
94347|492|15|49|1|2|438811.69|Rejected
25703|422|45|80|28|1|100062.2|Pending
45871|333|23|6|12|3|174229.02|Pending
21182|3|35|44|3|3|412677.95|Pending
95141|1015|4|56|22|1|28928.66|Pending
87847|103|7|89|1|2|459827.63|Pending
69327|757|32|45|2|1|426025.76|Rejected
63822|650|19|40|26|2|277426.52|Pending
19962|1739|13|86|24|1|417649.1|Pending
93371|1265|36|62|39|1|164021.82|Pending
62185|1074|25|78|50|1|139945.42|Rejected
21534|1133|38|92|12|2|399554.43|Rejected
10430|794|33|82|15|2|416090.58|Pending
18743|483|39|77|50|2|257429.97|Rejected
33237|1563|7|40|37|2|464120.95|Approved
27591|804|24|51|2|3|102954.01|Pending
35623|1313|34|30|30|2|285894.38|Approved
28039|591|16|14|36|3|462977.17|Approved
55986|557|24|28|12|2|339882.23|Pending
72433|1229|40|75|24|2|271685.52|Approved
47400|717|38|97|33|2|348774.15|Approved
15187|1666|18|60|26|2|343798.47|Pending
66845|106|4|70|31|2|418801.27|Pending
15842|997|3|65|31|3|377867.29|Rejected
90534|1083|8|86|38|2|226548.63|Rejected
77630|488|7|47|16|1|345998.16|Pending
82215|1610|46|16|7|3|41107.34|Rejected
34425|884|48|50|41|2|405556.28|Rejected
65765|1222|39|15|17|3|343415.79|Approved
60235|1657|17|98|27|3|96659.05|Approved
10302|1571|17|63|29|2|26106.84|Approved
88211|1056|39|24|13|3|162914.41|Approved
97607|1786|32|73|17|1|290671.32|Rejected
50836|1798|6|4|16|2|134533.88|Approved
33714|922|48|39|42|3|206085.84|Approved
70219|74|35|33|17|2|288336.08|Approved
58741|537|12|79|41|2|51681.99|Pending
50014|1187|6|82|3|1|125764.75|Pending
72119|328|46|45|23|1|148281.91|Approved
99085|700|3|30|11|3|279082.41|Rejected
71405|1567|47|18|38|2|102469.27|Pending
52571|1219|30|74|5|2|190858.55|Rejected
41363|1438|23|94|23|2|477371.04|Approved
64257|59|3|20|22|2|404628.62|Approved
5748|255|21|19|29|1|323839.44|Rejected
16605|521|28|98|34|3|329500.24|Pending
11339|1216|15|76|29|1|108298.71|Rejected
80232|1301|22|60|41|2|84371.82|Approved
68441|1604|10|19|3|1|8481.31|Approved
27101|372|50|28|50|2|300900.7|Approved
292|626|6|58|39|2|241997.25|Approved
39780|1470|3|12|37|1|71824.11|Approved
27518|1408|35|33|43|1|10806.22|Pending
71160|496|31|29|43|3|204468.3|Approved
69949|807|5|94|39|1|290952.0|Pending
13330|1180|46|16|19|2|192407.19|Approved
79730|658|34|98|26|3|24993.34|Rejected
99183|1453|44|48|11|1|408872.29|Pending
38742|1663|15|26|29|2|82900.4|Approved
55301|1708|30|17|32|1|338299.95|Rejected
71056|1449|35|59|42|1|424193.07|Approved
61481|1086|29|16|1|3|145786.23|Pending
3432|1035|13|35|44|3|149067.35|Rejected
75573|1052|10|59|47|2|341294.86|Rejected
94227|1688|29|70|19|3|352318.6|Approved
54845|106|41|8|48|3|347705.24|Approved
98672|1488|6|26|40|2|94236.87|Rejected
13714|567|41|27|5|2|174868.99|Pending
37904|915|19|79|22|3|222302.71|Rejected
10064|1387|28|36|46|3|294794.9|Rejected
25900|645|16|87|43|2|61846.91|Rejected
34855|1113|13|28|2|2|29871.92|Pending
1246|1218|18|18|23|1|167654.3|Rejected
14087|145|22|39|9|2|253708.8|Approved
92806|433|27|20|1|2|21333.9|Rejected
54408|846|12|4|19|1|151195.69|Pending
83203|425|9|51|12|3|346622.99|Pending
95165|1817|35|16|2|3|479952.26|Approved
55762|729|3|93|32|3|80340.96|Pending
93758|1314|15|7|27|2|304429.98|Approved
31182|184|37|20|43|2|201061.65|Pending
53089|671|18|74|36|1|10345.38|Pending
65938|958|34|82|6|3|170909.44|Rejected
9257|1678|22|31|17|2|38685.24|Approved
18289|1795|19|49|36|3|111060.67|Pending
5614|806|4|2|46|3|376253.29|Rejected
84793|1627|21|37|47|1|410330.62|Rejected
47570|186|4|89|15|2|277377.35|Pending
17388|1469|16|83|49|2|48778.65|Rejected
75763|1807|11|66|18|3|337272.83|Approved
30106|1747|43|79|27|2|488922.57|Pending
41680|371|22|58|19|3|115886.18|Pending
59828|1140|46|22|14|2|97862.01|Approved
43760|1254|19|89|26|1|464082.22|Approved
26763|721|36|38|19|1|418104.44|Pending
26735|1235|12|23|39|2|363652.03|Rejected
85545|1422|29|90|28|2|142557.8|Approved
240|748|10|71|20|2|70540.87|Pending
92541|1470|30|11|40|3|228469.0|Rejected
61165|1320|8|75|10|3|473378.41|Pending
67837|851|46|86|23|1|128893.61|Approved
52336|1071|18|43|18|2|25389.97|Approved
61622|1436|7|26|46|2|415199.18|Approved
41687|1074|6|7|8|3|378031.02|Rejected
39351|1722|47|66|20|3|350555.64|Approved
85626|1147|13|94|6|3|265954.04|Rejected
97810|546|48|71|29|2|59501.95|Pending
37828|893|34|5|26|2|411624.72|Approved
48716|1030|31|17|11|3|127205.74|Pending
90028|1642|39|7|8|1|369927.36|Pending
45363|1224|32|49|48|1|76278.36|Approved
46642|317|47|85|17|2|464100.34|Approved
94638|1331|11|79|43|1|154422.29|Rejected
17880|718|21|21|34|2|21651.68|Approved
26621|142|24|39|24|2|65561.42|Pending
59481|643|5|73|22|2|467914.92|Pending
77818|743|20|26|28|3|117589.94|Pending
27856|1151|33|53|48|2|292545.47|Rejected
30645|812|13|10|17|2|180010.26|Pending
85030|450|50|98|38|2|357940.67|Rejected
43659|1654|34|70|37|3|414571.06|Approved
95364|1567|14|14|22|2|437576.09|Approved
75660|1105|35|6|40|1|209940.98|Pending
89151|1394|32|51|47|1|107565.78|Approved
14119|1209|6|69|18|2|125532.57|Approved
92809|637|43|85|35|1|304247.88|Rejected
52788|572|14|47|36|3|467398.02|Approved
42608|413|25|66|35|3|282083.67|Approved
72271|943|49|32|28|2|457502.07|Rejected
89787|1114|15|68|44|2|430892.53|Rejected
16124|1144|49|77|26|1|299661.53|Rejected
40605|385|21|2|20|1|32498.35|Approved
49017|699|44|95|18|2|65339.81|Approved
94290|835|11|50|3|2|447441.93|Pending
15913|1816|42|47|2|2|313085.65|Rejected
39905|523|12|96|9|2|31653.61|Approved
63731|1589|3|62|47|1|274448.8|Approved
35931|81|20|45|49|1|164305.27|Approved
88879|754|1|53|2|1|120785.33|Approved
85667|226|26|99|28|1|283333.03|Approved
15831|1277|36|45|18|3|130821.99|Rejected
57254|24|13|88|7|3|464498.9|Rejected
70835|914|43|62|19|1|371125.51|Rejected
41147|882|21|89|45|3|230506.31|Rejected
50459|6|17|26|3|2|252519.78|Approved
66391|951|24|55|7|2|397300.72|Approved
54684|1195|29|2|1|1|107477.82|Approved
10615|766|9|8|23|3|473554.77|Approved
53059|1292|47|22|42|2|146529.92|Rejected
90101|293|26|34|1|2|275675.18|Pending
64534|1544|26|5|30|2|287605.13|Pending
58190|581|35|61|33|1|239295.48|Rejected
403|1637|36|65|7|2|23685.22|Pending
77054|958|49|65|22|2|82902.24|Approved
4023|1616|2|19|20|3|17395.2|Approved
27734|492|11|40|31|1|393062.25|Pending
56933|1795|6|78|36|3|194550.08|Rejected
31167|1052|36|7|47|2|353906.54|Pending
76525|1373|1|79|8|2|404341.66|Approved
91765|853|19|11|10|2|460667.78|Pending
78414|1778|44|81|23|1|424877.83|Rejected
88608|256|49|88|44|1|71950.78|Approved
23507|1003|45|8|14|2|257782.07|Rejected
48789|740|25|55|3|3|265090.26|Pending
94625|1427|9|82|45|3|109089.53|Pending
46373|294|47|100|26|3|363125.55|Rejected
35406|1712|25|70|36|2|487245.42|Approved
80673|802|39|9|11|2|179647.13|Approved
41976|1522|12|29|38|3|102966.75|Pending
95400|539|42|51|40|1|135845.66|Pending
61206|905|26|79|50|3|94712.64|Approved
68626|1767|11|43|16|2|46657.03|Rejected
64152|1447|48|31|7|1|112455.0|Rejected
60876|464|25|59|47|1|14591.53|Pending
79356|553|13|88|33|2|355710.71|Rejected
10733|1045|4|95|38|3|291289.11|Pending
10574|649|9|78|27|2|421282.68|Approved
83628|882|24|12|7|2|406677.01|Approved
51419|497|43|64|2|2|193964.02|Pending
74060|1380|41|43|11|3|341384.85|Rejected
84208|1800|47|76|45|2|38322.89|Rejected
33235|1750|6|38|30|3|113890.78|Rejected
87168|285|18|49|38|3|458659.83|Rejected
11170|970|1|82|44|3|223786.38|Pending
49878|285|22|3|38|3|108130.27|Pending
27583|613|49|5|38|3|26453.46|Approved
73810|1287|10|40|37|3|404636.49|Pending
50220|1357|2|46|25|2|334149.29|Approved
36849|547|1|19|28|2|477956.6|Approved
62669|532|49|91|44|2|442446.62|Pending
43093|650|19|16|49|2|310470.35|Rejected
93307|990|6|8|8|2|481316.01|Rejected
37515|1506|49|51|36|2|483977.04|Rejected
87879|266|34|84|49|1|208024.39|Approved
62873|184|20|50|6|3|471598.12|Pending
12867|1291|18|15|12|1|454158.5|Approved
50394|18|37|28|45|3|432062.28|Rejected
42062|1405|24|7|13|2|371791.67|Pending
35754|1575|28|8|31|1|110039.97|Approved
58966|393|35|4|26|2|243265.09|Approved
35103|1406|42|62|19|1|283788.83|Rejected
6391|516|47|95|39|1|311191.11|Pending
33781|488|14|73|47|2|161051.19|Pending
67266|677|46|21|36|2|454119.96|Pending
64032|914|10|83|48|3|184166.6|Rejected
82415|159|39|72|38|3|156882.52|Pending
73816|478|36|44|31|3|82585.93|Pending
35484|1509|1|71|21|2|238348.55|Pending
60522|635|49|32|33|3|494723.98|Rejected
98590|1206|12|57|2|3|378249.81|Rejected
33657|921|22|42|42|1|216500.82|Approved
4254|1623|49|65|31|3|59745.84|Pending
89093|368|38|44|1|1|413644.42|Rejected
49247|906|33|42|33|2|147819.33|Rejected
49731|979|26|70|49|3|425059.9|Rejected
68302|26|14|12|4|2|367336.32|Approved
29125|1248|3|39|27|2|274050.84|Pending
76938|1239|28|26|39|3|290095.29|Rejected
61925|1259|49|41|13|1|206435.96|Rejected
4684|638|11|5|39|1|47811.93|Approved
2242|1826|28|23|29|2|236134.75|Approved
64239|194|18|33|21|2|267573.74|Approved
76719|1180|16|100|17|3|463397.3|Rejected
40722|1116|42|11|3|1|45183.68|Approved
3574|1216|10|92|15|2|458103.88|Approved
66590|980|30|66|37|2|195458.52|Pending
27142|1289|20|32|7|1|48860.0|Approved
33783|862|12|57|50|1|217243.09|Approved
44072|1815|16|50|28|3|125591.68|Approved
76618|1607|11|4|43|2|87916.74|Approved
94720|504|4|75|42|3|222826.34|Rejected
35942|758|24|89|45|3|292574.18|Approved
73770|1447|11|12|17|2|314850.38|Pending
24742|947|40|54|2|3|279937.52|Rejected
61181|623|5|83|2|2|164731.72|Rejected
44703|448|3|26|42|3|422077.98|Rejected
92132|10|23|69|13|3|302200.34|Approved
12321|1458|7|85|44|2|324990.29|Pending
90493|1766|16|57|38|1|355038.69|Approved
382|198|19|78|34|1|333948.32|Approved
63392|1658|1|88|42|3|77365.93|Rejected
5562|310|45|6|35|2|186698.45|Rejected
6740|1515|10|57|10|3|219189.2|Approved
3993|1727|35|58|19|1|20973.04|Approved
27925|546|42|18|18|1|386677.15|Rejected
21433|281|19|21|40|1|63684.45|Approved
31613|1812|16|6|6|2|310308.67|Pending
86134|1541|43|92|38|1|102328.54|Rejected
76770|883|26|72|17|1|265297.6|Pending
1594|406|21|16|16|1|267835.95|Approved
20932|1336|38|70|43|2|403689.58|Rejected
50784|1530|34|89|34|2|72182.1|Approved
34372|499|46|1|38|3|494012.76|Approved
42338|1224|21|62|31|2|76501.33|Approved
51318|396|49|26|12|1|369725.7|Pending
14434|868|2|67|26|1|339008.22|Rejected
29978|660|24|26|33|1|134952.25|Pending
31467|1153|22|5|4|3|202045.99|Rejected
97167|1002|25|84|32|1|108292.88|Rejected
22004|709|48|65|23|2|153733.79|Pending
81223|70|48|21|3|2|68325.44|Approved
92794|511|37|39|27|3|324332.18|Approved
48769|334|7|72|41|1|202492.86|Approved
73196|274|40|57|42|1|73164.43|Approved
38824|524|24|81|22|3|385341.44|Pending
73880|1256|6|21|11|1|255904.8|Rejected
40970|1405|3|81|33|2|141021.66|Approved
35329|1206|7|55|10|3|56334.91|Rejected
96938|465|38|37|30|1|128708.54|Pending
67926|397|4|52|31|3|389933.37|Rejected
38523|21|46|84|43|2|470265.12|Approved
24625|793|30|63|37|2|236357.17|Rejected
66517|1636|49|11|45|2|37647.85|Approved
63058|879|33|21|46|1|194478.91|Rejected
89056|1433|9|41|15|2|34514.02|Rejected
94163|1088|24|3|17|3|20135.65|Pending
83752|1744|15|81|9|2|193048.4|Rejected
15925|1712|26|60|19|2|475804.96|Approved
7421|1307|24|99|39|1|402899.06|Rejected
30424|1669|27|46|38|3|464315.07|Approved
10136|1212|47|41|10|2|225699.68|Rejected
56242|834|40|51|26|3|302044.34|Approved
4795|821|46|55|3|2|411623.83|Approved
5251|235|48|34|15|2|208079.38|Approved
55365|646|22|10|50|3|364979.6|Pending
41603|654|46|64|45|2|190331.73|Rejected
281|588|32|72|30|1|353033.94|Rejected
84422|946|10|12|26|1|393854.76|Rejected
3036|1631|42|87|3|3|487286.52|Rejected
44750|1364|19|4|39|3|46162.04|Approved
62106|417|13|91|8|2|209466.33|Approved
9473|568|11|93|14|1|235657.36|Rejected
23423|4|35|81|40|3|150003.55|Pending
45943|929|37|51|14|3|155803.44|Approved
26154|692|50|6|46|1|286080.07|Approved
97824|345|6|29|22|2|165876.67|Pending
42549|1516|29|31|25|2|34515.18|Rejected
52382|68|44|48|20|1|324093.38|Pending
15599|559|30|76|27|3|444919.92|Pending
40818|986|16|20|38|1|483752.3|Pending
71768|898|46|21|23|1|285681.39|Approved
60002|1806|27|90|49|1|110615.52|Pending
8367|202|3|13|1|1|430588.41|Pending
45267|478|32|56|43|2|53866.05|Pending
23629|577|30|85|48|2|224265.23|Pending
95758|891|5|36|33|3|458476.59|Pending
33655|342|44|2|30|2|226450.06|Approved
94843|1358|29|98|26|2|472593.86|Rejected
17058|223|49|20|21|1|202133.44|Pending
11390|1558|10|26|16|3|97869.74|Rejected
81431|793|48|3|28|1|265596.39|Pending
76552|1621|46|31|5|2|289185.56|Rejected
12860|1624|7|72|44|3|458406.62|Rejected
29444|137|40|61|22|2|166915.86|Approved
3799|1402|45|39|22|3|207551.36|Pending
3343|1425|37|51|17|2|471162.52|Rejected
22539|1712|39|30|50|2|34593.5|Approved
29779|686|13|3|9|2|132579.04|Pending
73818|1033|21|69|37|3|146288.74|Approved
18092|1201|10|50|24|2|328536.56|Pending
92888|1777|17|37|23|3|15839.18|Rejected
8345|909|19|49|27|3|78893.45|Rejected
42235|119|11|90|15|1|196419.39|Pending
94730|1182|28|87|38|2|246686.18|Approved
83673|1232|22|45|14|1|285442.74|Rejected
73363|1347|2|74|23|2|391153.78|Rejected
19413|355|1|29|46|2|50582.82|Pending
76751|7|47|94|16|2|43800.2|Approved
77957|834|42|68|11|1|35185.28|Rejected
64159|717|44|55|34|1|231609.58|Rejected
45548|383|31|41|16|2|322045.57|Rejected
51566|1063|49|5|4|2|99324.33|Approved
31799|91|50|30|24|2|245019.2|Approved
24244|611|41|83|12|2|409511.77|Approved
46730|435|36|63|31|2|387462.51|Approved
66275|219|32|44|35|1|129517.77|Approved
68065|1012|16|53|32|2|61502.61|Approved
52976|457|47|16|43|2|450573.78|Rejected
53689|37|20|91|12|2|363957.77|Rejected
21587|1100|33|3|6|2|349835.88|Pending
86067|46|14|26|13|1|415563.61|Pending
14066|1190|16|71|25|3|82087.05|Rejected
32599|1726|11|49|11|2|325221.78|Rejected
33334|365|3|56|42|2|333572.11|Rejected
20153|117|37|63|46|2|155523.91|Pending
80781|691|9|41|35|3|33227.66|Rejected
79392|1112|38|13|4|3|139350.05|Rejected
9092|762|10|2|34|2|393126.2|Pending
62899|1228|15|1|10|1|116942.48|Rejected
52653|1245|19|7|8|3|188826.38|Approved
1480|1731|46|59|43|2|35544.81|Rejected
16065|698|47|72|9|1|140405.67|Pending
49991|1545|16|91|26|2|465794.78|Rejected
73654|1344|25|24|25|1|385217.65|Pending
36573|1425|3|36|14|2|276968.4|Pending
8536|920|37|2|22|2|155095.66|Rejected
61202|118|47|14|7|2|256736.21|Rejected
33819|704|25|40|13|3|496365.26|Approved
26425|1562|43|59|25|3|259895.94|Pending
98619|1790|44|78|20|3|450243.85|Approved
56759|1177|25|94|10|3|53101.29|Pending
85706|1555|20|47|15|3|129597.34|Pending
90291|1087|31|1|29|3|415444.26|Rejected
4443|486|28|87|44|2|189623.04|Rejected
35016|74|48|28|2|3|360370.56|Rejected
92025|510|10|34|25|1|154823.59|Approved
2659|119|23|83|11|1|34387.36|Pending
15390|1411|20|61|26|1|208018.9|Rejected
97886|630|31|43|47|1|209961.14|Rejected
34268|310|22|15|50|3|487100.46|Approved
13196|1133|8|13|9|3|179770.81|Pending
42032|918|39|88|44|1|13977.31|Pending
17562|539|13|37|10|2|299057.26|Rejected
34079|652|44|60|4|3|279421.74|Pending
53982|760|20|17|6|3|381757.51|Pending
61278|216|27|54|17|3|66458.52|Rejected
9672|126|26|52|44|1|82203.91|Pending
12233|803|39|79|40|3|52417.55|Approved
10839|791|46|49|24|3|357275.14|Pending
2221|544|36|31|32|3|484456.92|Rejected
51414|1687|11|60|48|1|198099.39|Approved
96138|1712|8|51|12|2|342270.61|Pending
92502|1288|11|61|30|1|479781.73|Rejected
19452|656|19|16|15|2|296206.48|Pending
24242|1422|33|10|19|1|241367.24|Pending
47650|805|37|78|44|2|427643.13|Pending
56997|1764|15|93|3|1|213359.86|Pending
38476|246|25|53|23|3|409070.15|Pending
41792|862|41|78|16|3|63602.1|Approved
11989|415|1|66|43|1|227757.75|Approved
4770|1742|27|53|35|2|18307.01|Rejected
91123|1197|42|94|3|3|99903.59|Rejected
24994|1181|17|37|38|2|162232.74|Pending
3871|826|23|39|50|2|182077.13|Rejected
77763|706|16|30|27|3|20289.26|Rejected
41944|337|4|84|25|3|41445.81|Approved
42506|721|46|5|24|2|11096.06|Approved
78435|34|15|83|33|1|218717.46|Rejected
86362|648|10|64|47|1|14905.71|Approved
55983|1324|5|49|7|1|250314.2|Rejected
12481|1812|33|83|17|3|28376.22|Approved
26753|93|41|90|48|2|43206.16|Approved
73221|679|4|8|44|2|149250.92|Rejected
71413|381|34|25|50|3|418084.54|Approved
76425|1150|22|72|5|1|178420.27|Pending
64342|1343|24|59|28|2|320724.62|Approved
11322|599|37|54|32|3|187287.06|Rejected
53039|1618|47|32|3|1|315458.92|Pending
68522|461|6|12|33|2|97743.17|Approved
16214|1162|11|14|36|3|25727.38|Approved
6306|1731|39|14|43|2|487491.81|Approved
47775|54|40|31|43|3|271195.9|Pending
62045|96|24|58|31|3|143043.67|Approved
61093|1159|43|6|8|1|222370.91|Pending
65068|65|48|45|31|2|292166.95|Pending
4584|1341|7|14|29|2|358456.19|Rejected
38310|363|19|19|48|2|493597.56|Pending
77436|65|23|79|30|2|189538.27|Rejected
85755|1019|30|4|12|2|408570.39|Approved
58876|1282|30|63|14|2|290086.83|Rejected
78287|835|43|23|5|2|422872.0|Approved
84706|1013|25|84|39|2|148034.01|Rejected
95286|643|50|80|1|2|361875.84|Pending
32529|493|25|44|46|1|361725.8|Rejected
46944|1628|17|24|2|3|431732.02|Approved
7517|393|6|12|10|2|154104.6|Approved
34300|721|15|3|9|3|489080.4|Approved
1879|646|41|97|48|3|391849.15|Rejected
19844|1388|40|65|37|3|468500.41|Rejected
95812|516|13|64|44|1|456171.44|Pending
77795|812|28|3|30|3|482787.79|Pending
37500|1053|34|53|22|2|144915.54|Rejected
48001|357|2|46|11|1|77210.21|Rejected
92436|834|37|44|29|3|214919.17|Approved
91590|862|42|64|26|2|452563.72|Pending
84168|864|34|73|12|1|364524.04|Rejected
44284|445|33|12|32|1|487602.42|Rejected
64316|663|11|17|34|2|124737.89|Pending
23434|260|15|6|19|3|355599.85|Pending
30075|1579|1|65|39|2|212984.11|Pending
73735|302|10|4|10|2|489475.4|Approved
91005|608|37|95|46|3|357428.46|Approved
773|1092|45|93|13|1|44008.75|Approved
54637|581|28|66|2|3|379399.37|Approved
79156|726|36|42|44|1|18350.58|Pending
28615|937|3|73|16|1|299350.69|Approved
15047|1553|34|82|40|2|78512.34|Rejected
1897|1251|19|56|45|2|402546.45|Pending
36416|1497|41|96|5|3|235235.45|Rejected
8353|30|31|72|26|2|117071.01|Pending
5877|1566|4|41|12|1|84634.46|Pending
56114|1568|34|12|26|3|134576.36|Rejected
87187|1605|13|31|37|1|404646.39|Pending
56521|64|2|4|36|3|153446.11|Approved
26556|410|20|53|44|2|135415.86|Rejected
34780|598|15|15|1|3|367444.68|Pending
89653|623|8|81|19|2|341698.28|Rejected
27787|1493|50|91|31|3|326632.0|Approved
12527|1113|37|75|38|2|255505.47|Rejected
35297|1020|36|18|46|2|183390.13|Pending
53857|101|27|21|34|3|117091.75|Approved
89699|657|15|19|22|1|199851.87|Approved
29348|1253|40|81|22|1|434822.2|Approved
61983|800|27|82|2|1|18483.21|Approved
50253|1389|47|73|23|3|99152.68|Pending
8502|1724|34|52|42|2|204412.15|Pending
8765|163|13|71|46|1|466072.33|Pending
98287|574|33|33|13|2|383878.17|Approved
436|535|32|26|26|2|75208.39|Pending
7865|333|25|33|11|2|52652.91|Pending
17586|1432|35|63|47|1|426902.13|Approved
94566|1216|36|35|16|1|98596.78|Approved
16981|1342|6|72|50|3|458359.57|Approved
95187|1127|20|4|17|2|150689.66|Approved
84076|1417|10|12|31|2|102869.69|Rejected
12340|305|23|63|27|3|24048.54|Approved
77462|1783|2|75|43|2|266683.86|Approved
75560|505|50|34|27|3|59115.91|Approved
97041|1612|1|9|12|3|437759.61|Pending
99048|1659|30|17|35|2|352706.97|Approved
78885|475|12|43|43|1|432053.9|Pending
17276|100|15|55|39|2|471867.46|Pending
79097|1260|46|86|1|1|390308.35|Approved
22487|1420|31|32|39|3|267696.0|Pending
64323|1357|20|35|21|3|388054.23|Pending
22988|1503|7|47|16|1|258402.0|Rejected
13086|563|26|32|2|3|400221.85|Pending
61392|1291|21|68|45|3|59022.36|Rejected
26307|1794|12|12|38|3|374708.51|Pending
29111|470|19|23|28|2|419935.66|Approved
63476|764|40|97|9|2|498220.17|Approved
