investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
17224|486|2|67|7|3|409208.78|1566.55
72439|20|5|97|7|3|348649.35|14653.65
31491|3|5|44|20|3|85839.35|12206.58
71823|530|1|29|44|1|14464.66|-3093.32
79943|317|4|55|18|1|45208.86|10021.91
62008|1589|5|76|15|3|848737.25|8559.52
1918|1055|2|100|20|3|896347.12|122.05
54502|364|3|30|7|2|629832.0|-2609.06
31031|1823|2|98|48|1|579748.35|-4295.77
15085|878|4|12|15|3|929045.99|-3587.52
78336|520|1|26|32|2|518070.76|2299.05
61146|1251|4|58|47|2|922525.76|14420.03
79379|147|4|23|17|3|877129.24|5712.88
94598|593|2|9|42|2|302220.71|6979.07
13366|610|3|35|3|2|198011.95|13913.85
25161|1386|2|84|32|2|903365.17|13540.49
41287|1503|4|23|5|3|652174.37|10338.99
75628|448|3|31|31|1|857750.14|1670.24
95706|1590|2|52|45|2|691827.04|-2875.87
18251|483|3|93|50|1|700407.57|-866.61
76570|1128|1|37|29|2|654281.53|6389.4
48633|513|5|79|20|3|208113.99|8419.5
7439|1638|4|71|36|1|804800.66|3869.88
99348|1468|4|77|35|1|523264.17|-3027.74
15505|569|3|67|36|3|363261.57|2508.3
26493|108|1|43|14|2|348207.71|5635.73
23847|1558|5|8|46|2|518020.61|-3237.15
90965|1547|2|19|14|3|288594.89|14847.83
28051|1598|1|6|22|1|524639.9|1463.56
68431|1507|4|98|18|1|996283.48|4377.87
78155|1796|1|96|43|1|173670.92|901.2
12390|1477|1|50|37|3|579549.83|-4313.53
17623|810|3|67|40|3|422558.9|5057.93
94587|166|5|2|37|1|329313.77|-4602.06
23621|1209|1|63|7|2|395090.2|9055.57
70669|825|1|45|11|3|458742.04|-557.85
25721|1022|4|85|46|1|415096.35|12399.63
28980|791|5|2|45|1|855518.57|12599.43
25486|918|2|53|31|2|459025.31|-3046.21
86219|598|1|79|2|3|935404.26|7614.37
8576|605|1|68|24|1|761224.51|9990.31
37673|753|1|95|39|2|590217.7|1352.48
83645|150|4|36|32|3|677803.28|-3420.79
23670|91|3|55|29|2|501570.42|10484.09
36360|400|1|27|14|2|97326.17|12950.03
45672|306|5|43|11|3|732872.73|14318.27
48746|1518|5|73|25|1|615530.3|7951.85
71011|341|1|83|43|3|42788.09|14888.55
64385|1714|3|12|14|2|175268.76|4559.52
95989|342|3|71|2|2|177231.42|-401.78
75381|41|4|81|38|1|398141.37|1658.74
90565|1696|3|91|50|2|93626.15|-650.5
83853|1285|5|47|21|2|19126.69|831.89
7968|1015|5|29|32|3|80370.18|2998.88
84035|1638|2|90|47|1|421943.38|13991.96
15644|326|1|12|24|2|832926.7|12738.1
63285|491|2|5|11|2|295551.71|2830.8
43565|1768|2|8|41|3|310480.25|3777.77
14733|705|4|26|45|1|781954.97|894.37
95104|175|3|10|11|2|851288.37|-727.72
35875|902|1|28|1|3|371415.28|-2086.33
98673|1212|4|57|33|1|431716.82|7545.93
98959|1789|4|86|20|3|629374.9|9305.22
64232|1419|2|34|21|3|80761.09|14336.92
36149|1414|5|54|1|3|865305.13|13382.78
92848|1006|5|85|18|1|297219.84|2782.57
81120|1114|4|38|29|2|594830.3|-3392.93
45208|1821|5|15|14|2|685332.43|13294.31
21438|905|2|78|17|3|313377.71|-3673.18
7151|583|4|68|34|3|567273.39|-2286.36
39383|175|4|60|23|1|388928.39|4698.43
69926|1011|4|49|27|3|930005.12|6160.61
96796|966|4|55|21|2|640019.1|-1696.17
848|678|1|79|2|2|102699.04|165.98
91839|284|2|44|39|2|77146.32|-3996.55
71964|1783|5|53|41|1|813482.37|-3689.25
59281|1224|2|31|23|1|393513.01|2212.88
47214|561|2|100|45|3|610291.18|11522.88
80863|1517|2|77|24|1|501861.97|-4541.69
4031|80|1|66|3|3|315708.25|3780.88
87108|289|1|27|12|1|581478.26|6165.95
31947|835|4|29|15|3|954765.88|3651.27
60678|1026|1|41|37|3|535154.02|6006.08
24867|1654|4|97|2|3|753327.92|13920.3
28065|1163|3|57|33|2|988439.23|-3512.14
78256|1566|4|41|46|3|793466.37|14113.9
78374|863|1|59|6|1|892113.62|-2446.02
99583|1667|1|81|43|3|578790.1|-1698.39
84955|1437|3|85|44|2|389619.59|3499.6
3457|454|5|59|35|1|985190.18|9135.57
9048|621|1|18|21|1|106190.34|-2291.95
35828|6|3|83|17|2|897238.87|8710.49
26304|123|5|34|11|2|537449.29|6612.09
29200|1265|2|54|8|3|669559.13|4542.13
62529|199|4|36|12|1|640186.71|-1930.42
75459|663|5|56|13|3|101893.17|7068.56
57976|710|4|2|24|3|734327.28|-2400.53
52486|1572|4|14|14|3|737161.51|5656.47
13083|810|2|59|9|3|662769.6|6893.21
95649|1484|5|94|20|2|320387.46|7600.48
83147|783|4|88|46|3|760945.84|-2648.19
46145|883|5|11|17|1|702003.69|14354.03
72150|565|3|43|14|2|140584.92|3836.67
10363|53|4|62|2|1|465619.09|5115.9
44545|802|5|19|25|3|132002.64|4101.54
40997|1602|4|95|8|2|28382.96|13879.73
20388|544|4|67|6|1|544913.28|-2248.38
24146|1720|4|79|16|3|164853.62|9630.4
64973|994|4|65|34|3|356675.51|12408.03
36126|1680|2|2|1|2|606696.72|10036.06
3831|590|3|4|40|2|836448.77|7340.09
43801|277|1|92|34|1|652193.09|7799.57
55245|1756|2|56|13|3|45970.96|8096.69
22090|1481|5|3|16|2|860278.08|-3534.41
46849|757|1|78|12|3|456274.81|10099.52
93869|1144|3|41|2|3|518743.21|6206.09
44425|1125|4|65|7|3|312281.86|3841.06
67521|1537|3|19|10|3|448611.45|1394.36
59892|678|4|26|18|1|136023.08|10291.79
45456|1819|5|76|44|2|815172.53|14713.54
84620|586|1|54|34|1|520629.73|14365.81
91268|422|3|91|17|3|400653.04|169.27
6466|93|1|11|38|1|680894.11|10871.59
17392|798|4|97|12|3|659476.74|12011.89
54485|962|3|77|19|2|228947.58|8923.94
62849|1068|4|7|34|2|345988.87|2559.2
46380|1048|2|39|47|2|544255.35|1751.51
35270|1764|2|26|28|1|693363.32|487.49
85763|190|2|97|37|1|485864.5|-3613.6
76220|380|2|84|21|3|352574.0|3180.44
29240|1532|1|66|38|2|160198.7|91.66
79230|1685|2|93|36|3|707694.5|1760.49
33413|163|3|76|30|3|826259.09|13701.29
98082|1249|4|42|47|1|147805.45|-3383.8
39516|1029|2|62|21|2|137928.84|-3492.4
70599|1737|1|26|8|1|996768.06|-3555.63
88797|720|1|62|25|2|483820.03|-440.74
58997|1559|5|50|41|2|740331.98|8180.96
32655|1326|5|87|19|3|925028.28|12005.46
6893|398|1|94|25|1|633847.81|1534.18
17368|1768|3|86|20|1|23556.12|1629.03
87842|511|4|86|29|1|931860.05|10634.48
17323|375|3|32|30|3|285747.27|4441.32
61156|1823|5|83|33|1|34474.04|11923.22
49758|238|4|7|18|2|172478.31|11325.28
96792|1626|2|54|16|3|748044.37|14623.32
97031|1458|2|99|15|1|289568.13|14043.07
11533|1611|2|14|4|2|37324.96|-1228.06
86568|1575|5|24|29|3|633100.87|8563.4
47122|355|5|17|35|2|134437.21|3118.21
12322|511|5|16|50|3|251609.31|237.05
514|347|1|11|30|1|355726.84|8819.18
91622|378|4|41|40|1|6212.77|-2172.87
20322|1032|5|59|13|2|340996.18|9626.04
32447|12|3|42|27|1|947145.26|-1925.74
55008|433|2|78|11|3|56167.51|8702.84
30045|1036|5|35|34|2|360908.18|10020.44
69638|1748|1|42|43|1|469533.81|-3188.39
63798|1554|5|82|34|2|460218.35|12454.33
74189|794|2|31|50|2|837994.74|13731.46
53143|76|2|61|5|3|446209.27|13989.38
70476|1755|5|78|40|2|191031.0|131.01
46417|516|2|30|43|1|680757.78|13063.68
5120|338|4|9|8|2|296999.82|13956.04
78102|1812|3|84|3|2|97359.7|14227.8
81949|91|5|56|26|1|76023.31|435.63
69927|1563|4|27|15|1|760388.89|1402.65
10768|560|1|14|42|2|294387.58|13407.43
61163|1059|2|53|37|3|114044.6|13898.43
1665|442|1|8|35|3|230165.28|3964.95
69174|1560|2|13|50|1|105666.51|-2673.32
62934|1732|4|99|34|2|822279.8|14575.96
2315|1352|2|75|24|2|803731.57|12339.54
81010|1389|3|21|1|2|114070.16|9781.8
24076|1140|1|82|4|1|338024.76|4939.31
25609|59|3|14|16|2|167845.69|14775.15
21263|1472|1|47|40|1|51653.05|-855.86
45430|185|2|64|43|3|260216.34|9403.85
92341|731|1|100|31|3|797198.43|5479.1
21529|501|5|80|34|1|846181.26|-275.49
46447|1601|1|52|27|1|59446.01|2837.1
8036|1404|4|36|35|2|765213.07|3694.2
17587|952|4|33|14|3|997746.12|8050.91
57881|435|4|63|30|1|675138.09|-1245.31
40054|22|5|80|42|2|902179.98|5648.44
27573|1307|5|93|25|3|467325.28|8499.41
53978|981|2|46|34|1|456752.1|12957.43
32563|799|1|66|7|1|439006.64|8281.8
41207|811|5|94|35|1|848551.89|9315.82
51205|1108|3|55|18|2|111073.04|1885.18
58790|1004|1|40|2|1|847748.74|-1906.0
81592|1687|2|78|28|3|180168.73|-290.77
68492|806|2|33|4|2|416825.94|11231.41
62954|809|4|100|46|1|440197.22|171.25
9523|1024|1|97|11|3|36417.49|12496.12
37919|561|4|11|41|2|890008.48|-147.77
54925|908|4|31|45|1|973695.12|-4743.2
25887|818|2|1|30|3|335716.49|4708.08
50644|361|2|60|21|2|495711.07|13999.94
84531|1669|3|49|49|1|758208.44|7278.48
55952|1582|2|2|9|2|791459.73|14077.19
59888|1583|3|7|31|3|180580.46|8573.83
16777|571|2|91|50|2|991136.43|319.57
5829|838|1|9|4|1|214161.07|-3335.8
91056|1259|4|21|49|1|765047.91|8763.3
32796|1029|5|99|42|2|429903.08|7949.07
25570|558|4|55|21|2|813459.41|-3390.84
43395|707|4|10|16|2|193978.44|3116.97
57302|542|5|25|23|1|568357.49|-2500.7
51790|680|1|38|47|3|749565.45|3424.79
92631|1002|4|1|5|1|695040.52|4397.92
84903|1823|5|91|5|3|476711.87|-673.52
90760|1418|2|12|31|2|278556.23|2909.83
68796|539|1|4|21|2|722801.79|-3872.8
8780|464|2|60|50|2|176676.65|7290.64
96550|410|4|87|25|2|93919.35|13205.74
33153|161|3|52|42|2|322528.98|14614.89
79597|1228|2|11|23|1|604625.65|3940.89
56797|18|1|1|21|3|989605.16|14874.1
53630|988|4|30|4|1|287076.78|-437.64
13556|1019|5|68|40|3|226708.8|7646.01
52208|1277|2|63|11|2|539032.62|10862.96
95848|373|3|53|9|1|553474.22|653.91
23451|1106|3|44|27|3|45955.14|-634.32
35133|1069|3|88|30|2|956460.46|12025.86
46929|999|3|80|39|1|498571.56|13990.19
72486|921|1|18|45|2|861105.5|7870.0
42903|529|1|72|13|2|70776.47|9933.87
34353|377|2|86|43|1|175393.39|10925.68
46838|1817|2|78|23|2|333156.23|3983.14
38789|717|5|29|14|1|786813.78|8482.42
35322|1068|3|76|45|3|923247.47|-2023.65
29276|56|2|56|31|3|858364.21|9939.73
75580|1048|1|54|21|3|695981.57|9038.64
40905|113|5|11|11|1|284992.55|3042.19
4718|545|5|28|29|3|381338.1|8965.6
19671|173|4|10|26|1|463822.94|9842.82
21931|341|4|91|42|3|730454.24|8137.61
45594|1287|3|38|18|3|80820.19|-1249.92
62318|722|4|45|44|2|683007.77|6438.67
1010|1821|5|12|10|2|501679.28|13947.62
92119|205|1|19|36|3|504847.25|12804.13
94867|651|4|100|16|1|929179.39|13844.58
69631|969|4|20|40|2|798128.58|661.09
40960|512|5|87|5|3|714224.48|-4683.96
91124|1426|4|48|19|3|669762.05|12621.87
9270|826|5|62|48|1|567015.58|-358.68
71415|1173|1|43|27|3|165955.88|5249.34
33817|420|2|11|27|2|768762.67|11045.29
49800|419|2|69|27|3|729355.21|-1159.19
80570|998|3|5|48|3|571073.06|510.07
63059|566|5|35|1|3|95530.66|-2860.07
17857|856|5|100|22|3|508840.85|7123.99
82164|240|3|39|12|1|938011.56|9664.84
66724|1534|1|58|49|1|246291.74|395.38
53502|871|4|3|26|2|50593.98|1887.29
62287|1249|1|37|10|2|325080.37|-4561.26
65449|1106|4|17|50|3|232189.16|12223.18
2109|1478|5|98|33|3|227449.57|476.77
12317|1066|1|17|41|1|40657.93|8954.6
64315|259|4|46|25|3|198002.83|5352.15
14723|1717|4|92|20|3|415250.28|14064.51
48840|731|1|14|40|3|444970.2|-3926.38
48131|537|2|84|43|3|295024.7|2427.56
67576|1609|4|3|12|1|859281.12|6018.51
44827|905|3|55|41|1|25395.78|6087.85
17621|721|4|7|2|3|370194.72|-1318.87
37431|181|5|2|27|1|170622.15|-763.52
44817|980|3|14|31|1|435154.98|-2016.51
99226|55|5|13|33|1|392064.12|9766.14
95691|1565|4|25|9|1|10835.86|-2249.5
12162|1672|5|94|22|3|712772.18|12005.2
54696|1192|3|61|6|3|741831.31|1326.89
83113|1795|2|77|25|1|996985.26|10618.77
98536|1011|1|51|27|2|873997.4|12300.62
46305|212|1|87|17|2|164305.92|-3459.84
47395|81|5|100|19|2|441902.4|2810.92
43418|1814|5|85|18|1|979444.58|-1264.25
80705|1353|2|74|34|1|263016.68|-4164.12
94090|33|2|4|32|3|421570.31|2732.06
61507|1215|5|94|31|1|338595.6|-605.71
85894|309|1|82|6|3|412138.2|11894.6
63063|1070|2|18|41|2|106096.71|5591.98
2769|143|1|80|34|3|305159.91|-4840.16
91850|201|5|52|47|2|263438.29|14163.94
69843|865|3|29|7|1|832570.2|5582.45
61723|1274|4|87|6|2|787820.45|8544.45
88419|639|4|54|3|1|583059.89|7396.22
88817|1759|2|77|24|1|142059.19|9456.69
93906|753|3|76|47|2|422405.68|9408.05
33485|202|4|57|10|3|845905.43|-1893.72
71720|1438|3|93|47|2|780050.57|1343.57
76095|717|3|84|22|3|167238.87|4579.25
43317|741|2|83|48|2|28615.85|-689.03
96371|168|1|80|6|2|862796.71|-1740.97
53791|1022|2|45|15|3|268260.97|3235.96
48980|907|2|29|40|1|257897.14|9483.15
5304|656|4|35|36|3|591176.73|-4866.54
89178|11|4|30|18|1|262644.52|5604.28
67654|1799|2|78|1|1|850116.61|4255.81
66122|1045|4|80|12|1|190938.09|9437.03
80675|1812|3|62|2|3|340763.06|11965.47
76656|880|1|6|15|3|800852.94|10896.91
77098|370|2|79|12|1|533706.44|14082.44
70497|121|5|56|5|1|637562.74|9573.67
57638|632|3|9|16|3|588244.0|10513.14
400|417|5|56|28|3|777479.65|-1226.52
27851|707|1|94|4|2|212166.61|14746.74
15906|495|2|2|18|3|69680.62|8812.34
87173|965|4|45|22|1|480335.48|13370.58
6709|1691|1|46|5|2|857040.73|3172.53
70965|848|5|62|9|2|221225.59|-2969.82
48420|1643|2|60|10|2|65901.81|-468.95
64416|915|2|53|44|2|678715.63|253.97
38528|222|4|80|44|1|486517.65|-379.87
92004|1165|4|2|28|2|758718.93|7156.99
39929|1255|3|49|38|1|598827.89|-3586.38
85224|256|2|3|27|3|859077.65|14876.1
7288|781|2|48|47|1|13505.17|-354.65
41938|1028|3|50|24|2|524722.82|5992.06
75051|885|3|75|35|1|128946.14|14467.93
85088|953|3|90|37|3|146141.48|-471.06
42936|1109|4|26|20|2|277254.55|8498.97
65319|448|2|74|8|2|283217.87|-4262.53
20175|829|5|86|43|3|583724.77|-2284.27
25959|82|5|5|43|2|692744.5|1484.29
9454|327|2|77|42|3|613275.24|-1389.06
35705|16|3|26|17|1|511310.23|-1084.28
10313|68|2|39|49|2|118702.61|-1458.25
15900|1221|1|86|39|2|60169.09|-4446.42
68017|1570|5|51|18|1|510281.46|3231.11
96557|929|1|63|40|1|765501.28|14149.99
40436|770|3|5|42|3|610602.56|1856.79
11330|105|1|63|4|1|165836.32|6007.76
33904|1715|5|63|12|3|592984.56|9952.94
92893|1032|4|54|13|2|664532.6|-3473.54
31247|1085|1|64|32|2|167108.48|-3970.74
58815|1377|1|51|16|2|436659.6|2.03
21324|1413|3|60|16|2|670665.36|-164.95
98694|636|1|50|1|1|283548.45|12241.99
10934|395|1|7|12|3|95145.69|-2145.14
11029|1474|1|60|29|2|19629.67|10371.44
48050|1717|1|24|30|1|690199.83|-3122.38
79804|1409|1|94|50|1|729877.76|10718.64
8782|467|1|39|26|2|240554.25|4812.95
12456|855|1|14|6|1|304701.35|6551.5
93182|1286|3|3|20|3|86247.64|7480.07
33006|92|5|80|8|2|921573.77|-2931.91
38505|560|4|52|11|1|218624.92|3459.39
4665|417|1|29|8|3|70276.3|430.6
56156|1442|2|3|50|1|921167.19|8823.68
9572|473|4|5|22|3|434023.1|2317.41
63318|1448|2|7|27|1|190860.75|-1350.07
13063|1083|3|66|47|2|141847.5|7168.56
29206|1205|5|92|43|3|316289.67|5425.57
40365|421|3|82|8|1|638706.42|-328.61
19915|887|4|56|49|1|451367.88|4024.41
35143|899|5|75|38|3|223686.55|5890.26
11500|900|5|20|1|3|828546.27|7476.4
19097|1013|5|74|39|3|353911.11|-1858.8
66037|1694|4|74|8|1|906787.96|8059.4
17087|313|2|86|9|3|559086.99|3957.57
24692|1598|1|29|15|2|693632.04|1465.6
50562|98|5|63|49|3|814989.14|2202.26
73483|224|5|41|43|1|839894.19|4619.71
93324|1487|1|35|23|2|523137.89|6238.15
29618|373|4|86|50|3|706921.42|14036.44
34063|1029|5|18|45|3|40024.96|5309.92
62087|891|5|73|44|1|234636.0|68.33
98367|1809|3|95|18|1|990527.6|8826.77
95858|155|1|93|43|1|989922.34|6835.45
58514|1284|4|8|9|3|494462.08|333.82
17399|887|5|31|7|1|357514.92|10080.8
62236|788|4|40|26|3|87982.9|6644.9
82928|1113|2|13|28|3|254278.09|8251.3
56538|985|3|83|18|2|471297.23|6393.01
28590|286|5|74|30|3|251739.99|12742.7
44424|434|4|38|12|1|277643.88|-4109.91
95454|1144|2|77|36|2|904309.27|12961.38
25870|1483|1|3|31|1|260971.09|8220.31
91918|758|2|69|24|2|131685.38|141.43
17318|342|4|79|28|3|616592.46|7911.66
40348|269|3|79|5|2|659497.16|7001.0
49947|1385|5|19|1|1|757663.85|7315.47
22049|1678|1|72|3|1|485107.4|6352.65
41451|1478|5|35|2|1|649027.03|3294.75
47714|1498|5|41|25|3|491249.58|7310.26
98548|141|1|38|6|3|949783.89|14968.49
63005|1780|2|4|22|2|266066.57|-4520.45
75858|287|1|87|18|3|209773.3|12674.14
41013|1685|2|14|44|3|889652.26|8880.22
20873|1700|3|44|33|1|748677.25|7693.79
10996|778|5|94|6|2|623802.81|5829.47
21725|1127|5|84|18|1|558523.09|3634.24
33498|1606|1|35|40|2|697532.81|2639.85
50173|448|2|14|6|2|278983.39|-2611.69
44808|1618|1|44|23|3|273275.23|7686.27
7625|576|3|12|2|2|881292.25|3636.66
97180|1484|2|82|1|1|627006.66|2750.21
34774|1170|3|100|44|3|884627.33|-3675.21
24124|1579|2|16|29|2|209568.52|2767.66
88206|1239|5|54|38|1|462014.34|3284.01
33718|1204|1|69|17|3|207113.14|5503.39
32795|859|2|37|35|3|82939.44|-2971.13
29516|1378|3|29|13|3|950220.02|6864.43
84032|171|1|30|31|2|204321.78|11337.57
30876|710|5|66|11|1|960873.36|5737.46
71483|1767|3|42|11|1|782002.49|1470.76
2283|1449|1|57|14|2|393799.51|-217.51
75495|1175|4|73|2|2|664009.99|12605.68
91118|628|2|9|44|1|54609.29|9346.43
6169|1223|5|1|39|1|995099.78|3440.4
31906|772|1|55|35|2|185401.62|-574.29
80968|1493|4|46|46|3|59944.7|4959.34
87522|1528|5|8|50|2|59521.43|4849.15
73164|295|3|40|33|2|869118.1|922.59
92479|590|3|16|18|3|112168.82|826.5
86293|382|2|40|32|1|852902.99|8405.73
39059|389|5|60|25|2|441564.14|1339.47
21861|1269|4|79|14|2|334998.08|4474.76
69673|1655|5|14|5|2|15041.39|10951.99
50182|1703|3|74|39|2|708884.73|-1276.59
47847|285|1|65|11|2|631694.11|13364.67
12354|558|1|2|25|1|86311.53|2687.04
78998|928|3|90|39|1|587997.92|-704.4
70722|1334|3|32|1|3|535177.3|-3991.44
99007|244|4|82|13|3|231530.65|8919.62
15907|184|5|99|3|1|115783.49|11375.03
57365|761|3|80|4|1|462362.56|14190.19
38797|917|5|68|2|1|212540.17|5759.04
20688|1797|4|84|13|1|206944.81|803.31
97944|954|3|60|40|2|15129.38|736.25
8395|314|2|76|12|3|816165.72|5761.76
74806|667|4|15|39|1|678472.57|10483.86
6981|1808|1|25|44|2|773215.81|-3964.63
57920|485|3|65|8|3|294279.2|14824.9
14166|1749|3|51|11|1|335624.66|9027.27
74386|1324|3|67|38|2|337233.81|-3202.94
77583|1647|1|94|30|1|628661.61|-1658.03
30516|1719|4|60|30|2|112544.99|13891.15
22798|1410|5|57|10|2|884552.09|7421.71
1487|1238|5|14|6|3|381146.36|10748.81
92847|240|3|39|16|1|991557.6|-1045.71
62379|1572|3|26|10|2|898364.12|-4968.86
39798|1347|4|54|37|2|527865.38|-89.65
51101|1463|2|30|30|1|860886.41|-4174.39
72729|410|1|19|2|1|45848.5|-1415.65
76280|1635|4|9|45|1|78660.82|2636.4
61054|1621|5|54|14|2|506971.24|1994.63
49547|301|4|82|10|3|529591.95|12324.53
85939|823|3|75|30|2|768638.57|-701.43
6085|1639|3|63|33|2|814695.25|7224.02
6087|7|3|58|41|2|760394.4|-887.65
9936|840|1|100|1|2|250048.77|13002.05
42548|290|4|64|10|1|264436.46|13375.27
63122|270|4|28|37|3|546231.76|2905.94
49339|830|2|25|15|2|811475.3|14524.98
25911|1313|4|87|12|3|137075.88|9015.35
47844|1349|3|46|28|2|803447.2|2587.58
12428|228|2|67|30|1|297936.84|-1492.96
77525|883|1|81|27|3|934755.0|12854.83
70766|787|2|39|46|1|509970.48|9662.38
92864|1769|4|45|41|3|361890.15|5356.62
49123|1447|4|21|45|3|868882.7|-1573.69
91407|1392|1|53|6|3|535701.45|-4174.38
45565|255|1|13|3|3|369707.75|13491.33
66129|122|3|44|38|2|776827.2|-1872.69
71598|739|3|7|15|1|376955.53|-3336.97
98012|9|3|38|15|1|395884.73|13888.16
58674|1034|3|26|6|3|532690.11|494.46
3388|154|5|45|19|1|822921.62|10294.49
14695|155|4|33|48|1|957593.06|10654.42
13220|1280|3|38|38|2|414899.02|-406.57
59344|155|5|76|42|2|365622.2|9167.16
70730|868|1|46|19|3|185256.44|11899.65
7368|1249|5|24|44|3|794039.32|-3143.67
59095|601|4|15|10|1|433122.85|11453.54
61319|1750|4|6|26|3|548574.13|5791.01
58106|1136|1|55|3|1|861991.42|-2459.26
79307|924|5|13|35|3|192767.93|-4746.39
12634|1272|5|77|41|2|514708.15|1117.93
21719|1000|3|85|17|3|313438.78|4479.41
83430|801|1|38|9|1|62976.75|1629.0
59062|1182|5|64|47|3|550312.36|-2270.9
1661|1220|4|93|34|3|685547.85|-4926.44
16571|1083|4|44|42|2|455097.71|14323.03
42534|1723|1|65|47|2|392067.51|320.25
94452|669|1|54|15|2|38849.22|11736.66
45089|41|3|32|1|2|386578.24|3356.15
61788|1391|5|88|40|2|431493.33|-2906.92
13202|267|2|6|16|2|109748.06|8324.54
39851|532|1|36|33|1|937268.76|-4036.43
72619|554|4|59|17|2|685323.21|12315.5
20948|255|2|99|27|2|478826.56|13897.68
19695|212|1|37|12|2|485393.71|5819.53
78371|1020|5|94|39|1|499960.09|6496.45
22935|1814|1|94|23|3|624752.04|410.69
1559|259|2|76|40|3|38210.21|-3123.15
86001|930|5|76|23|3|946786.25|13500.67
80592|1574|5|70|16|1|945219.69|6092.62
92280|701|4|9|5|2|412791.63|7538.44
47368|133|5|85|38|2|927296.46|574.22
23432|943|2|68|1|1|567320.25|12422.35
32882|276|2|53|14|2|379393.97|183.75
89874|257|5|76|42|1|858529.95|11758.52
6931|1251|5|1|43|2|474269.38|5053.76
39959|877|4|87|22|2|927719.22|13892.23
21335|1082|5|68|10|1|162214.99|-4468.54
29604|1101|4|56|17|1|561399.83|-2089.77
44312|794|5|60|25|3|481244.24|14106.46
78078|940|5|73|11|3|386954.37|11768.12
23182|264|5|22|34|3|267184.57|11330.3
22891|980|3|63|48|1|524730.78|8990.68
43591|13|3|13|4|1|690675.32|-1997.5
70556|522|1|46|44|2|597677.42|4477.52
14080|1490|1|1|48|3|141398.02|8468.11
84579|335|1|59|44|1|275546.62|7681.31
90075|1244|3|91|4|2|325586.5|7865.24
59202|389|3|95|36|2|935123.93|4994.1
52242|604|1|22|46|3|354976.11|-1378.62
58745|1229|3|14|14|1|679637.84|-4761.85
74033|712|5|13|46|1|935255.06|9719.47
83963|372|4|66|39|2|553295.91|8809.99
32748|798|3|74|16|2|532026.25|6230.96
83383|1213|1|59|37|1|275483.18|1827.6
78836|1066|3|52|6|2|458181.71|-2464.84
23242|491|3|44|49|3|658963.33|8016.18
954|735|2|29|10|3|185630.71|13155.36
96872|1201|3|38|15|2|274147.75|5620.55
28328|282|3|98|2|1|359251.09|4350.52
58921|1209|5|59|43|1|492811.98|13486.61
95717|635|4|72|22|1|175008.62|-90.82
51939|1614|2|94|44|2|858663.42|2185.68
67249|1778|4|40|30|1|3213.27|80.23
67468|1356|2|35|15|3|56724.32|-3970.07
51102|1013|1|19|28|3|849251.45|-4313.15
53874|189|2|38|15|1|279104.42|9062.11
96220|120|1|43|20|2|530474.66|-3019.61
54834|350|2|62|16|3|834981.53|4988.98
85180|1278|5|23|9|3|656767.97|-2077.89
24950|77|3|20|16|1|795182.68|-2736.23
75339|1701|1|61|43|2|243701.66|13503.3
38815|93|5|67|7|3|107127.3|4809.93
17939|447|1|84|45|2|476690.45|9713.0
32596|14|4|81|24|2|612744.68|6211.15
59522|760|5|31|14|1|88068.2|6938.11
77650|250|3|33|50|1|474226.25|-3920.16
22952|452|1|60|41|2|553643.26|4909.13
58779|1756|2|55|9|3|307837.79|12481.71
92418|139|4|61|23|2|961574.39|-2165.5
50985|520|2|99|37|1|741583.15|12290.44
47277|1719|1|26|14|1|790244.76|-1646.9
21168|458|4|65|29|1|637031.52|-4685.41
93173|1674|4|46|17|2|795983.01|9073.49
2896|986|5|52|6|3|431846.43|10303.97
63682|1610|3|4|4|1|733824.22|-1025.0
86703|1064|3|5|45|1|400581.89|11072.4
76158|1259|5|83|12|2|659241.51|-2331.35
1525|609|4|3|20|3|261435.55|3177.05
96385|1141|3|7|5|2|667500.41|722.48
99296|131|1|38|6|2|805026.97|1270.84
89693|578|4|45|13|2|85764.61|9699.99
77152|1541|5|68|48|3|879517.15|6015.64
15992|18|1|66|13|1|392589.93|12437.84
42214|1534|4|82|7|2|851642.37|7813.88
15982|1356|5|82|30|3|834017.57|-4781.79
58180|512|3|15|1|1|472325.21|-3658.62
58872|627|5|53|30|1|976578.31|-698.37
54756|318|5|21|17|1|96189.85|11917.73
3363|766|3|64|5|1|353673.62|5023.68
48102|165|3|50|1|1|76795.76|4709.42
50098|1325|4|10|33|1|420471.79|14861.6
92046|871|4|34|1|1|536656.94|-4286.19
78279|1200|5|63|36|2|52007.31|13127.95
96529|679|3|26|31|3|473701.24|9014.63
38865|1797|1|84|16|1|390552.65|3816.73
58385|176|5|23|32|1|948919.86|6578.72
33878|953|3|44|25|1|586012.96|2732.05
33667|1737|5|58|13|1|666126.12|4920.87
39579|844|1|67|1|3|318929.39|847.22
1207|1695|5|26|49|3|867624.5|1942.47
49187|795|2|67|29|1|267026.87|11029.67
95732|957|4|59|16|2|414724.16|7450.51
9535|1530|5|98|4|3|664050.06|1434.34
61821|1203|1|83|33|1|726355.21|1602.55
59303|1321|3|38|20|3|280557.74|-3567.4
44249|1806|2|23|17|2|570016.28|5085.98
75019|244|2|87|41|1|3408.86|6248.32
16485|528|2|43|21|3|39586.6|13548.48
55582|1415|3|91|32|3|62724.08|5447.99
43868|70|5|40|34|2|402960.84|14973.95
