balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
99923|304|78|1|751520.5|333537.38|207901.635
43665|51|66|3|595966.81|306969.48|483596.28
68030|623|94|3|376117.7|534210.3|446295.74
53599|581|67|1|602671.32|214153.46|346596.255
7588|66|96|3|502419.12|791320.14|718519.325
83829|1206|37|3|766659.97|208071.25|487898.235
46327|1465|69|1|659760.24|581701.96|404367.95
68856|1226|69|3|877180.95|576269.24|395191.865
68593|1028|10|3|83379.2|638799.17|516572.075
31236|1104|38|2|155917.96|692730.6|265346.75
41325|903|83|1|982780.4|151195.42|535500.37
49173|953|41|1|270781.94|884359.13|584233.01
77301|1782|66|3|761722.49|138753.93|767815.535
21349|289|57|2|331293.74|424538.51|766649.675
22591|420|79|3|576275.04|391484.15|696986.395
11516|1145|76|3|448055.86|821538.72|299596.875
64356|1393|24|3|334756.44|971326.81|625804.53
9195|261|83|2|722155.34|339075.72|364305.62
12795|185|88|2|701719.93|55508.0|822682.95
39738|1241|76|1|333512.9|843790.61|281647.145
89240|1060|12|2|77601.86|784442.55|789083.76
91761|1252|89|1|375831.66|403005.95|260638.38
7138|544|58|2|560135.39|267290.81|562127.0
66108|552|48|2|270624.14|506505.11|534584.25
6298|1221|68|2|981058.01|230002.86|645318.38
4114|1401|100|3|414066.62|755503.14|213860.42
85267|1577|49|3|418747.6|174714.03|349246.31
883|284|17|1|463394.74|396567.09|370718.4
99180|967|93|3|853812.47|868844.55|503487.29
52766|811|13|1|296897.96|351186.84|639575.28
66447|1395|100|3|643514.25|221453.15|417914.275
9501|1171|85|1|883746.92|544387.84|614891.785
54028|1118|62|2|547354.49|943196.82|508125.75
89543|1221|61|3|233443.18|913313.25|351347.095
76313|973|62|2|521731.31|432274.23|363783.025
22697|1441|72|1|586780.83|40622.43|571408.605
58524|1166|2|3|952015.59|321913.7|120925.08
55299|706|39|2|992560.53|303996.09|421472.125
52489|508|40|3|565764.0|430362.2|77022.985
21401|1759|86|3|667874.35|407698.61|433945.03
53309|1343|79|3|358488.98|533460.0|348938.71
76675|798|28|3|478517.15|925472.83|804566.065
36455|164|95|1|500442.32|439458.82|113859.69
86242|924|13|1|563237.32|819522.21|648420.61
19455|1009|64|2|844061.11|612425.34|673971.49
50968|20|91|3|404540.65|722381.19|211144.205
33688|769|35|3|396258.81|991092.16|313026.705
7472|1169|84|1|850576.76|168936.62|686537.695
32104|852|45|2|784348.16|179440.55|495299.71
27257|152|21|1|848965.7|417360.9|585652.875
53817|924|49|2|632575.72|881338.04|472235.475
8910|104|65|1|45974.43|962337.08|733428.43
53360|609|24|1|501310.94|973041.5|438482.64
48761|1698|64|3|450708.45|292035.43|531533.385
96117|628|90|1|379294.78|202568.44|137407.35
22437|1490|16|2|137806.81|170266.74|546338.19
10787|1781|2|1|173189.99|726301.92|37511.99
54930|522|24|1|63208.22|946962.31|648557.11
27504|1490|12|2|529535.32|110527.04|524544.26
86316|612|56|1|38674.65|257315.07|559871.32
7075|445|32|1|520878.77|343624.56|703240.08
52232|1289|66|2|449650.28|717208.14|698997.185
32776|618|1|3|458391.91|589874.28|956316.62
81222|378|7|3|316186.08|504967.24|859284.525
52879|650|85|2|456815.57|829819.85|599161.605
72043|334|94|1|709626.07|414985.81|461578.76
10140|414|40|2|43923.89|326034.27|289772.885
22088|1695|46|3|637660.1|836267.65|368560.905
95191|1126|5|1|878040.5|357746.49|669104.535
19760|286|90|1|591664.26|263182.68|141136.235
36241|1215|17|1|753150.08|992951.72|201508.55
12171|1490|4|2|21778.71|145698.25|513490.075
10114|1371|63|3|348095.89|559231.88|262571.575
31034|871|54|1|820015.13|253685.06|390274.74
4670|476|82|3|315930.48|226345.84|272362.84
81212|696|90|2|789785.73|29568.55|177031.26
47190|990|31|3|91615.34|879767.72|763323.805
44886|1511|57|3|168453.9|3737.57|506490.335
92113|1187|5|2|848015.16|724427.97|636058.555
54305|540|91|2|477386.29|2845.42|617522.485
57062|1038|4|3|563596.09|62988.69|192415.255
6031|878|8|2|938678.43|133861.86|601770.67
19921|1440|33|2|457134.31|244472.38|123270.85
90727|463|56|1|979429.34|945161.16|698855.73
78006|263|63|1|317554.72|59956.33|931339.88
76784|578|17|1|530232.94|71862.59|717989.64
52254|43|86|3|701977.04|818183.36|355883.985
3280|830|96|2|679930.38|223279.74|223813.79
50891|700|68|2|964974.13|220728.07|484853.6
28620|827|36|1|15633.56|398854.03|508516.805
54280|158|60|3|623351.02|723277.6|455335.01
29368|1311|41|3|935912.83|463021.65|499392.745
61013|1395|71|1|499356.39|441047.54|563225.235
42718|299|62|1|502793.93|189360.89|564900.005
37305|599|72|3|342097.88|391898.24|548672.77
42493|397|38|2|135066.84|567270.01|300973.345
42373|439|94|2|958557.27|672606.52|723768.025
36115|1557|75|3|707507.26|883373.32|340932.44
3888|1367|40|2|495870.34|659513.54|861161.69
19906|555|66|2|987992.66|674469.16|737390.925
46235|1553|16|1|762798.47|645814.63|454759.76
28260|1529|52|1|167471.09|73765.09|149960.46
11824|1345|65|2|736556.22|723414.83|584605.84
65539|90|61|3|453206.31|354400.46|443062.05
26522|1341|74|3|747160.48|917293.23|656685.835
32477|1374|3|2|855102.45|847411.27|544996.835
46803|1682|58|2|828823.13|564815.26|383401.965
40025|1522|6|3|6749.87|594909.02|449648.76
17352|1788|60|1|178670.77|423144.24|678121.34
94938|552|78|3|252009.03|578185.3|633535.855
46579|428|40|2|493943.12|326376.97|329458.44
52866|1570|70|3|375378.03|971284.71|302058.7
61697|1206|33|3|197634.55|569858.48|918100.745
44068|1633|3|3|279743.44|839641.25|444353.66
14527|1760|2|1|395002.82|508954.06|709987.405
75427|660|41|2|553635.1|335058.85|246069.89
87355|298|45|1|235629.18|77537.46|382880.435
4603|50|49|2|248583.93|125562.73|373993.33
32672|1516|31|1|753201.34|505859.38|242557.34
76837|461|9|1|953729.23|861435.24|465507.565
83123|827|1|1|349427.29|333269.71|304449.58
65613|386|17|2|238513.58|381092.96|952288.99
58833|680|54|2|121377.09|592346.02|240376.02
16803|1635|84|2|26784.02|873290.35|168571.495
52558|78|32|3|175376.14|248170.91|726198.975
88576|1177|69|1|175581.66|857483.27|280545.895
87846|1221|13|1|878170.42|742975.13|733313.13
81716|1554|14|1|41707.2|978314.06|503151.18
66218|512|51|2|696112.6|993084.34|591540.24
39672|1589|47|1|757855.67|186394.66|279418.435
1646|935|4|2|955218.18|226787.15|123046.145
88379|1204|27|1|375183.26|836681.47|526519.475
76527|540|69|3|817810.9|852611.84|431967.125
48211|1496|26|3|436449.61|670348.14|319564.035
97723|194|96|1|356944.98|885602.61|416098.17
81632|1010|28|2|387977.57|25154.09|633847.5
45863|983|26|1|286689.76|429397.2|571233.22
91246|421|34|3|749834.79|343984.49|218736.7
9508|821|36|2|414728.29|10601.64|334964.54
20629|667|29|1|275301.35|967153.18|585978.795
52987|169|50|1|997183.26|996906.01|688634.175
76030|1489|31|2|454629.15|125020.11|689499.38
61627|1822|89|1|938940.64|658890.04|878448.9
79371|165|20|1|474114.1|20570.04|704999.595
51778|1775|15|2|797152.98|704304.87|698222.445
13338|1495|100|2|258766.05|654375.06|246050.12
43605|345|7|3|171996.44|607814.29|353179.02
71686|427|71|2|630445.98|365514.09|605160.525
29787|944|31|1|883189.0|646447.66|568308.825
62750|11|26|2|343877.05|510333.23|818723.38
32290|1281|22|1|442480.71|266127.76|773905.3
77397|733|15|1|616288.53|726170.32|175368.155
80729|1798|84|3|893125.72|54524.86|173909.04
73946|1595|9|3|156848.09|461354.77|634480.54
60629|627|49|3|436948.41|285498.8|692352.62
75438|614|19|1|979955.91|249688.81|703690.095
11277|267|87|3|369159.26|422277.09|520958.675
94432|220|43|1|998088.3|68658.93|490444.3
14459|998|27|2|603184.89|10758.97|362863.685
31047|822|75|2|277995.37|297543.35|292963.97
98266|1316|7|3|504572.2|184584.23|925682.285
39617|885|63|1|70601.78|668134.15|627372.61
86740|1409|9|3|349199.23|469006.44|547017.78
42335|363|38|3|344513.32|694861.05|399110.435
12507|505|49|2|226493.05|145921.06|539171.675
52603|759|12|2|899066.96|350642.92|446069.31
99612|1734|36|1|344031.38|465945.12|183422.91
59584|778|84|2|127653.19|435063.11|562773.175
6846|1359|48|3|396257.21|182622.44|514152.88
88585|582|12|1|649409.35|38594.65|537187.525
38274|1397|27|1|904357.88|603247.3|143048.825
96309|1243|89|3|429331.49|199077.94|463789.905
96747|436|81|3|652821.6|626554.09|533876.05
14619|540|29|2|618438.52|992474.02|755954.2
44727|127|36|3|325872.47|271399.86|743380.435
79752|1366|67|1|792871.25|762992.98|442448.09
91981|1345|20|1|1648.91|44120.02|266730.345
86398|550|20|3|484186.45|583607.11|870027.78
20043|1360|8|1|933850.73|83120.68|407937.065
85598|1145|17|1|333315.81|45779.32|548233.01
36792|1690|81|1|596725.93|464237.49|728275.505
96170|1622|96|3|552199.67|405107.63|690517.43
76198|189|71|1|337220.52|929931.11|619019.315
58925|1722|42|1|578342.19|526498.22|741519.125
70216|1232|90|3|679406.04|426149.22|737997.59
88416|5|86|1|144520.79|296772.83|689101.75
66508|1033|48|1|322035.76|326593.15|613123.445
82176|1693|81|3|283905.66|787854.07|612019.515
75923|1358|44|1|152124.8|92729.48|117736.33
53715|965|74|3|622711.99|361523.96|168974.025
99540|982|52|3|746743.5|473988.44|577222.15
32649|1811|94|3|798112.98|72313.87|805348.84
26764|116|28|1|251900.44|614143.7|508851.605
78430|757|77|3|885505.21|234660.78|748720.86
56975|472|84|2|483202.93|697378.39|145228.73
65578|1710|9|3|655980.86|409299.38|725046.985
83865|514|26|2|297050.99|571806.78|650873.665
29022|542|17|1|440737.87|227793.9|653452.585
46538|859|51|2|842658.97|94417.31|806877.96
54658|710|77|2|598815.01|34611.9|520379.36
5629|679|77|2|176538.53|348997.32|342687.955
6912|1403|65|2|307329.56|170786.51|479164.35
39079|934|15|1|569886.35|148322.62|626297.425
69253|1070|9|3|784168.54|217564.55|251038.92
23212|125|33|2|75448.75|36798.38|712945.6
90800|265|32|3|697519.18|950792.82|850671.65
2913|664|15|2|650241.45|101363.84|609564.365
58550|1536|98|3|610453.51|327992.88|548066.4
30104|408|94|1|149220.01|629561.82|281072.835
96151|1451|84|1|354318.11|947382.01|661497.7
20108|589|66|3|512571.95|859153.84|301528.965
75337|1390|76|2|205267.18|998610.26|801139.22
21878|816|72|1|276173.51|950563.43|451739.335
73434|359|23|3|198132.91|614761.91|761015.83
67763|996|100|3|678628.81|328715.67|266557.725
1894|1410|56|3|37497.01|971906.89|958469.16
38377|1755|55|1|841559.8|396829.14|484952.66
41504|58|49|3|666392.88|264711.81|405106.545
46136|1499|39|2|849267.42|453437.05|530066.32
41079|121|6|1|88103.52|277096.56|491976.585
43319|1192|40|1|261496.58|431272.85|659639.63
32745|74|71|1|195195.66|159121.78|567503.545
35547|1624|50|1|943401.9|239873.87|609399.82
91993|1007|57|1|134659.77|848980.56|780970.765
38142|592|86|2|127300.81|39942.09|454877.045
26466|903|63|3|881702.02|466575.8|258716.24
40006|910|38|3|274134.47|114393.54|970424.835
84794|579|49|1|623465.41|718517.65|368641.745
46053|245|86|1|479223.76|195271.97|727772.345
79422|1501|9|2|690214.92|887227.33|318983.94
65304|1564|71|2|289148.12|977140.94|425154.67
38287|538|78|1|506791.31|28783.32|811407.39
82035|1573|42|2|860763.88|517467.91|374770.99
38681|1167|37|1|966740.11|987331.04|915922.79
2105|1750|10|1|524441.43|456911.75|469951.925
80603|580|50|3|654833.37|809055.96|592591.215
91455|790|3|1|403507.51|893467.11|760848.99
87203|1645|2|2|795197.54|332889.67|821133.565
96024|658|77|1|740032.74|253447.73|324895.01
75754|1304|57|2|205115.96|347939.84|569545.15
21644|296|77|1|149521.87|625124.4|387824.105
9710|684|30|2|770191.19|40516.98|272373.86
52390|879|94|3|182803.11|855036.96|236419.5
70078|513|74|2|625413.16|508575.21|81972.255
96563|1312|29|2|638785.06|333170.82|472359.465
65212|1253|96|2|626049.98|509161.5|203752.21
20681|1213|88|2|156932.96|463506.98|282806.25
31128|1024|59|1|371092.42|805037.51|528312.43
85709|736|92|2|498299.55|158853.5|935296.105
21729|41|36|3|631607.27|199541.94|744734.17
91820|1574|19|1|774395.83|724403.68|592273.125
9023|918|97|1|598336.93|818352.61|743484.85
19147|923|84|3|254910.63|17994.62|184332.595
53435|1|26|2|234756.62|816379.74|525030.085
86027|1808|54|3|176794.94|833545.06|532866.555
98935|1302|14|3|901225.07|979704.91|518153.76
89541|1436|15|1|515840.45|121196.48|659847.575
33977|146|5|2|868528.41|251162.17|258151.235
84370|642|49|2|124986.95|50143.19|446450.155
21469|588|72|2|726474.4|957709.06|519877.335
96425|651|73|2|888107.1|658848.33|676311.23
14825|552|13|1|4802.55|945818.7|849236.75
8005|1009|33|3|616696.85|638806.93|357405.705
39206|96|92|1|577392.2|798860.9|570134.815
46629|183|100|2|460782.6|207890.28|668430.58
41522|1010|1|3|845481.65|184914.45|869236.04
94175|343|88|2|742633.3|784240.57|427047.73
75409|843|17|2|168043.65|554716.04|623593.99
51535|619|33|1|495781.76|90204.43|545984.78
77678|1190|36|3|467998.42|677749.14|335025.675
6600|229|95|3|519142.41|948353.26|235034.065
26483|1749|69|2|10242.32|822182.36|675254.68
32234|99|86|1|35160.4|578890.22|589495.715
6286|218|58|1|193825.61|498899.56|219192.735
52321|646|73|3|208659.98|843223.07|692889.99
29746|1714|21|1|868045.65|714274.46|497490.725
19494|903|55|3|810638.11|672480.47|625743.455
30832|427|22|1|84255.08|70573.99|438296.685
78|408|100|2|156268.8|329212.76|871488.425
40010|379|42|1|861532.46|333985.65|393675.24
63033|1052|35|3|537025.7|278047.6|189405.755
27239|662|5|3|856208.95|847218.16|728366.075
73966|347|67|3|93111.52|616249.74|505850.27
58372|274|17|1|910049.75|544982.9|694285.345
53880|708|77|1|436324.37|336332.2|468422.13
39265|1087|45|1|255193.24|107617.67|478712.23
26567|1032|59|3|202724.89|945290.37|744259.14
45784|912|49|3|997970.71|657459.5|786278.935
46233|87|9|3|48310.29|399354.22|483981.175
39606|857|50|2|774997.4|232921.22|628089.18
54426|488|34|3|904401.54|410787.69|297827.315
53866|843|10|2|358379.04|569325.38|482246.43
54396|1536|64|3|991106.36|156284.86|205445.635
69584|1818|2|2|84658.73|235915.98|408954.9
88318|1679|19|3|515498.96|260571.72|430170.37
80341|585|81|1|642362.82|460290.01|797667.2
90098|186|42|1|112361.63|452870.59|746377.13
57209|1654|79|3|227626.42|379855.02|440337.58
86811|672|20|2|290408.73|900285.85|615061.91
27265|1254|83|1|557532.68|322257.01|653296.88
81636|1600|60|2|411712.59|8281.69|169151.01
81951|969|1|1|637634.67|755444.09|426360.75
18386|486|86|2|38766.35|427519.52|906914.655
4369|1163|38|1|169327.28|310655.31|505442.95
88536|522|75|2|114139.52|717369.96|486261.525
71416|293|41|2|492202.05|328350.49|355930.105
25398|111|35|3|786721.41|337462.41|661511.8
52624|58|98|1|379608.98|395911.41|340391.53
20627|203|97|3|456147.11|222448.47|667302.065
58002|963|16|2|717751.69|845858.37|558128.92
40080|466|98|1|751521.66|649341.83|297835.375
20270|551|87|1|810652.94|778656.21|631823.665
44209|287|46|3|735176.57|217629.22|435502.065
57870|599|32|2|354582.12|324481.14|716943.045
213|580|9|3|123164.29|42181.44|417198.555
28795|871|60|2|634623.11|838483.66|349040.315
58509|1421|23|3|65945.91|837580.62|681943.265
39193|226|97|2|322637.44|120986.54|684094.515
32263|1183|50|2|992816.77|625672.16|380615.45
40182|1091|31|3|661266.42|300792.84|435714.2
66680|1276|85|1|326463.21|359721.83|661093.58
87942|1143|11|1|638471.97|962501.13|295103.39
21934|1288|9|3|284393.53|994402.68|562213.125
66390|661|97|3|477527.9|167572.89|781008.85
20165|364|75|1|699796.2|494833.44|356626.23
57599|582|76|2|248324.08|774482.28|383445.655
83298|1816|74|1|516011.27|245135.03|526305.695
76445|206|2|2|212772.09|528194.14|877438.75
55944|1765|58|1|363258.98|461378.01|221536.96
88895|1208|15|3|650554.41|507083.76|418053.51
76282|365|65|2|693505.0|890523.49|530885.47
70473|94|74|2|382922.61|101347.17|104283.43
49128|23|92|1|264500.72|919022.79|675574.065
62614|589|32|1|430076.09|628288.88|625636.685
48124|1401|58|1|93588.04|934389.58|530834.46
6141|677|76|2|447058.57|357746.8|530113.585
67713|192|98|1|97605.24|55469.16|655889.69
3762|1065|8|2|535758.05|610873.44|606957.56
17825|296|58|1|669106.77|603471.76|574265.275
9534|1729|79|2|663937.29|613601.96|349330.075
58414|1554|71|1|240127.38|312754.12|182743.16
29260|1358|12|3|303369.17|898586.72|388653.095
16592|528|67|1|859686.5|492089.24|543016.62
59813|528|44|2|86840.43|880438.19|838269.175
8161|1232|68|2|641016.16|289786.85|738931.17
39829|691|91|3|138656.15|545293.93|483756.465
12385|194|43|3|926482.34|183422.71|809765.99
12675|801|76|2|846688.14|739247.94|310163.525
59230|1265|77|2|208647.01|853582.48|705407.12
65020|1387|72|2|15685.07|560824.75|762540.18
5324|470|13|2|71058.01|904527.69|242239.43
28269|971|47|2|133457.33|621264.19|526638.225
74131|1053|97|1|341219.43|308223.52|480075.835
73707|766|43|2|195246.49|695842.52|292206.165
82647|1111|37|3|395905.04|337744.08|337431.42
78995|241|47|2|658774.34|274151.52|373961.58
94880|486|66|3|657124.95|129722.84|414852.435
15022|494|68|1|943392.69|203038.57|648207.065
40835|1638|27|2|808239.82|677551.94|758049.435
11047|890|100|3|7769.93|150175.89|851322.265
76909|907|100|1|277663.68|402997.66|482474.335
27853|1376|24|2|496943.71|942814.8|388206.2
68865|1096|39|1|569945.5|492763.44|571222.11
58633|857|70|1|696547.01|78014.58|429077.075
10929|78|75|3|919904.14|96422.85|246757.375
38884|878|49|3|103190.84|648064.05|459703.21
24885|862|58|2|642597.43|95431.64|663483.52
88567|1131|50|2|614943.55|857677.8|664211.49
75042|1583|63|1|171249.76|888985.11|549564.38
23953|1015|64|2|5992.26|614749.81|684549.45
49611|1598|76|3|8603.72|507602.23|632801.855
70108|186|81|1|898048.18|152557.33|817721.855
35255|1647|2|2|742412.82|182922.47|457776.525
22954|272|1|2|19847.93|982569.06|935719.835
81731|1149|60|2|86558.33|996807.5|299679.61
24978|889|73|3|120667.94|275005.92|673461.165
39345|869|30|2|832965.13|197998.18|310318.99
5988|1272|13|2|517031.63|684985.28|300681.885
77296|1825|12|2|340033.94|931380.94|221666.325
40377|1698|52|1|624969.99|952899.29|504442.7
89697|250|13|1|776949.7|464974.49|486890.47
50062|38|26|1|101524.07|745246.93|432378.065
25306|622|69|3|552813.46|883546.75|601969.745
39466|1108|52|3|730436.64|587267.65|221022.58
71331|1244|95|3|379608.08|609719.27|301161.36
72235|821|61|2|730968.67|979331.69|516625.07
9062|1262|62|1|437701.9|481245.58|678558.515
42039|1696|8|1|671546.23|912471.77|866665.81
28563|801|69|3|972964.46|230150.03|673973.87
97839|1651|12|2|592591.05|565448.3|345698.98
96513|258|45|1|1933.52|3389.75|588492.65
84864|467|55|1|487485.09|575202.61|790653.83
27805|1430|54|2|695879.22|6254.5|317590.855
95229|959|67|1|318569.55|176204.27|489591.515
42532|441|69|2|723890.19|372760.24|437020.855
86769|1112|72|3|707841.38|142944.69|246179.92
76694|1144|68|3|809170.97|923188.14|455048.705
11216|1731|100|1|613396.93|899666.58|933979.08
11085|1565|37|2|268639.44|643061.68|507045.695
80879|581|79|3|558931.36|501867.3|661269.15
32526|808|31|2|520373.81|926824.17|496169.495
60544|454|89|1|888428.98|206099.17|566562.505
79271|1216|92|2|449860.03|755980.78|886083.04
32997|1006|52|1|435764.14|973630.47|892485.725
31753|257|81|2|847938.18|296754.2|666298.05
80937|1423|28|2|69833.72|689957.45|538957.555
19496|630|39|1|994067.09|385181.69|364963.495
51791|762|92|3|317618.9|58154.31|452845.48
64840|1788|84|2|175907.66|396461.62|665404.285
22698|1451|65|1|603232.45|673888.48|411429.39
83097|1551|65|2|367342.35|359937.53|292709.37
24510|1300|73|1|659904.15|697022.64|493606.91
91159|1495|56|1|199598.35|436889.64|504187.085
19892|56|12|2|800100.69|966881.41|259606.315
82837|455|47|1|905820.67|610160.3|821209.58
69568|837|51|3|84063.35|371249.17|541672.375
32200|882|85|2|635753.49|607430.7|515627.71
93388|52|17|2|449846.41|683534.0|189921.79
980|445|4|3|994732.88|435723.28|246750.72
61813|1690|40|2|485055.98|156167.3|770647.485
13324|37|27|2|664696.25|841720.15|291922.425
1005|1215|44|1|967347.13|513626.96|623110.91
71039|120|40|2|721562.68|128320.26|514503.665
42641|66|13|2|308110.58|242950.96|354985.81
58193|1254|76|1|236617.74|518805.6|568520.325
16533|1443|26|1|999540.32|337258.54|697644.64
32990|659|91|3|514090.68|137107.73|352314.76
73087|430|91|1|200730.99|901399.87|717673.605
2640|207|58|1|727183.92|884790.68|448560.435
53990|291|91|3|347309.43|364771.17|462821.395
46719|1461|48|1|784532.98|502534.67|708566.21
78489|109|57|2|573952.42|426263.41|496229.645
41971|503|15|1|949397.75|344853.83|784946.28
21226|616|26|3|338650.08|561411.32|88046.185
82695|1678|67|3|551307.38|503560.66|674861.59
4604|290|69|1|882458.34|930827.15|500419.785
53131|500|73|2|768001.07|687014.11|268026.095
38394|777|36|3|724226.46|784618.47|130489.9
21069|132|56|2|382581.66|291604.93|630220.84
76439|698|20|3|560374.98|48149.09|655999.145
83611|414|81|3|819060.17|298711.29|531615.695
75544|56|100|3|144568.52|876338.05|307665.725
5210|1163|23|2|748666.49|166940.39|628426.34
9327|1234|18|2|153808.68|474792.88|518772.625
70946|1262|99|1|54578.38|726059.61|455297.685
5261|1307|60|2|416101.88|894560.14|272189.085
23093|1522|54|1|117630.82|108764.3|33477.5
86892|841|71|1|493643.68|343487.07|503832.245
96160|686|84|2|128409.74|956570.75|565558.935
70743|1184|43|1|959913.51|771472.94|250222.335
77842|1299|33|2|53176.89|697163.11|595976.285
28589|443|16|1|226355.64|97574.77|383145.15
57336|356|92|3|89787.75|986572.26|207069.18
55469|1502|91|2|188183.63|281142.71|569782.26
37358|546|94|3|805446.25|731588.53|240013.355
20160|1131|93|2|892312.6|607626.12|621273.27
23584|1638|90|3|875321.03|782520.7|167631.665
13538|249|70|1|930066.13|937533.1|575388.71
96292|263|77|3|327684.49|545441.67|523655.66
7056|1115|13|2|638845.33|693751.21|77088.61
24264|522|52|3|108327.17|166458.21|354582.325
97262|795|96|2|97646.78|576697.61|509142.85
78114|173|49|1|732248.3|517579.83|431775.425
65263|183|45|2|407847.18|732114.23|521744.275
45504|441|42|1|982039.57|446690.99|150814.645
2761|1664|88|2|588747.26|167092.88|418918.51
97314|1149|51|3|262424.99|958993.95|285468.615
38560|1228|97|1|492469.03|323012.45|988104.59
6468|1685|99|3|868574.08|522354.44|171647.58
36168|1634|46|1|445235.98|604677.02|259328.06
8475|1373|2|3|498486.74|298731.33|293582.49
90220|1087|6|1|999006.0|393967.02|291413.915
88541|247|21|2|272015.2|469689.23|418695.0
57251|616|36|3|613059.77|869919.09|500575.98
59557|490|22|2|559775.48|520238.07|233945.885
22655|718|22|1|709606.83|391346.98|763423.485
42871|44|9|1|169720.24|479269.4|428967.06
81959|646|39|2|883264.28|381407.54|339299.805
72856|1009|80|1|848460.41|801286.43|418274.17
77971|1078|67|3|229538.37|158715.9|28379.96
29277|263|21|2|11615.89|107613.13|794351.14
79061|912|16|3|170118.97|326284.07|447762.18
88501|616|12|2|139027.85|741538.0|317333.55
34020|664|3|2|130953.54|424328.46|740957.41
71321|817|21|3|949324.97|218480.23|717226.435
11134|1653|67|1|577170.18|443719.17|412273.855
19169|273|70|1|997776.5|557091.27|236913.965
85091|1363|33|3|452152.94|652410.75|392786.0
29328|37|43|3|841594.69|2794.75|436819.955
87707|1766|8|1|319437.36|403500.18|314807.985
90875|1632|77|3|111897.77|220146.06|734430.94
71562|157|86|3|891470.66|711855.47|395756.245
66061|1713|62|2|336178.08|134041.19|453258.415
56483|506|73|3|198794.03|875927.15|580292.915
88730|919|54|3|154814.5|869814.83|604939.285
30615|914|59|2|155934.34|38920.29|502123.83
84806|134|13|1|324509.43|511397.79|743119.38
25632|20|35|2|897403.8|176650.94|818371.46
4923|319|41|1|455690.22|34335.08|710881.61
93250|475|79|2|727420.55|691173.66|640387.4
51912|1709|58|1|748022.72|255026.04|851807.365
37756|752|80|3|605497.16|806753.96|411355.79
65431|1360|56|3|816900.56|179356.21|484479.36
45483|771|55|2|298805.16|125284.56|492362.315
44104|539|39|3|345198.83|407360.45|699914.125
91017|1349|37|3|274195.38|134269.28|693627.025
51782|792|52|2|489458.05|513164.63|437356.715
3096|1160|64|3|472890.12|142088.12|346053.21
11944|271|71|2|378915.67|255747.34|608932.295
8611|368|20|1|833615.9|736809.75|629944.25
65038|1629|76|3|159645.03|174717.22|223287.295
77342|34|5|3|436322.54|141981.23|710675.88
67455|682|60|2|752839.18|626042.99|587427.3
98120|774|87|3|403848.51|536632.5|726443.725
6276|924|41|1|114785.5|859364.09|651774.785
99104|974|40|1|684165.33|893018.96|609341.03
79038|74|6|3|573061.19|575552.59|398837.03
2858|941|34|2|574436.24|324274.35|522161.765
67785|874|79|3|740861.7|856797.84|495212.775
8369|548|58|3|122602.64|719886.5|757174.335
72452|514|55|1|239016.82|797443.73|271666.935
88630|1467|34|1|638816.82|704281.57|20503.84
31962|682|12|2|586446.35|244232.79|883951.41
76947|196|32|1|801309.43|918944.12|518614.055
23282|1127|45|1|353217.21|268141.33|448318.22
85239|1022|97|2|416944.46|793440.92|300511.86
88324|420|68|2|621779.06|955900.68|645872.745
37322|897|51|2|261299.69|501700.22|453130.955
39734|606|14|3|453824.41|689691.39|357909.245
20897|1157|50|3|648297.57|660610.02|824994.47
23562|1018|61|2|574934.56|163986.07|510614.29
41457|268|93|1|756938.42|634646.97|529291.785
99553|573|27|1|207438.86|353611.1|452819.64
80908|1279|70|2|816167.11|862754.73|303190.04
40526|872|52|1|880503.04|887120.19|515475.245
5201|363|58|3|67427.77|756649.56|552136.895
53941|1103|70|1|671523.71|411545.04|631702.9
50682|964|29|1|260483.55|929900.0|932371.765
32988|175|80|3|320132.72|166183.33|371674.83
92757|1263|77|2|187816.39|92487.87|334091.635
84347|234|100|1|207232.3|730471.9|191355.535
62161|1366|79|3|938853.25|445441.49|379030.825
29047|1448|37|1|63012.3|731120.1|297404.235
30317|186|3|3|250654.05|662722.5|392818.38
74343|1493|89|2|790245.18|190857.57|305461.945
66518|464|29|2|122891.01|926510.22|865559.335
43594|498|75|3|971907.27|294028.69|860014.265
64701|1804|89|3|261620.46|135110.25|251090.94
82525|814|18|2|397459.44|865123.35|370035.435
53556|803|55|2|558980.12|821858.75|503110.63
45536|1260|72|2|974151.4|705059.19|482442.685
90281|1163|63|1|688413.13|778392.98|427981.005
55274|478|98|3|289398.8|80844.55|244223.825
96990|792|33|3|739255.96|926678.94|502407.755
44358|1622|91|3|606349.18|106604.98|138044.27
17302|1796|60|1|264285.9|765817.72|555164.63
26104|445|52|2|193083.37|666047.86|124394.675
13048|972|7|3|922598.91|974877.26|571020.385
33414|1032|44|3|541534.23|451981.43|473109.745
99597|1562|7|1|366619.24|721709.93|456792.325
87258|83|88|3|568166.16|683092.64|831420.69
25685|1811|55|2|698374.68|259524.62|560530.51
58712|424|62|1|398641.42|124907.77|647352.88
40594|929|40|2|752636.33|342818.45|511304.605
36630|129|63|2|464998.43|475507.75|500148.045
19891|1363|92|2|829672.65|759991.01|399168.195
91589|205|60|2|421745.96|426606.89|564424.71
685|705|9|3|21369.37|561663.36|580675.555
85658|1651|57|3|634435.66|244360.54|759935.765
10|1702|97|2|275846.55|438734.05|325745.845
3301|869|77|3|271266.8|142223.61|341967.27
48603|597|87|2|729179.29|713395.13|305097.215
