interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
80509|1073|48|4|45|Chat|2
56421|111|69|3|4|Chat|3
17150|929|9|2|19|Call|4
67444|1595|76|1|14|Email|1
17955|1670|8|1|41|In-Person|5
48310|1504|46|1|1|Email|3
74941|1203|13|4|24|In-Person|1
12074|1314|43|3|15|Call|1
31494|759|11|3|21|Chat|3
82021|475|86|5|1|Email|2
50314|994|35|5|17|Chat|4
8140|72|60|4|11|Email|2
71097|680|99|1|32|Chat|2
32033|1148|33|1|16|Call|3
35904|334|23|3|28|Email|2
96970|803|12|1|8|Email|2
81695|1108|45|4|8|Call|3
13249|1716|20|2|41|Call|5
62413|1005|70|2|25|Chat|3
15231|1432|26|5|27|Chat|3
92305|1008|48|4|13|In-Person|5
88786|209|97|1|41|Chat|4
22880|953|99|2|49|In-Person|1
98857|1087|53|1|41|In-Person|5
78302|1197|11|1|32|In-Person|4
48133|1753|44|3|2|Chat|1
31916|1416|39|5|33|In-Person|2
93270|1487|93|3|41|Chat|4
49934|754|30|2|49|Chat|1
82679|1238|74|5|35|Call|4
24716|1738|74|2|41|Email|3
60194|1586|84|5|44|Chat|5
32757|1557|57|3|22|In-Person|2
46388|1319|59|3|25|In-Person|2
37622|655|60|3|1|In-Person|2
3146|1273|68|2|35|Chat|4
22005|1357|34|5|25|Email|4
66003|646|51|3|20|Chat|5
15456|1087|53|2|18|Email|2
42867|1206|45|5|9|In-Person|2
88975|283|41|3|11|Email|1
78673|213|92|1|18|Chat|2
65379|1346|40|2|18|Email|1
53867|1294|43|1|35|Chat|5
58249|75|77|1|17|Call|1
89706|57|35|5|18|Call|1
72556|1426|26|3|30|Call|1
86409|1249|3|3|38|In-Person|5
43223|1335|42|3|26|Email|1
76236|141|24|4|22|Chat|1
48585|977|29|4|49|Email|1
29269|794|12|5|23|Call|3
84656|1231|21|3|48|Email|2
37230|862|11|2|47|Email|3
45735|1592|24|4|42|Chat|3
34950|957|43|4|43|Call|3
70053|101|89|2|50|Call|4
9111|1038|1|4|20|Email|3
77976|1199|63|1|21|Email|1
37157|1001|11|1|27|Call|3
90757|1114|16|1|28|In-Person|3
5685|385|78|3|9|Email|1
59226|1561|38|4|25|In-Person|5
56821|235|65|1|14|Call|5
44888|632|5|2|42|In-Person|2
96889|1043|77|1|49|Email|4
38483|1235|74|2|10|Call|1
89313|770|3|5|11|Chat|2
24317|405|100|1|24|Call|5
69678|1254|22|5|27|Chat|4
71874|1018|75|5|50|Email|1
79871|408|43|1|22|Chat|2
18330|924|74|4|31|In-Person|4
66735|376|63|4|26|In-Person|1
75451|1535|20|3|26|Call|4
44602|616|80|3|33|Email|1
43499|1034|47|4|39|In-Person|2
79188|1360|52|1|17|Call|2
49542|699|16|2|18|Chat|3
39709|820|5|5|44|Chat|5
18666|747|63|3|24|Chat|4
34100|614|39|2|24|Call|3
27640|1161|11|3|10|Email|5
24818|1277|87|2|17|Call|5
52622|696|4|1|48|In-Person|1
65712|1668|73|1|27|Call|4
41664|564|81|3|31|Call|1
64768|1477|25|2|50|Email|4
55608|1326|11|1|48|Email|2
20750|1800|40|3|31|Chat|4
62564|201|2|4|46|Call|4
88455|1343|30|4|23|In-Person|1
70228|247|23|3|27|Email|3
46335|1152|24|5|26|Chat|1
91565|1081|7|2|6|Email|2
79116|1645|11|1|23|In-Person|4
61877|31|82|5|11|Email|5
41052|1419|26|4|37|Call|5
75016|542|56|1|41|Chat|5
33509|491|21|1|44|Chat|3
51573|1662|33|4|5|Email|5
60099|1745|66|5|1|Email|5
83040|281|91|3|33|Call|4
51396|1391|36|5|46|Email|4
57384|93|39|4|10|In-Person|4
64241|1073|79|5|42|In-Person|1
66116|1307|69|4|13|Email|3
40188|147|22|4|49|Email|4
21635|397|25|5|45|Email|3
76152|670|87|1|18|Email|4
35021|1508|51|1|35|Email|2
33562|711|24|2|3|In-Person|2
80289|809|56|2|15|Call|5
78272|1348|40|5|37|Call|2
40633|1615|10|1|24|Call|3
7433|243|87|1|28|Chat|3
66850|1530|70|1|45|Chat|1
78929|1509|81|4|9|Chat|4
37337|722|30|4|35|Email|1
74062|1613|50|4|17|In-Person|4
33175|771|7|4|41|Email|5
40222|489|44|1|14|In-Person|5
51092|186|35|2|14|In-Person|4
1977|1708|80|4|32|Email|2
67017|1232|55|3|32|Call|3
66297|966|26|3|17|Chat|1
95411|1212|11|5|2|In-Person|1
69454|963|33|4|40|Email|5
54561|1472|29|3|17|In-Person|4
77300|1164|52|4|44|Call|3
68424|1327|40|1|22|Email|5
78708|924|97|1|16|Email|1
34805|31|84|4|49|Email|4
69484|379|28|2|44|Chat|1
69675|1276|41|4|42|Call|4
41104|506|87|1|16|Email|3
13722|1783|95|3|38|Call|3
69776|32|17|1|5|Call|4
65986|142|37|3|15|Email|5
77281|251|44|4|19|Chat|3
11476|825|82|3|5|Email|2
71214|1012|96|1|2|Email|5
38379|656|54|5|11|Email|1
651|1009|43|4|16|Email|3
67129|1100|41|4|5|Email|2
16385|679|28|4|22|Chat|2
92919|1792|53|1|28|Chat|2
63340|913|86|5|36|Call|3
2632|469|51|1|32|Call|3
80596|909|10|5|27|Call|3
57099|677|31|1|15|Chat|5
25892|1825|44|2|17|Chat|1
64695|509|76|4|31|In-Person|1
92273|132|50|1|26|Email|3
36401|448|64|1|16|In-Person|1
37916|370|66|1|18|Call|2
86507|706|48|1|11|In-Person|3
43433|1505|64|5|1|In-Person|3
63955|257|67|2|43|In-Person|4
61636|1793|96|3|19|In-Person|3
37693|1484|85|5|14|Call|4
62891|1646|97|1|6|Chat|1
5702|502|87|3|1|Email|3
92722|1689|38|4|32|Email|4
13334|1792|53|5|10|Call|4
84700|185|97|5|17|Call|3
34404|1584|94|1|21|Call|4
63902|830|96|2|36|Chat|5
79976|210|37|4|9|Call|5
57248|1754|54|5|32|In-Person|2
21103|716|24|3|38|Email|1
52127|1240|82|2|13|Chat|3
71856|138|19|1|12|Call|2
26817|153|41|5|38|Email|1
5655|1440|68|3|7|Chat|3
22041|109|35|1|48|Chat|5
9990|1214|67|1|24|Email|4
21159|975|49|5|21|Chat|2
27801|299|88|4|1|Chat|5
87717|1260|12|4|32|In-Person|4
51612|1309|20|1|30|Chat|1
13067|1038|57|4|19|Email|4
95874|334|37|1|36|Call|5
43621|1243|80|3|9|Call|3
90085|1023|54|3|14|Chat|3
11236|772|82|4|3|Chat|4
78493|545|63|1|12|Call|5
82277|1554|38|1|49|Call|3
18011|1143|90|3|33|In-Person|5
73771|786|34|2|31|Email|5
17496|567|12|2|24|Email|2
69576|980|22|1|38|Email|1
31284|323|37|2|39|Email|4
44081|340|12|4|17|Email|4
5438|206|32|2|9|In-Person|5
37754|513|39|1|26|Email|3
14610|1211|21|1|8|Call|4
27356|1184|82|4|28|Chat|5
65663|206|30|5|24|Email|4
1534|1683|81|5|28|Email|1
76122|993|18|3|15|Email|2
20215|1253|61|4|2|Email|5
61391|1457|60|1|30|In-Person|1
61382|18|50|5|31|In-Person|1
48835|1425|4|5|33|Chat|3
25512|1685|25|1|34|In-Person|2
80387|1766|73|1|38|Call|4
11017|146|62|3|41|In-Person|2
85196|1295|65|5|45|In-Person|3
30756|820|54|3|3|In-Person|4
38143|1470|68|3|1|In-Person|3
70523|1500|71|1|16|Call|2
96673|1648|82|2|30|In-Person|1
48775|700|41|1|21|Chat|2
32118|1748|24|5|47|In-Person|5
79666|935|57|2|29|Email|5
76162|1554|44|4|15|Email|2
6984|1123|66|4|17|In-Person|2
34434|863|29|1|37|Chat|3
2126|1405|17|4|28|In-Person|2
98291|670|94|3|15|In-Person|1
58145|140|80|1|11|Email|1
63411|1166|38|2|21|Email|1
88443|1805|25|3|19|Chat|4
95778|477|99|3|34|Call|3
29028|60|42|4|24|Call|2
35552|1567|98|1|26|Email|3
76609|258|33|5|9|Chat|3
38644|1794|34|3|44|In-Person|4
78977|286|91|4|23|Chat|5
44200|1223|26|3|24|Chat|4
58314|1415|55|3|10|Chat|3
19553|1407|6|5|28|Chat|5
11369|1066|83|3|30|Call|1
30746|885|85|4|5|Call|2
92792|1274|8|1|17|Call|2
19583|919|97|1|37|Chat|3
31290|1487|35|5|36|Call|3
85586|180|86|4|47|In-Person|4
24054|226|20|3|29|In-Person|5
27795|1253|86|3|38|Call|4
3789|1621|7|4|36|Call|5
87664|720|1|3|16|Email|1
73804|1689|94|5|1|In-Person|1
44018|1685|74|1|9|Chat|4
888|871|53|5|47|Call|5
14134|1783|28|2|44|In-Person|3
71041|1472|62|5|11|In-Person|1
2061|581|71|1|1|Chat|4
30918|1682|6|4|34|Email|5
64166|727|83|3|23|Chat|4
10436|1767|20|2|46|Chat|4
20781|1741|40|1|25|Chat|3
88060|1465|42|4|45|Call|2
21928|543|48|3|34|Email|4
5118|1016|66|5|42|Call|3
47807|835|46|3|45|Chat|5
80984|440|61|4|13|In-Person|3
18761|641|53|4|39|Call|4
9056|619|36|3|41|In-Person|3
23162|64|18|2|37|Chat|5
88830|524|31|2|46|Call|1
83794|1646|15|5|49|Email|3
64265|405|62|5|8|Email|1
75441|1540|8|5|31|Call|2
41928|1155|27|2|35|Email|3
33670|1406|51|3|35|Email|5
14024|1169|35|3|38|Call|3
85699|1344|65|2|25|Email|4
31631|640|100|5|50|Call|2
2167|1214|69|4|15|Chat|1
12007|423|67|5|20|In-Person|5
70742|913|74|5|7|In-Person|4
76862|44|99|1|8|Email|2
79169|1235|82|3|17|Chat|2
82512|344|42|5|2|Call|5
73215|244|87|4|8|In-Person|3
71199|1558|25|3|11|Email|4
51623|917|58|1|21|Chat|4
49364|1235|92|3|31|Call|3
85245|62|99|3|11|Call|4
57784|1420|17|1|26|Call|2
42134|1688|93|4|15|In-Person|1
70864|672|75|3|10|Call|2
98561|818|47|2|35|Email|1
15171|1008|36|3|42|Chat|5
58158|523|56|2|49|Call|5
59300|1042|61|5|43|Call|4
13732|1586|78|5|11|In-Person|1
12005|137|14|5|39|Call|3
54843|1730|39|3|26|Chat|1
78652|1535|42|5|49|Call|5
92196|872|42|1|20|Call|2
89049|203|31|2|22|Call|1
55737|840|79|3|42|Chat|3
14822|1075|77|4|17|Call|5
71517|117|26|5|24|Call|1
82474|1493|60|5|42|Call|1
44736|916|82|1|5|Call|5
61251|1185|14|5|8|Email|2
30216|722|42|2|2|In-Person|3
8143|1164|87|3|11|In-Person|5
72263|444|66|4|42|Chat|3
98179|1483|58|3|9|Email|4
26670|124|34|1|10|Call|2
51527|1109|94|2|39|Chat|3
1059|1748|21|4|41|Email|5
9236|1284|36|3|3|Call|1
16160|1362|67|1|36|In-Person|1
66991|1199|66|1|36|Email|2
37229|1439|91|2|4|Call|3
13756|331|65|1|48|Email|3
23643|61|4|4|49|In-Person|1
83707|438|29|4|43|Email|5
67968|1150|79|1|26|Call|3
67850|1539|94|4|14|In-Person|1
41443|1260|70|3|23|Chat|2
67522|730|19|4|22|In-Person|2
37502|405|42|3|7|Chat|3
38335|1467|96|4|49|Call|1
29400|22|11|2|28|Chat|5
80351|1216|13|5|15|Call|2
21309|917|57|2|44|In-Person|3
48512|1075|72|3|46|Chat|4
53395|543|84|3|34|Call|3
3393|482|87|4|33|In-Person|5
7360|771|40|2|38|In-Person|4
67962|7|42|3|46|In-Person|4
25227|814|20|2|2|Call|2
54985|860|96|4|1|Email|3
16611|600|10|5|45|Call|3
38679|711|43|5|50|In-Person|5
58702|492|28|4|2|Chat|5
49292|1194|67|2|1|Call|3
37761|1609|3|5|32|Call|5
35471|1072|72|1|40|Chat|3
42239|917|27|1|26|Call|5
96245|338|85|4|5|Email|2
34893|1085|46|1|49|Email|1
11672|941|85|2|1|In-Person|3
40869|1388|32|2|19|Email|4
7729|1189|50|4|30|Call|5
51125|1520|48|4|35|Call|5
96017|257|11|3|20|Email|1
70423|736|82|2|26|Chat|3
3939|1820|45|5|8|In-Person|1
24533|1631|59|1|33|In-Person|1
12251|510|54|5|25|Chat|3
26300|969|34|2|16|Chat|2
52768|1042|26|3|15|Call|3
93777|1681|74|4|48|Call|2
19817|901|41|1|16|Chat|4
76207|75|54|4|29|In-Person|4
73618|688|61|5|44|Call|5
85379|1036|80|1|49|In-Person|2
79046|120|16|2|37|Call|3
31032|648|16|3|17|Chat|4
10744|1791|13|3|17|Chat|1
8319|802|46|2|36|Email|1
47546|1414|66|4|20|Email|4
9405|1008|77|4|37|Call|2
45084|1454|99|2|13|Email|4
63345|688|10|2|33|Call|1
70212|196|25|1|33|Email|5
67222|1159|13|2|41|Email|2
82997|1427|92|3|42|Chat|5
34134|763|22|5|23|Call|2
86738|1187|26|4|45|Call|2
76679|1119|95|5|39|Email|2
76157|502|13|5|9|Email|1
68656|950|97|3|25|In-Person|3
20610|1565|59|1|43|Call|5
7718|1076|42|2|41|Email|3
29575|1501|45|4|38|In-Person|2
88242|349|60|4|12|Chat|5
5166|29|15|2|14|Call|2
9828|1567|41|3|33|Chat|4
63317|459|71|3|9|In-Person|4
71383|305|35|3|22|Email|5
84850|1303|54|1|20|Chat|2
29029|280|33|2|27|In-Person|3
17068|91|48|3|27|Call|2
23440|361|98|1|48|Chat|4
94657|874|4|2|47|Email|5
44693|1030|33|3|26|Email|5
94056|170|89|5|2|In-Person|2
53945|539|47|2|45|Chat|3
83839|378|29|4|38|Email|1
26614|1600|26|1|40|Chat|1
3424|1264|99|1|14|Email|4
64121|1623|75|4|41|Call|1
18148|1272|93|2|37|Call|4
35364|168|60|1|7|Email|2
89616|203|50|4|9|Chat|4
3923|1021|85|5|4|Chat|1
39917|1078|25|1|1|In-Person|2
16283|1483|64|4|18|Chat|3
73894|1079|96|4|37|Call|3
32985|258|57|2|36|Call|3
56506|1351|44|1|33|Email|1
74441|137|47|3|20|Email|5
97282|710|47|4|30|Email|1
85599|1457|20|2|17|Chat|1
59811|1205|13|5|36|Chat|1
2217|1181|83|1|3|Call|3
37590|81|93|3|32|Call|2
32055|1095|6|3|25|Chat|3
16952|808|61|3|36|Chat|5
3163|632|80|3|33|Email|3
92492|1347|75|4|6|Call|1
1225|771|12|4|37|Email|4
49628|1196|22|1|23|Email|1
24636|1571|24|4|48|Email|4
12742|409|44|4|39|Chat|4
5091|839|25|3|42|Call|4
9935|1478|83|3|36|In-Person|2
68427|1228|49|5|14|In-Person|2
67849|1296|95|3|11|Chat|5
30628|205|97|4|21|Email|5
68727|832|15|3|33|Chat|3
93463|908|91|2|17|Chat|1
82993|1143|90|2|10|In-Person|2
91444|128|18|1|12|Chat|1
70880|1009|54|3|4|Call|1
55816|648|24|2|5|Chat|4
40362|886|48|2|47|Email|5
43718|1655|41|5|25|Call|5
45358|625|2|2|50|In-Person|3
75212|226|16|1|43|Email|3
29349|710|47|1|27|Chat|5
53411|474|15|3|50|Call|1
84238|851|28|4|31|Call|4
99109|283|56|1|20|Email|4
14966|576|100|5|31|Chat|3
96701|1808|51|2|40|Chat|3
47204|1733|35|5|6|Chat|5
66797|1104|84|4|41|Email|5
9175|616|39|5|40|In-Person|3
9433|738|8|5|43|Email|3
59643|32|45|5|47|Chat|5
45372|1010|93|1|40|Email|4
92112|645|26|1|49|Call|4
63441|1134|14|4|41|Call|5
28958|433|84|4|31|Call|3
78045|269|45|5|47|In-Person|1
89447|458|20|1|27|In-Person|3
48020|23|49|1|44|Email|3
86921|792|43|1|48|Email|4
12593|85|87|2|1|In-Person|5
263|1423|98|5|15|In-Person|1
24111|41|65|2|9|Chat|5
9345|387|16|1|13|Email|4
85771|859|76|5|42|Email|5
59549|572|59|5|20|Chat|4
21233|1295|3|3|43|Chat|3
42248|1359|13|3|29|Call|4
69730|1241|59|4|2|Call|5
54610|1818|25|4|3|In-Person|5
30926|92|20|1|24|Email|5
88510|720|60|5|40|Call|5
72225|435|21|3|22|Email|4
42679|1255|43|4|45|Email|4
64698|1050|42|2|18|Email|4
64102|267|9|1|31|In-Person|2
91461|379|48|4|2|In-Person|1
32695|13|52|3|9|In-Person|2
99094|566|27|3|32|In-Person|1
8107|1601|90|4|12|Chat|2
55529|1453|9|3|36|Email|1
48934|81|30|3|4|In-Person|5
34885|394|64|3|32|Chat|5
71480|853|99|2|15|Chat|1
11541|1623|65|1|26|Email|5
82186|1635|49|2|35|Chat|2
71942|888|2|5|36|Chat|1
25996|246|53|5|4|Chat|3
6923|594|38|3|50|Call|2
88084|1098|64|3|22|Call|2
69397|888|100|3|44|Email|5
60663|1013|33|1|35|Call|2
25829|1022|20|5|49|Chat|3
9438|472|93|4|2|In-Person|5
75015|1623|24|5|17|Email|3
7893|555|8|4|40|Email|5
23637|602|10|4|47|Chat|1
19482|691|14|5|31|Call|1
70453|479|71|4|36|Email|2
54333|435|11|2|30|Email|1
33829|1545|91|3|11|Call|2
42745|338|51|1|36|In-Person|1
95616|566|61|5|21|Call|3
37018|708|15|5|43|In-Person|3
35271|63|85|2|32|Email|1
49856|1659|71|3|23|Call|5
45500|692|33|1|43|Chat|4
42946|346|66|5|26|Chat|1
79475|561|49|1|11|Call|5
35633|1156|21|1|15|Chat|3
49569|1377|9|2|49|Email|4
13507|1314|42|2|1|Email|5
92103|1565|35|2|13|Chat|4
71494|1788|80|2|1|Call|2
46648|488|1|2|35|Email|3
27595|1305|11|4|25|Email|2
16943|260|84|4|32|Chat|3
34964|270|42|4|3|Chat|5
98613|1342|19|5|17|In-Person|5
72780|202|36|1|36|Email|4
58501|36|96|2|18|In-Person|5
5869|1473|8|3|3|Chat|3
86781|267|68|1|5|Email|1
42404|648|38|3|45|Call|4
26654|210|6|1|9|Chat|3
34765|1237|1|5|10|In-Person|4
72175|339|100|1|25|Chat|4
39054|1460|32|2|23|In-Person|1
75512|18|87|3|37|Call|3
36569|73|95|2|42|Call|1
39969|923|51|5|22|Email|2
92779|854|77|3|19|Email|1
8093|1543|1|2|38|In-Person|2
78061|1490|54|4|4|Email|4
86660|1518|45|2|30|Call|3
76449|1655|69|5|24|In-Person|1
5280|1494|30|5|10|Call|1
51910|842|13|2|16|Email|2
34908|1633|87|2|6|In-Person|4
45227|304|16|3|35|In-Person|1
81326|227|10|1|1|Call|4
45359|30|93|4|1|Call|3
84572|421|55|1|19|Chat|2
64842|812|18|2|25|Call|5
17762|727|56|1|28|In-Person|3
79914|1249|82|1|48|In-Person|4
86920|1288|37|1|14|Chat|5
97183|67|65|2|39|In-Person|5
86383|316|82|3|30|Chat|1
9769|10|79|2|7|Email|5
23414|282|72|3|32|Chat|1
46874|1689|73|4|1|In-Person|2
34546|1003|15|2|5|In-Person|2
78403|938|56|4|35|Email|1
50986|1138|89|2|42|Chat|3
81700|821|93|1|10|Chat|5
61288|720|59|5|29|Email|3
33809|610|70|3|8|Chat|5
32123|1792|13|5|47|Email|4
64957|1261|81|2|45|Email|4
9156|507|51|4|2|Chat|2
65919|1823|86|5|26|Call|3
44301|107|88|1|48|In-Person|4
75224|1792|55|5|48|Chat|4
90943|380|76|3|33|In-Person|1
19058|499|84|4|46|In-Person|3
84320|56|56|4|30|Chat|2
39124|1680|90|1|15|In-Person|2
54322|1139|4|4|37|In-Person|3
82678|1265|51|5|35|Email|1
30613|76|65|1|20|Email|1
65875|1264|100|3|41|Call|5
62545|579|84|2|12|Email|5
41000|1429|94|3|50|Call|4
30194|281|41|2|5|Email|5
12020|1746|29|4|18|Chat|2
78684|1478|29|4|8|Call|3
57961|1121|61|4|13|Call|3
79840|1462|17|1|26|Email|2
95611|1805|18|2|32|Email|1
28368|377|90|2|9|Chat|5
76366|1689|24|2|10|Chat|5
50957|749|47|3|29|Call|4
57607|1136|63|2|16|Call|3
35222|486|99|4|38|Email|5
95977|1453|51|5|44|In-Person|2
76921|890|47|3|10|Email|5
54027|570|58|4|12|In-Person|1
64585|1110|52|1|43|Email|5
38352|759|7|1|45|Call|4
98495|1363|2|1|2|Call|1
77750|1429|10|4|1|Chat|3
13937|1643|48|3|37|Call|4
35759|1405|62|5|14|In-Person|4
86337|1724|12|2|25|Email|2
48942|876|82|5|45|In-Person|5
31020|682|17|1|6|Chat|2
76821|1606|65|5|4|In-Person|2
51879|127|47|1|32|Chat|1
88651|1699|18|1|13|Email|3
21654|848|29|2|5|Email|2
44057|1262|41|1|39|Chat|5
51464|99|73|4|15|In-Person|4
5867|1345|85|1|18|Chat|4
80343|1181|12|1|30|Email|1
5055|762|11|2|5|Chat|3
79115|1665|98|1|50|In-Person|3
10830|828|67|4|27|In-Person|4
19802|987|16|2|38|Call|5
40685|47|74|3|30|Email|3
78649|380|47|5|12|Email|5
57396|586|30|2|44|Chat|5
35809|891|25|5|20|Call|5
81769|1166|71|1|8|Chat|3
14647|1259|95|5|50|Chat|3
11219|1257|61|1|14|Chat|4
86298|342|74|1|47|Call|4
80717|358|29|5|30|Chat|2
18100|1007|7|4|31|Email|1
29788|1006|40|5|14|Call|4
59654|224|78|4|46|Email|1
81382|81|100|5|10|Call|1
69814|717|16|3|5|Chat|2
56450|649|74|2|35|Call|5
77015|59|54|4|22|In-Person|3
82257|658|53|1|47|Chat|2
73327|1684|20|1|33|Email|3
84179|412|80|5|17|Call|2
92088|943|64|3|12|Call|3
66237|579|23|3|20|In-Person|2
79919|614|88|3|48|Email|5
42671|1355|32|4|28|Email|4
60209|200|46|5|42|Chat|1
82739|512|34|1|41|Call|5
78221|1146|13|2|43|Call|1
95948|800|52|1|19|Call|3
89434|74|32|2|12|Chat|5
24443|930|88|3|32|Chat|2
36588|35|99|1|23|Call|5
42980|1491|36|3|19|Call|3
83084|753|97|2|4|In-Person|4
74171|209|5|3|32|Chat|2
12870|1641|75|1|38|Chat|3
12461|321|42|5|6|Email|2
15620|1069|96|5|28|In-Person|3
61196|200|90|5|31|Email|1
3264|1734|67|5|34|Chat|1
16937|642|79|3|50|Email|4
52063|1118|86|5|8|Chat|4
40519|334|98|1|31|Chat|3
14185|1686|38|3|14|Chat|5
22924|291|68|4|13|Chat|3
72053|194|100|2|37|Email|4
2566|501|100|1|31|Call|3
94957|742|4|3|28|Chat|1
5633|1021|12|2|19|Email|2
7354|828|97|3|6|Call|5
18129|1375|19|1|42|In-Person|2
81145|716|55|3|19|In-Person|4
45260|1455|80|1|24|Call|3
78621|313|25|3|27|Call|2
94423|910|90|1|50|Call|4
67356|1811|48|4|40|Chat|5
13150|1454|10|3|46|Chat|5
4976|466|84|1|21|Email|4
33068|1131|66|4|29|In-Person|5
57895|609|75|2|31|Call|3
23558|864|35|1|23|Call|1
65054|820|37|2|31|Call|5
98149|386|85|3|20|In-Person|3
91440|687|8|1|48|Call|3
3617|1054|56|4|37|Call|5
88529|800|41|5|45|In-Person|3
32107|1567|6|3|6|Call|3
83370|780|80|2|43|In-Person|1
19113|46|8|2|25|In-Person|4
5182|308|13|2|35|Email|3
20730|484|47|5|6|Email|2
54403|752|37|3|33|Email|4
1308|765|83|5|35|Email|1
49310|1255|48|2|45|In-Person|4
83802|975|87|1|31|Call|3
57768|1721|32|4|10|Chat|2
62171|940|63|2|43|Call|4
94642|1100|81|5|16|Call|2
84605|1762|71|3|41|Chat|5
66641|698|64|2|6|Call|1
61673|1478|52|3|5|Chat|4
28305|933|13|1|3|Call|3
35467|436|62|4|28|In-Person|3
15317|853|15|3|28|Call|5
634|713|39|1|32|Email|5
83381|413|51|1|30|Call|3
43787|1044|17|4|39|Chat|5
34457|234|76|5|8|Email|2
8656|1292|51|4|21|Call|5
77259|1280|41|4|33|Email|3
8730|490|80|3|26|In-Person|3
94814|367|54|4|30|Call|4
49109|1008|66|3|15|In-Person|4
28793|1559|27|1|3|Call|1
81797|1415|7|3|35|In-Person|2
48572|542|31|1|20|Chat|2
6542|1695|3|5|16|Chat|3
37858|755|94|5|6|In-Person|3
95657|351|75|4|15|Call|4
5743|1160|77|4|20|Call|2
33550|1676|28|3|24|Email|3
36528|1085|54|4|15|Email|3
4060|1339|57|5|48|Call|4
65005|903|94|3|42|In-Person|1
53372|103|16|3|29|Email|1
37457|206|50|1|1|Email|1
33940|1307|38|3|1|In-Person|2
42785|1715|47|3|46|Chat|2
65360|1477|24|2|16|Call|4
5540|1480|87|2|16|Call|3
89309|1434|13|5|6|Call|5
91192|1425|66|4|46|In-Person|2
62840|1744|71|5|45|Chat|3
23190|1370|80|5|2|In-Person|4
34526|849|49|5|13|Chat|1
40214|393|65|1|5|Email|5
64033|528|16|3|17|In-Person|4
55069|1813|86|2|50|In-Person|4
80891|1113|32|1|7|Call|2
71978|1288|96|1|48|Chat|1
8213|383|100|3|41|Email|4
34427|1272|51|2|3|In-Person|4
30372|1183|63|1|28|Email|2
15709|45|67|4|45|Chat|3
87210|1318|26|5|48|Email|2
1415|309|92|1|25|Call|5
36773|464|7|5|26|Email|4
81687|583|76|5|11|Chat|4
91437|135|86|2|19|Call|5
73697|1400|96|3|34|Email|4
48937|1076|22|2|11|Email|5
50652|934|20|5|39|Chat|3
14076|1065|2|3|38|Chat|3
50219|416|28|3|19|Chat|5
91747|422|97|3|39|Call|5
41665|272|1|5|10|Email|5
40653|1104|91|5|8|Email|4
38094|1601|53|4|27|Call|3
25848|431|77|2|25|In-Person|4
857|518|86|3|35|In-Person|1
10661|1548|2|3|28|In-Person|5
28070|139|93|1|22|Email|2
84796|1143|34|2|2|Chat|5
67571|235|85|4|39|Email|1
72629|1401|52|5|36|Chat|2
30654|688|17|1|1|Call|4
15144|310|29|2|17|Chat|5
63471|642|11|3|48|Chat|2
74625|421|65|2|17|Call|4
91324|61|49|2|16|Email|5
87947|212|63|3|34|Chat|1
40192|1219|76|3|44|Chat|3
73487|1709|40|5|8|Chat|1
7660|1741|98|3|48|In-Person|3
9852|1202|6|4|48|Email|3
16860|1525|87|3|46|In-Person|1
80745|1679|32|2|12|Call|4
2840|336|85|2|50|Chat|5
22196|685|74|1|33|Chat|1
42195|669|16|5|42|Chat|5
98919|1714|77|4|50|Chat|4
36576|1133|94|4|19|Chat|4
45595|1272|84|4|13|Call|3
61257|1229|95|2|14|Call|2
45355|825|48|2|12|In-Person|2
19534|499|3|2|41|Email|1
6151|579|27|5|18|Email|1
95433|1665|56|1|28|In-Person|2
6557|428|45|1|49|Call|5
48779|1417|67|1|10|Call|5
55436|273|25|1|50|Call|1
8209|1614|79|1|9|Call|2
18337|290|58|4|43|In-Person|2
12670|1225|20|2|9|In-Person|5
70534|1684|7|2|39|Call|3
26247|834|94|1|46|In-Person|4
45607|698|40|2|50|In-Person|4
60523|393|20|4|26|Call|4
73458|82|34|1|24|Email|5
15392|535|5|4|9|In-Person|1
69488|409|25|5|28|Chat|3
75834|1177|92|4|32|In-Person|3
76696|623|7|1|37|Chat|3
40156|555|85|1|15|Chat|2
43675|1375|8|2|50|Chat|5
49996|1566|7|1|37|In-Person|2
90303|1066|90|1|28|Call|4
29064|1375|67|1|20|Chat|3
36888|376|90|2|14|Email|4
24483|124|10|2|16|Chat|5
58951|1504|97|3|47|Chat|1
39203|1157|83|3|14|In-Person|5
54088|224|18|4|31|In-Person|4
23901|735|16|4|16|In-Person|5
54719|1080|98|2|3|Chat|5
2193|584|35|4|1|Chat|5
28301|262|25|1|39|Call|2
21143|1309|85|1|43|Email|2
53215|1583|69|5|2|Chat|4
39281|1121|5|3|17|Email|4
943|537|3|3|40|Chat|4
9259|97|58|5|3|Call|4
81092|1169|47|2|3|In-Person|4
25639|206|55|5|21|Call|4
67018|1578|50|5|7|Chat|1
15002|417|34|4|12|Email|5
27334|803|84|3|32|Chat|5
31286|698|98|2|14|Chat|2
8457|1638|22|1|16|In-Person|5
22787|300|6|5|8|Call|2
375|810|69|4|9|Call|1
77161|881|80|4|47|Email|1
1452|733|40|4|48|In-Person|5
59922|501|53|3|7|In-Person|3
63851|1472|95|2|30|In-Person|4
94573|756|79|3|32|Email|3
19798|983|46|2|40|In-Person|4
75482|382|84|3|11|Call|1
60445|501|21|2|9|In-Person|5
